,Created,Message,Status
511,2025-03-12 12:40:53.515,"11000001,5,1363188323,1,1,1,10,51786,1741783182,3.5354228,-76.3967203,100,75,01010000,11110000,ON,1001000,3,3,79909640,14200,0x00000000,0,0|",0x830513631883230101010ACA4A67D1808E021B7674D276C91D00644B0A0F13030304C353080000377800000000
512,2025-03-12 12:40:54.735,"11000001,5,1363188323,1,1,1,10,51787,1741783182,3.5354228,-76.3967203,100,75,01010000,11110000,ON,1001000,34,3,79909640,14200,0x00000000,0,0|",0x830513631883230101010ACA4B67D1808E021B7674D276C91D00644B0A0F13220304C353080000377800000000
513,2025-03-12 12:40:55.495,"11000001,5,1363188323,1,1,1,10,51788,1741783192,3.5351083,-76.3947463,100,81,11010000,00000000,ON,1001000,3,3,79909863,14200,0x00000000,0,0|",0x830513631883230101010ACA4C67D18098021B6A2BD27716390064510B0013030304C353E70000377800000000
514,2025-03-12 12:40:56.226,"11000001,5,1363188323,1,1,1,10,51789,1741783202,3.5347501,-76.392847,102,76,00010000,00000000,ON,1001000,3,3,79910077,14200,0x00000000,0,0|",0x830513631883230101010ACA4D67D180A2021B5C2DD277606A00664C080013030304C354BD0000377800000000
515,2025-03-12 12:40:56.985,"11000001,5,1363188323,1,1,1,10,51790,1741783212,3.5344366,-76.3911875,101,59,11100000,00000000,ON,1001000,3,3,79910264,14200,0x00000000,0,0|",0x830513631883230101010ACA4E67D180AC021B4FEED277A13D00653B070013030304C355780000377800000000
516,2025-03-12 12:40:57.705,"11000001,5,1363188323,1,1,1,10,51791,1741783222,3.5337775,-76.3901545,161,52,11100000,00000000,ON,1001000,3,3,79910412,14200,0x00000000,0,0|",0x830513631883230101010ACA4F67D180B6021B362FD277C99700A134070013030304C3560C0000377800000000
517,2025-03-12 12:40:58.457,"11000001,5,1363188323,1,1,1,10,51792,1741783232,3.5322263,-76.3903206,191,67,11000000,01100000,ON,1001000,3,3,79910567,14200,0x00000000,0,0|",0x830513631883230101010ACA5067D180C0021AF997D277C31A00BF43030613030304C356A70000377800000000
518,2025-03-12 12:41:00.064,"11000001,5,1363188323,1,1,1,10,51793,1741783242,3.5304675,-76.3906953,190,72,10100000,01100000,ON,1001000,3,3,79910785,14200,0x00000000,0,0|",0x830513631883230101010ACA5167D180CA021AB4E3D277B47700BE48050613030304C357810000377800000000
519,2025-03-12 12:41:00.758,"11000001,5,1363188323,1,1,1,10,51794,1741783252,3.5286373,-76.3910215,189,73,11100000,11110000,ON,1000000,3,3,79910985,14200,0x00000000,0,0|",0x830513631883230101010ACA5267D180D4021A6D65D277A7B900BD49070F03030304C358490000377800000000
520,2025-03-12 12:41:02.649,"11000001,5,1363188323,1,1,1,10,51795,1741783262,3.5269388,-76.3912858,191,77,10010000,11110000,ON,1001000,3,3,79911173,14200,0x00000000,0,0|",0x830513631883230101010ACA5367D180DE021A2B0CD2779D6600BF4D090F13030304C359050000377800000000
521,2025-03-12 12:41:13.353,"11000001,5,1363188323,1,1,1,10,51796,1741783272,3.5250603,-76.3916905,195,74,00010000,11110000,ON,1001000,3,3,79911383,14200,0x00000000,0,0|",0x830513631883230101010ACA5467D180E80219E1ABD2778D9700C34A080F13030304C359D70000377800000000
522,2025-03-12 12:41:26.638,"11000001,5,1363188323,1,1,1,10,51797,1741783282,3.5233048,-76.3924015,200,75,11010000,11110000,ON,1000000,3,3,79911593,14200,0x00000000,0,0|",0x830513631883230101010ACA5567D180F202199D18D27771D100C84B0B0F03030304C35AA90000377800000000
523,2025-03-12 12:41:33.599,"11000001,5,1363188323,1,1,1,10,51798,1741783292,3.521377,-76.3927201,186,77,01010000,11110000,ON,1000000,3,3,79911811,14200,0x00000000,0,0|",0x830513631883230101010ACA5667D180FC021951CAD277655F00BA4D0A0F03030304C35B830000377800000000
524,2025-03-12 12:41:44.039,"11000001,5,1363188323,1,1,1,10,51799,1741783302,3.5194331,-76.3929316,187,77,01010000,11110000,ON,1000000,3,3,79912030,14200,0x00000000,0,0|",0x830513631883230101010ACA5767D18106021905DBD2775D1C00BB4D0A0F03030304C35C5E0000377800000000
525,2025-03-12 12:41:58.496,"11000001,5,1363188323,1,1,1,10,51800,1741783312,3.5174776,-76.3933856,195,81,11010000,11110000,ON,1001000,3,3,79912252,14200,0x00000000,0,0|",0x830513631883230101010ACA5867D181100218B978D2774B6000C3510B0F13030304C35D3C0000377800000000
526,2025-03-12 12:41:59.939,"11000001,5,1363188323,1,1,1,10,51801,1741783319,3.5160483,-76.3937595,195,85,11010000,11110000,ON,1001000,38,3,79912414,14200,0x00000000,0,0|",0x830513631883230101010ACA5967D18117021881A3D2773CC500C3550B0F13260304C35DDE0000377800000000
527,2025-03-12 12:42:13.203,"11000001,5,1363188323,1,1,1,10,51802,1741783328,3.5139636,-76.3943033,195,81,11010000,11110000,ON,1001000,3,3,79912652,14200,0x00000000,0,0|",0x830513631883230101010ACA5A67D1812002183034D277278700C3510B0F13030304C35ECC0000377800000000
528,2025-03-12 12:42:19.975,"11000001,5,1363188323,1,1,1,10,51803,1741783338,3.5122588,-76.394754,194,58,01010000,11110000,ON,1001000,3,3,79912844,14200,0x00000000,0,0|",0x830513631883230101010ACA5B67D1812A0217ED9CD27715EC00C23A0A0F13030304C35F8C0000377800000000
529,2025-03-12 12:42:20.748,"11000001,5,1363188323,1,1,1,10,51804,1741783338,3.5122588,-76.394754,194,58,01010000,11110000,ON,1001000,34,3,79912844,14200,0x00000000,0,0|",0x830513631883230101010ACA5C67D1812A0217ED9CD27715EC00C23A0A0F13220304C35F8C0000377800000000
530,2025-03-12 12:42:29.924,"11000001,5,1363188323,1,1,1,10,51805,1741783348,3.5110611,-76.3951253,212,44,11010000,11110000,ON,1000000,3,3,79912980,14200,0x00000000,0,0|",0x830513631883230101010ACA5D67D181340217BED3D277076B00D42C0B0F03030304C360140000377800000000
531,2025-03-12 12:42:37.589,"11000001,5,1363188323,1,1,1,10,51806,1741783356,3.5107648,-76.395923,282,42,11010000,11110000,ON,1000000,3,3,79913080,14200,0x00000000,0,0|",0x830513631883230101010ACA5E67D1813C0217B340D276E842011A2A0B0F03030304C360780000377800000000
532,2025-03-12 12:42:44.356,"11000001,5,1363188323,1,1,1,10,51807,1741783363,3.5111826,-76.396285,352,28,11010000,11110000,ON,1000000,3,3,79913144,14200,0x00000000,0,0|",0x830513631883230101010ACA5F67D181430217C392D276DA1E01601C0B0F03030304C360B80000377800000000
533,2025-03-12 12:42:51.811,"11000001,5,1363188323,1,1,1,10,51808,1741783370,3.5115391,-76.3960651,61,15,11010000,11110000,ON,1001000,3,3,79913192,14200,0x00000000,0,0|",0x830513631883230101010ACA6067D1814A0217D17FD276E2B5003D0F0B0F13030304C360E80000377800000000
534,2025-03-12 12:43:00.599,"11000001,5,1363188323,1,1,1,10,51809,1741783379,3.5116916,-76.3954705,78,39,11010000,11110000,ON,1000000,3,3,79913261,14200,0x00000000,0,0|",0x830513631883230101010ACA6167D181530217D774D276F9EF004E270B0F03030304C3612D0000377800000000
535,2025-03-12 12:43:10.548,"11000001,5,1363188323,1,1,1,10,51810,1741783389,3.5119126,-76.3942305,80,59,11010000,11110000,ON,1000000,3,3,79913401,14200,0x00000000,0,0|",0x830513631883230101010ACA6267D1815D0217E016D2772A5F00503B0B0F03030304C361B90000377800000000
536,2025-03-12 12:43:20.993,"11000001,5,1363188323,1,1,1,10,51811,1741783399,3.5122046,-76.3925076,77,76,01010000,11110000,ON,1000000,3,3,79913595,14200,0x00000000,0,0|",0x830513631883230101010ACA6367D181670217EB7ED2776DAC004D4C0A0F03030304C3627B0000377800000000
537,2025-03-12 12:43:32.136,"11000001,5,1363188323,1,1,1,10,51812,1741783409,3.5126521,-76.3905068,77,85,11010000,11110000,ON,1001000,3,3,79913823,14200,0x00000000,0,0|",0x830513631883230101010ACA6467D181710217FCF9D277BBD4004D550B0F13030304C3635F0000377800000000
538,2025-03-12 12:43:33.211,"11000001,5,1363188323,1,1,1,10,51813,1741783412,3.5127966,-76.3898718,76,86,11010000,11110000,ON,1000000,38,3,79913895,14200,0x00000000,0,0|",0x830513631883230101010ACA6567D181740218029ED277D4A2004C560B0F03260304C363A70000377800000000
539,2025-03-12 12:43:43.857,"11000001,5,1363188323,1,1,1,10,51814,1741783422,3.5132931,-76.3876725,77,88,10010000,11110000,ON,1000000,3,3,79914145,14200,0x00000000,0,0|",0x830513631883230101010ACA6667D1817E02181603D2782A8B004D58090F03030304C364A10000377800000000
540,2025-03-12 12:43:53.457,"11000001,5,1363188323,1,1,1,10,51815,1741783432,3.513677,-76.3857546,81,86,01010000,11110000,ON,1001000,3,3,79914361,14200,0x00000000,0,0|",0x830513631883230101010ACA6767D1818802182502D27875760051560A0F13030304C365790000377800000000
541,2025-03-12 12:44:03.444,"11000001,5,1363188323,1,1,1,10,51816,1741783442,3.5140705,-76.383597,78,88,01010000,11110000,ON,1001000,3,3,79914602,14200,0x00000000,0,0|",0x830513631883230101010ACA6867D1819202183461D278C9BE004E580A0F13030304C3666A0000377800000000
542,2025-03-12 12:44:13.331,"11000001,5,1363188323,1,1,1,10,51817,1741783452,3.5146181,-76.3811736,76,91,01010000,11110000,ON,1000000,3,3,79914877,14200,0x00000000,0,0|",0x830513631883230101010ACA6967D1819C021849C5D2792868004C5B0A0F03030304C3677D0000377800000000
543,2025-03-12 12:44:23.253,"11000001,5,1363188323,1,1,1,10,51818,1741783462,3.5151718,-76.3791833,76,91,01010000,11110000,ON,1000000,3,3,79915107,14200,0x00000000,0,0|",0x830513631883230101010ACA6A67D181A602185F66D2797627004C5B0A0F03030304C368630000377800000000
544,2025-03-12 12:44:33.403,"11000001,5,1363188323,1,1,1,10,51819,1741783472,3.5155991,-76.3769866,81,89,11010000,11110000,ON,1001000,3,3,79915356,14200,0x00000000,0,0|",0x830513631883230101010ACA6B67D181B002187017D279CBF60051590B0F13030304C3695C0000377800000000
545,2025-03-12 12:44:43.048,"11000001,5,1363188323,1,1,1,10,51820,1741783482,3.5160495,-76.374771,78,90,01010000,11110000,ON,1001000,3,3,79915606,14200,0x00000000,0,0|",0x830513631883230101010ACA6C67D181BA021881AFD27A2282004E5A0A0F13030304C36A560000377800000000
937,2025-03-12 22:12:40.746,"11000001,5,1363188323,1,1,1,10,52198,1741817560,3.6161341,-76.4022201,198,23,01010000,11110000,ON,1001000,3,3,79963683,13931,0x00000000,0,0|",0x830513631883230101010ACBE667D206D80227C73DD275F24700C6170A0F13030304C426230000366B00000000
