Created,Message,Status
2025-03-14 02:03:32.092,"11000001,5,1363189314,1,1,1,10,19480,1741917820,4.1434993,-73.6201583,82,0,10010000,11110000,OFF,1000000,5,3,25295925,12800,0x00000000,0,0|",0x830513631893140101010A4C1867D38E7C02783F71D41E7491005200090F0205030181FC350000320000000000
2025-03-14 06:04:01.263,"11000001,5,1363189314,1,1,1,10,19481,1741932242,4.1434221,-73.6201425,198,0,11010000,11110000,OFF,1000000,5,3,25295925,12700,0x00000000,0,0|",0x830513631893140101010A4C1967D3C6D202783C6DD41E752F00C6000B0F0205030181FC350000319C00000000
2025-03-14 10:04:23.088,"11000001,5,1363189314,1,1,1,10,19482,1741946665,4.1434958,-73.6201025,301,0,00010000,11110000,OFF,1000000,5,3,25295925,12600,0x00000000,0,0|",0x830513631893140101010A4C1A67D3FF2902783F4ED41E76BF012D00080F0205030181FC350000313800000000
2025-03-14 11:40:14.613,"11000001,5,1363189314,1,1,1,10,19483,1741952415,4.1430765,-73.6206785,188,36,11010000,11110000,OFF,1001000,8,3,25295925,14100,0x00000000,0,0|",0x830513631893140101010A4C1B67D4159F02782EEDD41E603F00BC240B0F1208030181FC350000371400000000
2025-03-14 11:40:53.775,"11000001,5,1363189314,1,1,1,10,19484,1741952454,4.141425,-73.6210375,188,0,11010000,11110000,OFF,1001000,9,3,25295925,14100,0x00000000,0,0|",0x830513631893140101010A4C1C67D415C60277EE6AD41E523900BC000B0F1209030181FC350000371400000000
2025-03-14 11:41:58.811,"11000001,5,1363189314,1,1,1,10,19485,1741952520,4.1414255,-73.6227466,274,30,11010000,11110000,OFF,1001000,8,3,25295925,14100,0x00000000,0,0|",0x830513631893140101010A4C1D67D416080277EE6FD41E0F7601121E0B0F1208030181FC350000371400000000
2025-03-14 11:42:42.051,"11000001,5,1363189314,1,1,1,10,19486,1741952563,4.142104,-73.626504,335,16,11010000,11110000,OFF,1001000,3,3,25295925,14100,0x00000000,0,0|",0x830513631893140101010A4C1E67D41633027808F0D41D7CB0014F100B0F1203030181FC350000371400000000
2025-03-14 11:43:47.994,"11000001,5,1363189314,1,1,1,10,19487,1741952629,4.1463043,-73.6287571,280,6,11010000,11110000,OFF,1001000,3,3,25295925,14100,0x00000000,0,0|",0x830513631893140101010A4C1F67D416750278AD03D41D24AD0118060B0F1203030181FC350000371400000000
2025-03-14 11:44:18.006,"11000001,5,1363189314,1,1,1,10,19488,1741952659,4.146103,-73.6292685,292,0,11010000,11110000,OFF,1000000,9,3,25295925,13000,0x00000000,0,0|",0x830513631893140101010A4C2067D416930278A526D41D10B30124000B0F0209030181FC35000032C800000000
2025-03-14 11:55:56.541,"11000001,5,1363189314,1,1,1,10,19489,1741953260,4.1461035,-73.629312,292,0,11010000,11110000,OFF,1000000,5,3,25295925,12978,0x00000000,0,0|",0x830513631893140101010A4C2167D418EC0278A52BD41D0F000124000B0F0205030181FC35000032B200000000
2025-03-14 13:46:28.270,"11000001,5,1363189314,1,1,1,10,19490,1741959976,4.1470615,-73.629369,320,9,01010000,11110000,OFF,1001000,8,3,25295925,14128,0x00000000,0,0|",0x830513631893140101010A4C2267D433280278CA97D41D0CC60140090A0F1208030181FC350000373000000000
2025-03-14 13:46:36.148,"11000001,5,1363189314,1,1,1,10,19491,1741959996,4.1471826,-73.6293963,305,0,01010000,11110000,OFF,1001000,9,3,25295925,14000,0x00000000,0,0|",0x830513631893140101010A4C2367D4333C0278CF52D41D0BB50131000A0F1209030181FC35000036B000000000
2025-03-14 13:47:27.082,"11000001,5,1363189314,1,1,1,10,19492,1741960045,4.1484961,-73.6286281,7,15,10010000,11110000,OFF,1001000,8,3,25295925,13971,0x00000000,0,0|",0x830513631893140101010A4C2467D4336D027902A1D41D29B700070F090F1208030181FC350000369300000000
2025-03-14 13:48:02.937,"11000001,5,1363189314,1,1,1,10,19493,1741960081,4.1492793,-73.6284151,48,0,11010000,11110000,OFF,1000000,9,3,25295925,13300,0x00000000,0,0|",0x830513631893140101010A4C2567D4339102792139D41D32090030000B0F0209030181FC35000033F400000000
2025-03-14 13:49:22.027,"11000001,5,1363189314,1,1,1,10,19494,1741960160,4.1513451,-73.6283631,9,34,11100000,11110000,OFF,1001000,8,3,25295925,14100,0x00000000,0,0|",0x830513631893140101010A4C2667D433E0027971EBD41D3411000922070F1208030181FC350000371400000000
2025-03-14 13:49:46.701,"11000001,5,1363189314,1,1,1,10,19495,1741960185,4.1537188,-73.6286868,322,10,11010000,11110000,OFF,1001000,3,3,25295925,14103,0x00000000,0,0|",0x830513631893140101010A4C2767D433F90279CEA4D41D276C01420A0B0F1203030181FC350000371700000000
2025-03-14 13:50:30.240,"11000001,5,1363189314,1,1,1,10,19496,1741960228,4.1562028,-73.6310151,11,14,01010000,11110000,OFF,1001000,3,3,25295925,14025,0x00000000,0,0|",0x830513631893140101010A4C2867D43424027A2FACD41CCC79000B0E0A0F1203030181FC35000036C900000000
2025-03-14 13:52:29.522,"11000001,5,1363189314,1,1,1,10,19497,1741960348,4.1635663,-73.625495,39,42,01010000,11110000,OFF,1001000,3,3,25295925,14100,0x00000000,0,0|",0x830513631893140101010A4C2967D4349C027B4F4FD41DA41A00272A0A0F1203030181FC350000371400000000
2025-03-14 13:53:09.417,"11000001,5,1363189314,1,1,1,10,19498,1741960388,4.1669153,-73.622941,350,21,01010000,11110000,OFF,1001000,3,3,25295925,14100,0x00000000,0,0|",0x830513631893140101010A4C2A67D434C4027BD221D41E07DE015E150A0F1203030181FC350000371400000000
2025-03-14 13:53:29.071,"11000001,5,1363189314,1,1,1,10,19499,1741960407,4.1688065,-73.6219566,36,60,10010000,11110000,OFF,1001000,3,3,25295925,14125,0x00000000,0,0|",0x830513631893140101010A4C2B67D434D7027C1C01D41E2E5200243C090F1203030181FC350000372D00000000
2025-03-14 13:55:14.001,"11000001,5,1363189314,1,1,1,10,19500,1741960490,4.1783438,-73.6135331,87,20,00110000,00000000,OFF,1001000,3,3,25295925,14153,0x00000000,0,0|",0x830513631893140101010A4C2C67D4352A027D908ED41F775D0057140C001203030181FC350000374900000000
2025-03-14 13:56:52.885,"11000001,5,1363189314,1,1,1,10,19501,1741960610,4.1747791,-73.6036318,130,51,11010000,11110000,OFF,1001000,3,3,25295925,14140,0x00000000,0,0|",0x830513631893140101010A4C2D67D435A2027D054FD420FA220082330B0F1203030181FC350000373C00000000
2025-03-14 13:58:17.035,"11000001,5,1363189314,1,1,1,10,19502,1741960698,4.1709566,-73.594621,84,40,11010000,11110000,OFF,1001000,3,3,25295925,14115,0x00000000,0,0|",0x830513631893140101010A4C2E67D435FA027C6FFED4225A1E0054280B0F1203030181FC350000372300000000
2025-03-14 13:59:20.891,"11000001,5,1363189314,1,1,1,10,19503,1741960762,4.1711298,-73.5876346,141,14,11010000,11110000,OFF,1001000,3,3,25295925,14100,0x00000000,0,0|",0x830513631893140101010A4C2F67D4363A027C76C2D4236B06008D0E0B0F1203030181FC350000371400000000
2025-03-14 13:59:27.117,"11000001,5,1363189314,1,1,1,10,19504,1741960770,4.170854,-73.5872665,94,25,10010000,11110000,OFF,1001000,3,3,25295925,14106,0x00000000,0,0|",0x830513631893140101010A4C3067D43642027C6BFCD4237967005E19090F1203030181FC350000371A00000000
2025-03-14 14:01:24.988,"11000001,5,1363189314,1,1,1,10,19505,1741960886,4.1732638,-73.5727796,93,59,11100000,11110000,OFF,1001000,3,3,25295925,14112,0x00000000,0,0|",0x830513631893140101010A4C3167D436B6027CCA1ED425AF4C005D3B070F1203030181FC350000372000000000
