Created,Message,Status
2025-03-12 00:00:02.392,"11000001,5,1363188323,1,1,1,10,51279,1741737603,3.6150368,-76.3911853,99,19,00100010,11110000,ON,1000000,3,3,79846937,14000,0x00000000,0,0|",0x830513631883230101010AC84F67D0CE8302279C60D277A153006313440F03030304C25E19000036B000000000
2025-03-12 00:00:12.616,"11000001,5,1363188323,1,1,1,10,51280,1741737613,3.6150368,-76.3911853,99,19,00100010,11110000,ON,1000000,3,3,79846937,14000,0x00000000,0,0|",0x830513631883230101010AC85067D0CE8D02279C60D277A153006313440F03030304C25E19000036B000000000
2025-03-12 00:00:22.363,"11000001,5,1363188323,1,1,1,10,51281,1741737623,3.6150368,-76.3911853,99,19,00100010,11110000,ON,1000000,3,3,79846937,14000,0x00000000,0,0|",0x830513631883230101010AC85167D0CE9702279C60D277A153006313440F03030304C25E19000036B000000000
2025-03-12 00:00:32.351,"11000001,5,1363188323,1,1,1,10,51282,1741737633,3.6149266,-76.3899918,104,24,00100000,11110000,ON,1001000,3,3,79846937,14000,0x00000000,0,0|",0x830513631883230101010AC85267D0CEA102279812D277CFF2006818040F13030304C25E19000036B000000000
2025-03-12 00:00:42.078,"11000001,5,1363188323,1,1,1,10,51283,1741737643,3.614874,-76.38936,94,18,01100000,11110000,ON,1000000,3,3,79847130,14000,0x00000000,0,0|",0x830513631883230101010AC85367D0CEAB02279604D277E8A0005E12060F03030304C25EDA000036B000000000
2025-03-12 00:00:47.358,"11000001,5,1363188323,1,1,1,10,51284,1741737648,3.6150433,-76.3891911,28,18,11100000,11110000,ON,1001000,3,3,79847158,14000,0x00000000,0,0|",0x830513631883230101010AC85467D0CEB002279CA1D277EF39001C12070F13030304C25EF6000036B000000000
2025-03-12 00:00:58.116,"11000001,5,1363188323,1,1,1,10,51285,1741737658,3.6155268,-76.3889773,25,22,00010000,11110000,ON,1001000,3,3,79847218,14000,0x00000000,0,0|",0x830513631883230101010AC85567D0CEBA0227AF84D277F793001916080F13030304C25F32000036B000000000
2025-03-12 00:01:07.114,"11000001,5,1363188323,1,1,1,10,51286,1741737668,3.616073,-76.3886806,29,29,01010000,11110000,ON,1001000,3,3,79847285,14000,0x00000000,0,0|",0x830513631883230101010AC85667D0CEC40227C4DAD278032A001D1D0A0F13030304C25F75000036B000000000
2025-03-12 00:01:17.152,"11000001,5,1363188323,1,1,1,10,51287,1741737678,3.6166968,-76.3883241,30,28,00010000,11110000,ON,1001000,3,3,79847364,14000,0x00000000,0,0|",0x830513631883230101010AC85767D0CECE0227DD38D2781117001E1C080F13030304C25FC4000036B000000000
2025-03-12 00:01:26.990,"11000001,5,1363188323,1,1,1,10,51288,1741737688,3.6171325,-76.3880805,30,10,11100000,11110000,ON,1000000,3,3,79847432,14000,0x00000000,0,0|",0x830513631883230101010AC85867D0CED80227EE3DD2781A9B001E0A070F03030304C26008000036B000000000
2025-03-12 00:01:36.794,"11000001,5,1363188323,1,1,1,10,51289,1741737698,3.6174463,-76.3881783,327,18,01010000,11110000,ON,1001000,3,3,79847466,14000,0x00000000,0,0|",0x830513631883230101010AC85967D0CEE20227FA7FD27816C90147120A0F13030304C2602A000036B000000000
2025-03-12 00:01:47.134,"11000001,5,1363188323,1,1,1,10,51290,1741737708,3.6181293,-76.3885146,332,33,10010000,11110000,ON,1001000,3,3,79847545,14000,0x00000000,0,0|",0x830513631883230101010AC85A67D0CEEC0228152DD27809A6014C21090F13030304C26079000036B000000000
2025-03-12 00:01:57.070,"11000001,5,1363188323,1,1,1,10,51291,1741737718,3.6188643,-76.3888386,348,26,10010000,11110000,ON,1000000,3,3,79847633,14000,0x00000000,0,0|",0x830513631883230101010AC85B67D0CEF6022831E3D277FCFE015C1A090F03030304C260D1000036B000000000
2025-03-12 00:02:06.869,"11000001,5,1363188323,1,1,1,10,51292,1741737728,3.6193818,-76.3888188,10,16,00100000,11110000,ON,1000000,3,3,79847685,14000,0x00000000,0,0|",0x830513631883230101010AC85C67D0CF000228461AD277FDC4000A10040F03030304C26105000036B000000000
2025-03-12 00:02:26.588,"11000001,5,1363188323,1,1,1,10,51293,1741737748,3.6197581,-76.3888065,2,14,00010000,11110000,ON,1000000,3,3,79847730,14000,0x00000000,0,0|",0x830513631883230101010AC85D67D0CF14022854CDD277FE3F00020E080F03030304C26132000036B000000000
2025-03-12 00:02:36.785,"11000001,5,1363188323,1,1,1,10,51294,1741737758,3.6202985,-76.3887915,0,27,01100000,11110000,ON,1001000,3,3,79847783,14000,0x00000000,0,0|",0x830513631883230101010AC85E67D0CF1E022869E9D277FED500001B060F13030304C26167000036B000000000
2025-03-12 00:02:46.723,"11000001,5,1363188323,1,1,1,10,51295,1741737768,3.6211111,-76.3886723,4,29,01100000,11110000,ON,1001000,3,3,79847864,14000,0x00000000,0,0|",0x830513631883230101010AC85F67D0CF28022889A7D278037D00041D060F13030304C261B8000036B000000000
2025-03-12 00:02:56.489,"11000001,5,1363188323,1,1,1,10,51296,1741737778,3.621808,-76.3885965,6,25,11010000,11110000,ON,1001000,3,3,79847939,14000,0x00000000,0,0|",0x830513631883230101010AC86067D0CF320228A4E0D27806730006190B0F13030304C26203000036B000000000
2025-03-12 00:03:06.212,"11000001,5,1363188323,1,1,1,10,51297,1741737787,3.6223403,-76.3885365,3,26,01010000,11110000,ON,1001000,3,3,79847998,14000,0x00000000,0,0|",0x830513631883230101010AC86167D0CF3B0228B9ABD27808CB00031A0A0F13030304C2623E000036B000000000
2025-03-12 00:03:16.472,"11000001,5,1363188323,1,1,1,10,51298,1741737797,3.6231318,-76.388474,8,37,01010000,11110000,ON,1001000,3,3,79848082,14000,0x00000000,0,0|",0x830513631883230101010AC86267D0CF450228D896D2780B3C0008250A0F13030304C26292000036B000000000
2025-03-12 00:03:25.479,"11000001,5,1363188323,1,1,1,10,51299,1741737807,3.6234415,-76.3883436,84,8,01010000,11110000,ON,1001000,3,3,79848131,14000,0x00000000,0,0|",0x830513631883230101010AC86367D0CF4F0228E4AFD27810540054080A0F13030304C262C3000036B000000000
2025-03-12 00:03:35.457,"11000001,5,1363188323,1,1,1,10,51300,1741737816,3.6234315,-76.3880421,94,14,11010000,11110000,ON,1001000,3,3,79848163,14000,0x00000000,0,0|",0x830513631883230101010AC86467D0CF580228E44BD2781C1B005E0E0B0F13030304C262E3000036B000000000
2025-03-12 00:03:45.197,"11000001,5,1363188323,1,1,1,10,51301,1741737826,3.6234228,-76.3876585,92,16,01010000,11110000,ON,1001000,3,3,79848204,14000,0x00000000,0,0|",0x830513631883230101010AC86567D0CF620228E3F4D2782B17005C100A0F13030304C2630C000036B000000000
2025-03-12 00:03:55.162,"11000001,5,1363188323,1,1,1,10,51302,1741737836,3.6234011,-76.3872463,92,13,01010000,11110000,ON,1001000,3,3,79848250,14000,0x00000000,0,0|",0x830513631883230101010AC86667D0CF6C0228E31BD2783B31005C0D0A0F13030304C2633A000036B000000000
2025-03-12 00:04:05.661,"11000001,5,1363188323,1,1,1,10,51303,1741737846,3.6233615,-76.3868968,100,10,11010000,11110000,ON,1001000,3,3,79848287,14000,0x00000000,0,0|",0x830513631883230101010AC86767D0CF760228E18FD27848D800640A0B0F13030304C2635F000036B000000000
2025-03-12 00:04:14.968,"11000001,5,1363188323,1,1,1,10,51304,1741737856,3.6233445,-76.3866368,92,12,01010000,11110000,ON,1001000,3,3,79848317,14000,0x00000000,0,0|",0x830513631883230101010AC86867D0CF800228E0E5D2785300005C0C0A0F13030304C2637D000036B000000000
2025-03-12 00:04:24.911,"11000001,5,1363188323,1,1,1,10,51305,1741737866,3.6233071,-76.3862753,99,16,01010000,11110000,ON,1001000,3,3,79848358,14000,0x00000000,0,0|",0x830513631883230101010AC86967D0CF8A0228DF6FD278611F0063100A0F13030304C263A6000036B000000000
2025-03-12 00:04:33.707,"11000001,5,1363188323,1,1,1,10,51306,1741737875,3.623236,-76.3860063,165,14,10010000,11110000,ON,1001000,3,3,79848392,14000,0x00000000,0,0|",0x830513631883230101010AC86A67D0CF930228DCA8D2786BA100A50E090F13030304C263C8000036B000000000
2025-03-12 00:04:42.936,"11000001,5,1363188323,1,1,1,10,51307,1741737884,3.6229231,-76.3860816,202,13,11010000,11110000,ON,1001000,3,3,79848428,14000,0x00000000,0,0|",0x830513631883230101010AC86B67D0CF9C0228D06FD27868B000CA0D0B0F13030304C263EC000036B000000000
2025-03-12 00:05:06.911,"11000001,5,1363188323,1,1,1,10,51308,1741737908,3.6227893,-76.3860711,124,0,01010000,11110000,ON,1000000,9,3,79848443,14000,0x00000000,0,0|",0x830513631883230101010AC86C67D0CFB40228CB35D2786919007C000A0F03090304C263FB000036B000000000
2025-03-12 00:07:10.858,"11000001,5,1363188323,1,1,1,10,51309,1741738031,3.6228108,-76.3856246,71,0,01010000,11110000,OFF,1000000,2,3,79848501,14000,0x00000000,0,0|",0x830513631883230101010AC86D67D0D02F0228CC0CD2787A8A0047000A0F02020304C26435000036B000000000
2025-03-12 00:21:58.371,"11000001,5,1363188323,1,1,1,10,51310,1741738925,3.6227623,-76.385612,71,0,10010000,11110000,OFF,1000000,5,3,79848501,14000,0x00000000,0,0|",0x830513631883230101010AC86E67D0D3AD0228CA27D2787B08004700090F02050304C26435000036B000000000
2025-03-12 04:31:41.859,"11000001,5,1363188323,1,1,1,10,51311,1741753909,3.622788,-76.3856203,0,0,00010000,11110000,OFF,1000000,5,3,79848501,12800,0x00000000,0,0|",0x830513631883230101010AC86F67D10E350228CB28D2787AB5000000080F02050304C264350000320000000000
2025-03-12 08:56:37.844,"11000001,5,1363188323,1,1,1,10,51312,1741769806,3.6227896,-76.3856523,0,0,00110000,11110000,OFF,1000000,5,3,79848501,12725,0x00000000,0,0|",0x830513631883230101010AC87067D14C4E0228CB38D27879750000000C0F02050304C26435000031B500000000
2025-03-12 10:18:05.477,"11000001,5,1363188323,1,1,1,10,51313,1741774647,3.6227643,-76.3856445,0,0,11010010,00000001,ON,1000000,1,3,79848501,14200,0x00000000,0,0|",0x830513631883230101010AC87167D15F370228CA3BD27879C30000004B8003010304C264350000377800000000
2025-03-12 10:22:17.640,"11000001,5,1363188323,1,1,1,10,51314,1741774946,3.62279,-76.3856006,0,0,01010000,11110000,ON,1000000,4,3,79848501,14200,0x00000000,0,0|",0x830513631883230101010AC87267D160620228CB3CD2787B7A0000000A0F03040304C264350000377800000000
2025-03-12 10:27:21.816,"11000001,5,1363188323,1,1,1,10,51315,1741775244,3.6228063,-76.3855716,0,0,00110000,11110000,ON,1000000,45,3,79848501,14200,0x00000000,0,0|",0x830513631883230101010AC87367D1618C0228CBDFD2787C9C0000000C0F032D0304C264350000377800000000
2025-03-12 10:34:19.311,"11000001,5,1363188323,1,1,1,10,51316,1741775667,3.6233018,-76.3861438,273,18,00110000,11110000,ON,1001000,8,3,79848616,14200,0x00000000,0,0|",0x830513631883230101010AC87467D163330228DF3AD27866420111120C0F13080304C264A80000377800000000
2025-03-12 10:34:29.234,"11000001,5,1363188323,1,1,1,10,51317,1741775677,3.6233475,-76.3865591,279,16,11010000,11110000,ON,1001000,3,3,79848662,14200,0x00000000,0,0|",0x830513631883230101010AC87567D1633D0228E103D27856090117100B0F13030304C264D60000377800000000
2025-03-12 10:34:39.166,"11000001,5,1363188323,1,1,1,10,51318,1741775687,3.6233801,-76.3868893,274,12,00110000,11110000,ON,1001000,3,3,79848696,14200,0x00000000,0,0|",0x830513631883230101010AC87667D163470228E249D278492301120C0C0F13030304C264F80000377800000000
