"Fecha de la Unidad","Advertencia","Valor"
"2025/05/27 15:37:33","BatteryVoltageLow",11754
"2025/05/27 09:33:15","UnfavorableAngleOfRoadView",1
"2025/05/26 09:11:13","UnfavorableAngleOfRoadView",1
"2025/05/24 09:55:14","CameraTilted",1
"2025/05/23 16:21:23","BatteryVoltageLow",11770
"2025/05/23 14:57:37","BatteryVoltageLow",11770
"2025/05/23 12:15:22","BatteryVoltageLow",11770
"2025/05/23 11:28:09","BatteryVoltageLow",11770
"2025/05/23 05:45:53","UnfavorableAngleOfRoadView",1
"2025/05/22 08:51:36","UnfavorableAngleOfRoadView",1
"2025/05/21 10:41:49","UnfavorableAngleOfRoadView",1
"2025/05/20 05:45:57","MainboardReboot",1
"2025/05/19 17:00:51","BatteryVoltageLow",11720
"2025/05/19 12:28:49","BatteryVoltageLow",11720
"2025/05/19 11:05:49","UnfavorableAngleOfRoadView",1
"2025/05/17 12:03:50","UnfavorableAngleOfRoadView",1
"2025/05/17 05:49:09","MainboardReboot",1
"2025/05/16 07:11:33","UnfavorableAngleOfRoadView",1
"2025/05/15 10:07:06","UnfavorableAngleOfRoadView",1
"2025/05/14 16:02:54","UnfavorableAngleOfRoadView",1
"2025/05/14 13:39:14","BatteryVoltageLow",11733
"2025/05/14 13:27:32","UnfavorableAngleOfRoadView",1
"2025/05/14 06:13:01","UnfavorableAngleOfRoadView",1
"2025/05/13 09:40:03","UnfavorableAngleOfRoadView",1
"2025/05/13 05:52:20","MainboardReboot",1
"2025/05/12 10:28:29","BatteryVoltageLow",11775
"2025/05/12 09:16:59","BatteryVoltageLow",11775
"2025/05/12 07:43:44","UnfavorableAngleOfRoadView",1
"2025/05/12 05:48:27","MainboardReboot",1
"2025/05/10 09:39:22","UnfavorableAngleOfRoadView",1
"2025/05/09 08:52:50","UnfavorableAngleOfRoadView",1
"2025/05/09 06:25:35","UnfavorableAngleOfRoadView",1
"2025/05/07 12:10:01","UnfavorableAngleOfRoadView",1
"2025/05/07 06:24:26","AuxCamDisconnected",1
"2025/05/06 18:15:34","AuxCamDisconnected",1
"2025/05/06 17:37:54","AuxCamDisconnected",1
"2025/05/06 17:10:49","AuxCamDisconnected",1
"2025/05/05 19:02:39","AuxCamDisconnected",1
"2025/05/05 15:00:12","BatteryVoltageLow",11741
"2025/05/05 13:22:06","BatteryVoltageLow",11741
"2025/05/04 14:40:53","AuxCamDisconnected",1
"2025/05/03 18:08:10","AuxCamDisconnected",1
"2025/05/03 09:26:16","UnfavorableAngleOfRoadView",1
"2025/05/02 13:03:28","UnfavorableAngleOfRoadView",1
"2025/05/02 08:38:10","AuxCamDisconnected",1
"2025/05/02 07:50:23","AuxCamDisconnected",1
"2025/05/02 07:46:34","AuxCamDisconnected",1
"2025/05/01 15:09:50","AuxCamDisconnected",1
"2025/05/01 13:45:20","AuxCamDisconnected",1
"2025/05/01 06:08:44","UnfavorableAngleOfRoadView",1
"2025/04/30 16:55:56","AuxCamDisconnected",1
"2025/04/30 07:06:00","AuxCamDisconnected",1
"2025/04/30 05:38:55","UnfavorableAngleOfRoadView",1
"2025/04/29 17:58:21","AuxCamDisconnected",1
"2025/04/29 10:43:55","UnfavorableAngleOfRoadView",1
"2025/04/28 13:26:56","UnfavorableAngleOfRoadView",1
"2025/04/28 10:31:13","AuxCamDisconnected",1
"2025/04/28 08:47:29","MainboardReboot",1
"2025/04/28 07:20:31","AuxCamDisconnected",1
"2025/04/27 13:43:36","AuxCamDisconnected",1
"2025/04/27 13:06:38","MainboardReboot",1
"2025/04/27 12:57:02","AuxCamDisconnected",1
"2025/04/27 12:06:28","AuxCamDisconnected",1
"2025/04/27 11:17:30","AuxCamDisconnected",1
"2025/04/27 07:11:25","UnfavorableAngleOfRoadView",1
"2025/04/27 06:44:37","AuxCamDisconnected",1
"2025/04/27 06:44:35","BatteryVoltageLow",11749
"2025/04/27 06:37:58","AuxCamDisconnected",1
"2025/04/26 09:38:38","AuxCamDisconnected",1
"2025/04/26 09:16:01","AuxCamDisconnected",1
"2025/04/26 08:40:17","AuxCamDisconnected",1
"2025/04/26 08:28:36","AuxCamDisconnected",1
"2025/04/26 08:08:39","AuxCamDisconnected",1
"2025/04/26 07:45:33","AuxCamDisconnected",1
"2025/04/26 07:09:47","AuxCamDisconnected",1
"2025/04/26 06:05:57","AuxCamDisconnected",1
"2025/04/25 18:17:39","AuxCamDisconnected",1
"2025/04/25 17:33:29","UnfavorableAngleOfRoadView",1
"2025/04/25 17:16:35","AuxCamDisconnected",1
"2025/04/25 14:25:10","AuxCamDisconnected",1
"2025/04/25 13:59:10","AuxCamDisconnected",1
"2025/04/25 13:16:32","AuxCamDisconnected",1
"2025/04/25 11:34:55","AuxCamDisconnected",1
"2025/04/25 09:34:09","AuxCamDisconnected",1
"2025/04/25 08:48:01","UnfavorableAngleOfRoadView",1
"2025/04/25 08:02:20","AuxCamDisconnected",1
"2025/04/25 07:14:38","AuxCamDisconnected",1
"2025/04/25 06:16:25","AuxCamDisconnected",1
"2025/04/25 05:20:51","AuxCamDisconnected",1
"2025/04/25 04:21:34","UnfavorableAngleOfRoadView",1
"2025/04/24 17:54:14","AuxCamDisconnected",1
"2025/04/24 08:42:08","AuxCamDisconnected",1
"2025/04/24 07:02:00","AuxCamDisconnected",1
"2025/04/23 20:38:42","AuxCamDisconnected",1
"2025/04/23 19:43:41","AuxCamDisconnected",1
"2025/04/23 19:32:10","AuxCamDisconnected",1
"2025/04/23 19:02:39","UnfavorableAngleOfRoadView",1
"2025/04/23 16:36:32","AuxCamDisconnected",1
"2025/04/23 15:49:30","AuxCamDisconnected",1
"2025/04/23 14:13:05","UnfavorableAngleOfRoadView",1
"2025/04/23 12:23:15","AuxCamDisconnected",1
"2025/04/23 10:26:35","AuxCamDisconnected",1
"2025/04/23 07:29:49","AuxCamDisconnected",1
"2025/04/23 06:58:51","UnfavorableAngleOfRoadView",1
"2025/04/22 13:03:47","AuxCamDisconnected",1
"2025/04/22 11:59:51","UnfavorableAngleOfRoadView",1
"2025/04/22 10:56:03","AuxCamDisconnected",1
"2025/04/22 10:20:34","AuxCamDisconnected",1
"2025/04/22 10:04:14","UnfavorableAngleOfRoadView",1
"2025/04/22 09:43:36","AuxCamDisconnected",1
"2025/04/22 09:33:59","UnfavorableAngleOfRoadView",1
"2025/04/22 09:07:40","AuxCamDisconnected",1
"2025/04/22 08:48:05","AuxCamDisconnected",1
"2025/04/22 08:25:26","AuxCamDisconnected",1
"2025/04/22 07:58:52","AuxCamDisconnected",1
"2025/04/22 06:24:37","AuxCamDisconnected",1
"2025/04/22 05:43:31","AuxCamDisconnected",1
"2025/04/21 19:06:08","AuxCamDisconnected",1
"2025/04/21 18:09:22","AuxCamDisconnected",1
"2025/04/21 13:46:43","AuxCamDisconnected",1
"2025/04/21 13:21:13","AuxCamDisconnected",1
"2025/04/21 12:27:17","AuxCamDisconnected",1
"2025/04/21 11:13:46","AuxCamDisconnected",1
"2025/04/21 09:00:14","UnfavorableAngleOfRoadView",1
"2025/04/21 08:22:17","AuxCamDisconnected",1
"2025/04/21 07:38:29","AuxCamDisconnected",1
"2025/04/21 07:11:54","AuxCamDisconnected",1
"2025/04/21 06:36:51","UnfavorableAngleOfRoadView",1
"2025/04/19 15:40:31","AuxCamDisconnected",1
"2025/04/19 13:32:19","AuxCamDisconnected",1
"2025/04/19 12:41:32","AuxCamDisconnected",1
"2025/04/19 12:30:28","AuxCamDisconnected",1
"2025/04/19 12:25:00","MainboardReboot",1
"2025/04/19 11:39:25","UnfavorableAngleOfRoadView",1
"2025/04/19 11:31:37","AuxCamDisconnected",1
"2025/04/19 10:42:06","AuxCamDisconnected",1
"2025/04/19 09:30:50","AuxCamDisconnected",1
"2025/04/19 08:21:55","AuxCamDisconnected",1
"2025/04/19 07:22:42","AuxCamDisconnected",1
"2025/04/19 07:05:23","AuxCamDisconnected",1
"2025/04/19 06:37:25","AuxCamDisconnected",1
"2025/04/19 06:24:34","AuxCamDisconnected",1
"2025/04/17 17:08:47","AuxCamDisconnected",1
"2025/04/17 16:08:48","AuxCamDisconnected",1
"2025/04/17 16:00:32","UnfavorableAngleOfRoadView",1
"2025/04/17 11:38:23","AuxCamDisconnected",1
"2025/04/17 10:46:19","UnfavorableAngleOfRoadView",1
"2025/04/17 10:17:53","AuxCamDisconnected",1
"2025/04/17 09:54:35","AuxCamDisconnected",1
"2025/04/17 09:44:34","AuxCamDisconnected",1
"2025/04/17 09:04:04","AuxCamDisconnected",1
"2025/04/17 07:53:28","AuxCamDisconnected",1
"2025/04/17 07:45:51","UnfavorableAngleOfRoadView",1
"2025/04/17 06:00:39","AuxCamDisconnected",1
"2025/04/16 17:18:15","AuxCamDisconnected",1
"2025/04/16 16:02:47","UnfavorableAngleOfRoadView",1
"2025/04/16 15:29:02","AuxCamDisconnected",1
"2025/04/16 15:00:47","AuxCamDisconnected",1
"2025/04/16 14:43:09","AuxCamDisconnected",1
"2025/04/16 14:18:30","AuxCamDisconnected",1
"2025/04/16 13:58:31","UnfavorableAngleOfRoadView",1
"2025/04/16 13:32:05","AuxCamDisconnected",1
"2025/04/16 13:25:11","AuxCamDisconnected",1
"2025/04/16 13:12:02","AuxCamDisconnected",1
"2025/04/16 12:06:42","AuxCamDisconnected",1
"2025/04/16 11:35:47","AuxCamDisconnected",1
"2025/04/16 10:46:46","AuxCamDisconnected",1
"2025/04/16 10:19:34","AuxCamDisconnected",1
"2025/04/16 10:08:23","AuxCamDisconnected",1
"2025/04/16 09:32:58","UnfavorableAngleOfRoadView",1
"2025/04/16 08:38:04","AuxCamDisconnected",1
"2025/04/16 08:15:35","AuxCamDisconnected",1
"2025/04/16 07:51:57","AuxCamDisconnected",1
"2025/04/16 07:27:45","AuxCamDisconnected",1
"2025/04/16 06:47:39","AuxCamDisconnected",1
"2025/04/16 06:35:05","AuxCamDisconnected",1
"2025/04/16 06:23:16","AuxCamDisconnected",1
"2025/04/15 15:20:00","AuxCamDisconnected",1
"2025/04/15 14:14:34","UnfavorableAngleOfRoadView",1
"2025/04/15 12:44:30","AuxCamDisconnected",1
"2025/04/15 12:35:31","UnfavorableAngleOfRoadView",1
"2025/04/15 11:38:17","AuxCamDisconnected",1
"2025/04/15 10:36:54","AuxCamDisconnected",1
"2025/04/15 09:59:08","UnfavorableAngleOfRoadView",1
"2025/04/15 09:25:35","AuxCamDisconnected",1
"2025/04/15 08:59:26","AuxCamDisconnected",1
"2025/04/15 08:41:36","AuxCamDisconnected",1
"2025/04/15 08:32:03","AuxCamDisconnected",1
"2025/04/15 07:41:44","AuxCamDisconnected",1
"2025/04/15 07:23:48","AuxCamDisconnected",1
"2025/04/15 07:01:50","AuxCamDisconnected",1
"2025/04/15 06:19:01","AuxCamDisconnected",1
"2025/04/14 13:44:49","AuxCamDisconnected",1
"2025/04/14 12:39:30","AuxCamDisconnected",1
"2025/04/14 12:10:35","UnfavorableAngleOfRoadView",1
"2025/04/14 11:15:07","AuxCamDisconnected",1
"2025/04/14 11:02:52","AuxCamDisconnected",1
"2025/04/14 10:29:51","AuxCamDisconnected",1
"2025/04/14 09:14:22","AuxCamDisconnected",1
"2025/04/14 08:21:22","UnfavorableAngleOfRoadView",1
"2025/04/14 07:06:50","AuxCamDisconnected",1
"2025/04/14 06:39:11","UnfavorableAngleOfRoadView",1
"2025/04/12 20:29:05","AuxCamDisconnected",1
"2025/04/12 20:07:08","AuxCamDisconnected",1
"2025/04/12 19:32:55","AuxCamDisconnected",1
"2025/04/12 19:23:25","UnfavorableAngleOfRoadView",1
"2025/04/12 18:59:54","AuxCamDisconnected",1
"2025/04/12 15:55:52","AuxCamDisconnected",1
"2025/04/12 13:15:16","AuxCamDisconnected",1
"2025/04/12 13:03:14","AuxCamDisconnected",1
"2025/04/12 12:45:08","AuxCamDisconnected",1
"2025/04/12 12:28:17","UnfavorableAngleOfRoadView",1
"2025/04/12 12:08:03","AuxCamDisconnected",1
"2025/04/12 11:25:55","AuxCamDisconnected",1
"2025/04/12 09:38:17","AuxCamDisconnected",1
"2025/04/12 09:28:30","UnfavorableAngleOfRoadView",1
"2025/04/12 09:13:03","MCUDisconnected",1
"2025/04/11 17:24:29","AuxCamDisconnected",1
"2025/04/11 16:13:54","AuxCamDisconnected",1
"2025/04/11 14:55:03","AuxCamDisconnected",1
"2025/04/11 14:47:42","UnfavorableAngleOfRoadView",1
"2025/04/11 14:15:57","AuxCamDisconnected",1
"2025/04/11 13:56:43","UnfavorableAngleOfRoadView",1
"2025/04/11 13:26:53","AuxCamDisconnected",1
"2025/04/11 12:23:03","UnfavorableAngleOfRoadView",1
"2025/04/11 12:02:32","AuxCamDisconnected",1
"2025/04/11 11:35:55","AuxCamDisconnected",1
"2025/04/11 11:06:06","AuxCamDisconnected",1
"2025/04/11 10:57:51","AuxCamDisconnected",1
"2025/04/11 10:37:21","UnfavorableAngleOfRoadView",1
"2025/04/11 09:57:13","AuxCamDisconnected",1
"2025/04/11 09:31:53","UnfavorableAngleOfRoadView",1
"2025/04/11 07:33:22","AuxCamDisconnected",1
"2025/04/11 06:26:13","AuxCamDisconnected",1
"2025/04/10 17:28:13","AuxCamDisconnected",1
"2025/04/10 16:41:08","AuxCamDisconnected",1
"2025/04/10 15:06:17","AuxCamDisconnected",1
"2025/04/10 14:25:13","UnfavorableAngleOfRoadView",1
"2025/04/10 13:01:16","AuxCamDisconnected",1
"2025/04/10 10:20:03","UnfavorableAngleOfRoadView",1
"2025/04/10 10:02:44","AuxCamDisconnected",1
"2025/04/10 09:22:18","AuxCamDisconnected",1
"2025/04/10 07:18:29","UnfavorableAngleOfRoadView",1
"2025/04/10 06:40:35","MainboardReboot",1
"2025/04/10 05:29:48","AuxCamDisconnected",1
"2025/04/09 17:10:58","AuxCamDisconnected",1
"2025/04/09 17:04:30","AuxCamDisconnected",1
"2025/04/09 16:57:35","UnfavorableAngleOfRoadView",1
"2025/04/09 16:13:18","AuxCamDisconnected",1
"2025/04/09 15:38:50","AuxCamDisconnected",1
"2025/04/09 13:47:22","AuxCamDisconnected",1
"2025/04/09 13:39:11","AuxCamDisconnected",1
"2025/04/09 13:12:06","AuxCamDisconnected",1
"2025/04/09 12:45:57","UnfavorableAngleOfRoadView",1
"2025/04/09 11:30:51","UnfavorableAngleOfRoadView",1
"2025/04/09 10:09:44","AuxCamDisconnected",1
"2025/04/09 09:20:31","AuxCamDisconnected",1
"2025/04/09 08:25:34","AuxCamDisconnected",1
"2025/04/09 08:00:03","UnfavorableAngleOfRoadView",1
"2025/04/09 07:02:02","AuxCamDisconnected",1
"2025/04/09 06:18:51","AuxCamDisconnected",1
"2025/04/09 05:57:25","AuxCamDisconnected",1
"2025/04/09 05:27:40","AuxCamDisconnected",1
"2025/04/08 11:11:10","AuxCamDisconnected",1
"2025/04/08 09:58:49","AuxCamDisconnected",1
"2025/04/08 08:40:39","AuxCamDisconnected",1
"2025/04/08 07:40:31","AuxCamDisconnected",1
"2025/04/08 07:26:28","AuxCamDisconnected",1
"2025/04/07 15:08:23","AuxCamDisconnected",1
"2025/04/07 14:10:49","UnfavorableAngleOfRoadView",1
"2025/04/07 13:31:05","AuxCamDisconnected",1
"2025/04/07 13:04:42","UnfavorableAngleOfRoadView",1
"2025/04/07 12:33:41","AuxCamDisconnected",1
"2025/04/07 10:58:08","AuxCamDisconnected",1
"2025/04/07 10:02:58","AuxCamDisconnected",1
"2025/04/07 09:12:47","AuxCamDisconnected",1
"2025/04/07 09:06:49","AuxCamDisconnected",1
"2025/04/07 08:15:51","UnfavorableAngleOfRoadView",1
"2025/04/07 07:13:36","AuxCamDisconnected",1
"2025/04/07 06:41:39","UnfavorableAngleOfRoadView",1
"2025/04/05 15:57:50","AuxCamDisconnected",1
"2025/04/05 15:05:49","UnfavorableAngleOfRoadView",1
"2025/04/05 13:53:51","UnfavorableAngleOfRoadView",1
"2025/04/05 13:42:32","MainboardReboot",1
"2025/04/05 13:15:31","AuxCamDisconnected",1
"2025/04/05 13:08:05","UnfavorableAngleOfRoadView",1
"2025/04/05 11:13:46","MainboardReboot",1
"2025/04/05 11:05:42","MainboardReboot",1
"2025/04/05 10:49:08","AuxCamDisconnected",1
"2025/04/05 09:49:09","AuxCamDisconnected",1
"2025/04/05 08:30:10","AuxCamDisconnected",1
"2025/04/05 07:59:23","MainboardReboot",1
"2025/04/05 07:35:18","AuxCamDisconnected",1
"2025/04/04 14:00:59","MainboardReboot",1
"2025/04/04 13:41:30","AuxCamDisconnected",1
"2025/04/04 11:03:23","AuxCamDisconnected",1
"2025/04/04 10:43:35","AuxCamDisconnected",1
"2025/04/04 10:27:22","AuxCamDisconnected",1
"2025/04/04 10:10:20","AuxCamDisconnected",1
"2025/04/04 09:07:20","UnfavorableAngleOfRoadView",1
"2025/04/04 08:15:40","AuxCamDisconnected",1
"2025/04/04 08:09:51","AuxCamDisconnected",1
"2025/04/04 07:37:47","UnfavorableAngleOfRoadView",1
"2025/04/04 07:17:09","AuxCamDisconnected",1
"2025/04/04 06:43:54","AuxCamDisconnected",1
"2025/04/04 06:35:36","AuxCamDisconnected",1
"2025/04/03 16:08:12","UnfavorableAngleOfRoadView",1
"2025/04/03 15:05:15","AuxCamDisconnected",1
"2025/04/03 13:31:56","AuxCamDisconnected",1
"2025/04/03 11:22:44","AuxCamDisconnected",1
"2025/04/03 10:38:25","UnfavorableAngleOfRoadView",1
"2025/04/03 09:12:08","AuxCamDisconnected",1
"2025/04/03 08:38:02","AuxCamDisconnected",1
"2025/04/03 05:59:43","MainboardReboot",1
"2025/04/02 15:08:54","AuxCamDisconnected",1
"2025/04/02 12:41:56","UnfavorableAngleOfRoadView",1
"2025/04/02 11:56:44","AuxCamDisconnected",1
"2025/04/02 11:08:13","AuxCamDisconnected",1
"2025/04/02 10:30:42","AuxCamDisconnected",1
"2025/04/02 09:02:35","UnfavorableAngleOfRoadView",1
"2025/04/02 06:43:07","UnfavorableAngleOfRoadView",1
"2025/04/02 05:11:08","AuxCamDisconnected",1
"2025/04/01 15:04:04","AuxCamDisconnected",1
"2025/04/01 14:07:33","AuxCamDisconnected",1
"2025/04/01 13:37:03","UnfavorableAngleOfRoadView",1
"2025/04/01 13:05:05","AuxCamDisconnected",1
"2025/04/01 12:41:01","AuxCamDisconnected",1
"2025/04/01 12:12:44","MainboardReboot",1
"2025/04/01 12:07:21","MainboardReboot",1
"2025/04/01 11:45:12","AuxCamDisconnected",1
"2025/04/01 10:47:13","UnfavorableAngleOfRoadView",1
"2025/04/01 10:05:05","AuxCamDisconnected",1
"2025/04/01 09:01:36","AuxCamDisconnected",1
"2025/04/01 08:05:54","AuxCamDisconnected",1
"2025/04/01 07:20:00","AuxCamDisconnected",1
"2025/03/31 18:43:06","AuxCamDisconnected",1
"2025/03/31 14:44:23","firmwareUpdated",0
"2025/03/31 14:32:03","AuxCamDisconnected",1
"2025/03/31 13:32:56","UnfavorableAngleOfRoadView",1
"2025/03/31 11:15:37","MainboardReboot",1
"2025/03/31 09:53:37","AuxCamDisconnected",1
"2025/03/31 07:52:47","AuxCamDisconnected",1
"2025/03/29 16:50:58","AuxCamDisconnected",1
"2025/03/29 14:03:01","UnfavorableAngleOfRoadView",1
"2025/03/29 13:09:02","AuxCamDisconnected",1
"2025/03/29 12:26:57","AuxCamDisconnected",1
"2025/03/29 12:06:10","AuxCamDisconnected",1
"2025/03/29 11:47:03","UnfavorableAngleOfRoadView",1
"2025/03/29 10:33:35","UnfavorableAngleOfRoadView",1
"2025/03/29 08:56:38","AuxCamDisconnected",1
"2025/03/29 07:58:44","UnfavorableAngleOfRoadView",1
"2025/03/28 15:19:46","AuxCamDisconnected",1
"2025/03/28 13:44:04","UnfavorableAngleOfRoadView",1
"2025/03/28 11:13:57","MainboardReboot",1
"2025/03/28 07:29:49","MainboardReboot",1
"2025/03/28 06:37:56","UnfavorableAngleOfRoadView",1
"2025/03/28 06:26:10","MainboardReboot",1
"2025/03/27 12:38:38","UnfavorableAngleOfRoadView",1
"2025/03/27 11:02:09","AuxCamDisconnected",1
"2025/03/27 10:15:15","AuxCamDisconnected",1
"2025/03/27 09:48:05","UnfavorableAngleOfRoadView",1
"2025/03/27 06:56:24","UnfavorableAngleOfRoadView",1
"2025/03/26 17:36:31","AuxCamDisconnected",1
"2025/03/26 15:48:03","AuxCamDisconnected",1
"2025/03/26 12:46:48","AuxCamDisconnected",1
"2025/03/26 08:30:11","UnfavorableAngleOfRoadView",1
"2025/03/26 08:26:00","AuxCamDisconnected",1
"2025/03/26 08:16:21","AuxCamDisconnected",1
"2025/03/26 07:10:35","AuxCamDisconnected",1
"2025/03/26 06:15:59","AuxCamDisconnected",1
"2025/03/25 11:24:54","UnfavorableAngleOfRoadView",1
"2025/03/25 07:58:43","AuxCamDisconnected",1
"2025/03/25 07:49:35","AuxCamDisconnected",1
"2025/03/25 07:40:08","AuxCamDisconnected",1
"2025/03/25 06:47:22","AuxCamDisconnected",1
"2025/03/22 10:28:15","AuxCamDisconnected",1
"2025/03/22 09:39:46","MainboardReboot",1
"2025/03/22 08:00:29","AuxCamDisconnected",1
"2025/03/22 07:38:56","AuxCamDisconnected",1
"2025/03/21 15:00:46","MainboardReboot",1
"2025/03/21 14:57:24","AuxCamDisconnected",1
"2025/03/21 14:35:57","AuxCamDisconnected",1
"2025/03/21 14:21:01","AuxCamDisconnected",1
"2025/03/21 12:35:02","AuxCamDisconnected",1
"2025/03/21 12:02:21","AuxCamDisconnected",1
"2025/03/21 10:38:45","UnfavorableAngleOfRoadView",1
"2025/03/21 06:54:24","UnfavorableAngleOfRoadView",1
"2025/03/20 11:54:30","MainboardReboot",1
"2025/03/20 11:28:20","AuxCamDisconnected",1
"2025/03/20 08:32:07","AuxCamDisconnected",1
"2025/03/20 07:26:05","UnfavorableAngleOfRoadView",1
"2025/03/20 06:00:06","UnfavorableAngleOfRoadView",1
"2025/03/19 17:47:46","UnfavorableAngleOfRoadView",1
"2025/03/19 14:59:41","MCUDisconnected",1
"2025/03/19 12:51:52","UnfavorableAngleOfRoadView",1
"2025/03/19 11:39:07","UnfavorableAngleOfRoadView",1
"2025/03/18 13:21:49","BatteryVoltageLow",11796
"2025/03/18 12:34:19","BatteryVoltageLow",11796
"2025/03/18 07:57:34","UnfavorableAngleOfRoadView",1
"2025/03/13 16:45:18","CameraTilted",1
"2025/03/10 15:43:49","GPSGapTooLarge",8.663
"2025/03/07 19:29:48","UnfavorableAngleOfRoadView",1
"2025/03/07 18:55:36","MainboardReboot",1
"2025/03/07 18:25:07","UnfavorableAngleOfRoadView",1
"2025/03/06 11:58:45","UnfavorableAngleOfRoadView",1
"2025/03/06 09:04:57","UnfavorableAngleOfRoadView",1
"2025/03/05 16:35:38","UnfavorableAngleOfRoadView",1
"2025/03/04 07:28:40","UnfavorableAngleOfRoadView",1
"2025/03/04 06:46:46","UnfavorableAngleOfRoadView",1
"2025/03/03 10:20:32","UnfavorableAngleOfRoadView",1
"2025/03/03 08:14:01","UnfavorableAngleOfRoadView",1
"2025/03/01 11:58:48","UnfavorableAngleOfRoadView",1
"2025/03/01 11:07:02","firmwareUpdated",0
"2025/03/01 09:48:14","SIMCardInfoChanged",1
