Created;Message;Status
2025-09-21 00:02:21.494;"{""notificationType"":""PowerEvent"",""sn"":""8B514208"",""vehicleID"":"""",""tripID"":"""",""reason"":""lostWhileParking"",""removedTime"":1758412926877,""connectedTime"":-1,""poweredBy"":""battery"",""lastGps"":{""source"":""hardware"",""time"":1758412927000,""speed"":0.025927,""heading"":300.25,""coordinate"":[-74.165701,4.755197,2598.67],""hDop"":58,""vDop"":90},""lastGpsData"":{""source"":""hardware"",""time"":1758412927000,""speed"":0.025927,""heading"":300.25,""coordinate"":[-74.165701,4.755197,2598.67],""hDop"":58,""vDop"":90},""gpsData"":{""source"":""hardware"",""time"":1758412938000,""speed"":0.048151,""heading"":300.25,""coordinate"":[-74.165687,4.755185,2595.867],""hDop"":57,""vDop"":90},""accessKeyID"":""Tsomobile_03ZhM6I4uRjzW"",""sign"":""Ev8mHZThvsW5xPlywxw/YzsrpSU1ZFZfyPxYfE4ZKNo="",""useCache"":true}";0x5B6F626A656374204F626A6563745D
2025-09-21 00:54:33.519;"{""notificationType"":""PowerEvent"",""sn"":""8B514208"",""vehicleID"":"""",""tripID"":"""",""reason"":""lostWhileParking"",""removedTime"":1758416062888,""connectedTime"":-1,""poweredBy"":""battery"",""lastGps"":{""source"":""hardware"",""time"":1758416062000,""speed"":0.0463,""heading"":215.410003,""coordinate"":[-74.165641,4.755118,2579.853],""hDop"":50,""vDop"":84},""lastGpsData"":{""source"":""hardware"",""time"":1758416062000,""speed"":0.0463,""heading"":215.410003,""coordinate"":[-74.165641,4.755118,2579.853],""hDop"":50,""vDop"":84},""gpsData"":{""source"":""hardware"",""time"":1758416066000,""speed"":0.066671,""heading"":215.410003,""coordinate"":[-74.165645,4.755122,2579.573],""hDop"":50,""vDop"":84},""accessKeyID"":""Tsomobile_03ZhM6I4uRjzW"",""sign"":""8px5QHCp6Z4/Nkpsg50QxDOI7sZh4Ew8GdO9dWoUTj8="",""useCache"":true}";0x5B6F626A656374204F626A6563745D
2025-09-21 00:54:39.537;"{""notificationType"":""PowerEvent"",""sn"":""8B514208"",""vehicleID"":"""",""tripID"":"""",""reason"":""restoreCable"",""removedTime"":-1,""connectedTime"":1758416046794,""poweredBy"":""cable"",""lastGps"":{""source"":""hardware"",""time"":1758412920000,""speed"":-1,""heading"":-1,""coordinate"":[-74.165707,4.755203,0],""hDop"":-1,""vDop"":-1},""lastGpsData"":{""source"":""hardware"",""time"":1758412920000,""speed"":-1,""heading"":-1,""coordinate"":[-74.165707,4.755203,0],""hDop"":-1,""vDop"":-1},""gpsData"":{""source"":""hardware"",""time"":1758416077000,""speed"":0.138899,""heading"":215.410003,""coordinate"":[-74.165654,4.75514,2578.179],""hDop"":48,""vDop"":80},""accessKeyID"":""Tsomobile_03ZhM6I4uRjzW"",""sign"":""+AKER43PHlITVHRuHxFHXrFgj+dBwdGMOvp0q29hOx4="",""useCache"":true}";0x5B6F626A656374204F626A6563745D
2025-09-21 01:26:06.411;"{""notificationType"":""PowerEvent"",""sn"":""8B514208"",""vehicleID"":"""",""tripID"":"""",""reason"":""lostWhileParking"",""removedTime"":1758417950798,""connectedTime"":-1,""poweredBy"":""battery"",""lastGps"":{""source"":""hardware"",""time"":1758417951000,""speed"":0.053707,""heading"":215.410003,""coordinate"":[-74.165689,4.755152,2595.303],""hDop"":55,""vDop"":81},""lastGpsData"":{""source"":""hardware"",""time"":1758417951000,""speed"":0.053707,""heading"":215.410003,""coordinate"":[-74.165689,4.755152,2595.303],""hDop"":55,""vDop"":81},""gpsData"":{""source"":""hardware"",""time"":1758417953000,""speed"":0.064819,""heading"":215.410003,""coordinate"":[-74.165687,4.755153,2595.345],""hDop"":56,""vDop"":85},""accessKeyID"":""Tsomobile_03ZhM6I4uRjzW"",""sign"":""iVrX6uRM8jZxas+6TML7JD4H8i10jkkwPBHtQ1rWxUQ="",""useCache"":true}";0x5B6F626A656374204F626A6563745D
2025-09-21 01:26:06.538;"{""notificationType"":""PowerEvent"",""sn"":""8B514208"",""vehicleID"":"""",""tripID"":"""",""reason"":""restoreCable"",""removedTime"":-1,""connectedTime"":1758417926837,""poweredBy"":""cable"",""lastGps"":{""source"":""hardware"",""time"":1758417926000,""speed"":0.074079,""heading"":215.410003,""coordinate"":[-74.16572,4.755126,2594.787],""hDop"":55,""vDop"":81},""lastGpsData"":{""source"":""hardware"",""time"":1758417926000,""speed"":0.074079,""heading"":215.410003,""coordinate"":[-74.16572,4.755126,2594.787],""hDop"":55,""vDop"":81},""gpsData"":{""source"":""hardware"",""time"":1758417960000,""speed"":0.051855,""heading"":215.410003,""coordinate"":[-74.165685,4.755155,2595.368],""hDop"":51,""vDop"":80},""accessKeyID"":""Tsomobile_03ZhM6I4uRjzW"",""sign"":""erLTuS0ryl9iklXPVEPJ8n5dtyxReCIfcfciDVdLHzs="",""useCache"":true}";0x5B6F626A656374204F626A6563745D
2025-09-21 01:26:08.387;"{""notificationType"":""PowerEvent"",""sn"":""8B514208"",""vehicleID"":"""",""tripID"":"""",""reason"":""lostWhileParking"",""removedTime"":1758417966778,""connectedTime"":-1,""poweredBy"":""battery"",""lastGps"":{""source"":""hardware"",""time"":1758417967000,""speed"":0.031484,""heading"":215.410003,""coordinate"":[-74.165682,4.755154,2595.39],""hDop"":51,""vDop"":80},""lastGpsData"":{""source"":""hardware"",""time"":1758417967000,""speed"":0.031484,""heading"":215.410003,""coordinate"":[-74.165682,4.755154,2595.39],""hDop"":51,""vDop"":80},""gpsData"":{""source"":""hardware"",""time"":1758417968000,""speed"":0.02778,""heading"":215.410003,""coordinate"":[-74.165682,4.755154,2595.401],""hDop"":52,""vDop"":83},""accessKeyID"":""Tsomobile_03ZhM6I4uRjzW"",""sign"":""k4XTP6+y+G0D7Oqhz6JMwCINCbdAMRpgv0VG6LJlquU="",""useCache"":true}";0x5B6F626A656374204F626A6563745D
2025-09-21 01:57:16.545;"{""notificationType"":""PowerEvent"",""sn"":""8B514208"",""vehicleID"":"""",""tripID"":"""",""reason"":""lostWhileParking"",""removedTime"":1758419821710,""connectedTime"":-1,""poweredBy"":""battery"",""lastGps"":{""source"":""hardware"",""time"":1758419822000,""speed"":0.074079,""heading"":215.410003,""coordinate"":[-74.165649,4.755146,2590.117],""hDop"":60,""vDop"":101},""lastGpsData"":{""source"":""hardware"",""time"":1758419822000,""speed"":0.074079,""heading"":215.410003,""coordinate"":[-74.165649,4.755146,2590.117],""hDop"":60,""vDop"":101},""gpsData"":{""source"":""hardware"",""time"":1758419832000,""speed"":0.148159,""heading"":215.410003,""coordinate"":[-74.165649,4.755146,2590.258],""hDop"":55,""vDop"":87},""accessKeyID"":""Tsomobile_03ZhM6I4uRjzW"",""sign"":""+eJbAS/FP77VkW8uCfSUwDc1bJA4lcIevEp4cCaKsgo="",""useCache"":true}";0x5B6F626A656374204F626A6563745D
2025-09-21 01:57:23.403;"{""notificationType"":""PowerEvent"",""sn"":""8B514208"",""vehicleID"":"""",""tripID"":"""",""reason"":""restoreCable"",""removedTime"":-1,""connectedTime"":1758419810635,""poweredBy"":""cable"",""lastGps"":{""source"":""hardware"",""time"":1758417986000,""speed"":-1,""heading"":-1,""coordinate"":[-74.16568,4.755148,0],""hDop"":-1,""vDop"":-1},""lastGpsData"":{""source"":""hardware"",""time"":1758417986000,""speed"":-1,""heading"":-1,""coordinate"":[-74.16568,4.755148,0],""hDop"":-1,""vDop"":-1},""gpsData"":{""source"":""hardware"",""time"":1758419843000,""speed"":0.11112,""heading"":215.410003,""coordinate"":[-74.165652,4.755148,2590.254],""hDop"":69,""vDop"":110},""accessKeyID"":""Tsomobile_03ZhM6I4uRjzW"",""sign"":""BjuOpBvKcKNjJi6S5v7r8UPKTqDAxuB4gB1LZpeTqcU="",""useCache"":true}";0x5B6F626A656374204F626A6563745D
2025-09-21 02:55:51.481;"{""notificationType"":""PowerEvent"",""sn"":""8B514208"",""vehicleID"":"""",""tripID"":"""",""reason"":""restoreCable"",""removedTime"":-1,""connectedTime"":1758423316597,""poweredBy"":""cable"",""lastGps"":{""source"":""hardware"",""time"":1758423316000,""speed"":0.018519,""heading"":145.690002,""coordinate"":[-74.165586,4.755135,2600.288],""hDop"":52,""vDop"":84},""lastGpsData"":{""source"":""hardware"",""time"":1758423316000,""speed"":0.018519,""heading"":145.690002,""coordinate"":[-74.165586,4.755135,2600.288],""hDop"":52,""vDop"":84},""gpsData"":{""source"":""hardware"",""time"":1758423344000,""speed"":0.085192,""heading"":145.690002,""coordinate"":[-74.165585,4.755143,2595.832],""hDop"":52,""vDop"":84},""accessKeyID"":""Tsomobile_03ZhM6I4uRjzW"",""sign"":""ZJE7D9cyWVPRPUSfS9UfFWvkU8SV7p+U44Ro6WbuTCw="",""useCache"":true}";0x5B6F626A656374204F626A6563745D
2025-09-21 02:55:54.389;"{""notificationType"":""PowerEvent"",""sn"":""8B514208"",""vehicleID"":"""",""tripID"":"""",""reason"":""lostWhileParking"",""removedTime"":1758423349526,""connectedTime"":-1,""poweredBy"":""battery"",""lastGps"":{""source"":""hardware"",""time"":1758423351000,""speed"":0.094452,""heading"":145.690002,""coordinate"":[-74.165585,4.755144,2595.77],""hDop"":52,""vDop"":84},""lastGpsData"":{""source"":""hardware"",""time"":1758423351000,""speed"":0.094452,""heading"":145.690002,""coordinate"":[-74.165585,4.755144,2595.77],""hDop"":52,""vDop"":84},""gpsData"":{""source"":""hardware"",""time"":1758423354000,""speed"":0.042596,""heading"":145.690002,""coordinate"":[-74.165585,4.755144,2595.725],""hDop"":55,""vDop"":90},""accessKeyID"":""Tsomobile_03ZhM6I4uRjzW"",""sign"":""/KNoqfbIRqslDHwspZeDu1MREj5ij//EblZbG4FwnX4="",""useCache"":true}";0x5B6F626A656374204F626A6563745D
