"Row Id","Sequence #","Account Id","Server Time","Unit Time","Latitude","Longitude","Driver Name","Event Name","Raw Event","GPS Speed","ECU Speed","Address","Landmark ID","Satellites","Distance","HDOP","VDOP","RSSI","Engine Hours","Engine Hours + Off","ECU Engine Hours","ECU Engine Hours + Off","Engine Odometer","Engine Odometer + Off","ECU Engine Odometer","ECU Engine Odometer + Off","Battery Level","Raw Data"
"175699782888",,31007,"2025/09/04 09:57:09","2025/09/04 09:56:39",-11.0983098,-77.6036111,,"Ignition Off","02",,,"C. Ciro Alegría 318, Huacho 15137, Peru",,,"0","",,"",61.48,"","","",28531.93,"","","","","{""unitId"":""1363184995"",""unitType"":""CalAmp"",""latitude"":""-11.0983098"",""longitude"":""-77.6036111"",""heading"":82,""unitTime"":""1756997799000"",""eventCode"":""02"",""ignitionStatus"":""off"",""speed"":0,""satelliteCount"":0,""engineOdometer"":28202.6485026,""busData"":{}}"
"175699781397",,31007,"2025/09/04 09:56:54","2025/09/04 09:56:02",-11.0983175,-77.603677,,"Ignition On","01",,,"C. Ciro Alegría 318, Huacho 15137, Peru",,,"0.12117299999954412","",,"",61.47,"","","",28531.93,"","","","","{""unitId"":""1363184995"",""unitType"":""CalAmp"",""latitude"":""-11.0983175"",""longitude"":""-77.603677"",""heading"":87,""unitTime"":""1756997762000"",""eventCode"":""01"",""ignitionStatus"":""on"",""speed"":0,""satelliteCount"":0,""engineOdometer"":28202.6485026,""busData"":{}}"
"175699781022",,31007,"2025/09/04 09:56:50","2025/09/04 09:55:46",-11.0983123,-77.6036365,,"Travel Stop","TravelStop",,,"C. Ciro Alegría 318, Huacho 15137, Peru",,,"0","",,"",61.47,"","","",28531.93,"","","","","{""unitId"":""1363184995"",""unitType"":""CalAmp"",""latitude"":""-11.0983123"",""longitude"":""-77.6036365"",""heading"":87,""unitTime"":""1756997747000"",""eventCode"":""02"",""ignitionStatus"":""off"",""speed"":0,""satelliteCount"":0,""engineOdometer"":28202.6485026,""busData"":{}}"
"175699768773",,31007,"2025/09/04 09:54:48","2025/09/04 09:54:20",-11.0984168,-77.6038243,,"Travel Stop","09",2,,"J, W92W+PFC, Hualmay 15137, Peru",,,"0.9072440000018105","",,"",61.45,"","","",28531.93,"","","","","{""unitId"":""1363184995"",""unitType"":""CalAmp"",""latitude"":""-11.0984168"",""longitude"":""-77.6038243"",""heading"":343,""unitTime"":""1756997660000"",""eventCode"":""09"",""ignitionStatus"":""on"",""speed"":2,""satelliteCount"":0,""engineOdometer"":28202.6422886,""busData"":{}}"
"175699761552",,31007,"2025/09/04 09:53:36","2025/09/04 09:53:00",-11.0997948,-77.6033803,,"Travel Start","08",13,,"Mariscal Castilla 154-158, Huacho 15137, Peru",,,"1.0464376000018092","",,"",61.43,"","","",28531.93,"","","","","{""unitId"":""1363184995"",""unitType"":""CalAmp"",""latitude"":""-11.0997948"",""longitude"":""-77.6033803"",""heading"":11,""unitTime"":""1756997580000"",""eventCode"":""08"",""ignitionStatus"":""on"",""speed"":13,""satelliteCount"":0,""engineOdometer"":28202.5273296,""busData"":{}}"
"175699758190",,31007,"2025/09/04 09:53:02","2025/09/04 09:52:30",-11.100966,-77.6032938,,"Travel Stop","09",3,,"Av. Domingo Mandamiento Sipán 221, Huacho 15137, Peru",,,"1.0669438000004448","",,"",61.42,"","","",28531.93,"","","","","{""unitId"":""1363184995"",""unitType"":""CalAmp"",""latitude"":""-11.100966"",""longitude"":""-77.6032938"",""heading"":233,""unitTime"":""1756997550000"",""eventCode"":""09"",""ignitionStatus"":""on"",""speed"":3,""satelliteCount"":0,""engineOdometer"":28202.447169,""busData"":{}}"
"175699752964",,31007,"2025/09/04 09:52:10","2025/09/04 09:51:44",-11.0985545,-77.5996525,,"Drive","03",19,,"Av. Domingo Mandamiento Sipán 483-403, Huacho 15137, Peru",,,"0.0055925999986357056","",,"",61.4,"","","",28530.87,"","","","","{""unitId"":""1363184995"",""unitType"":""CalAmp"",""latitude"":""-11.0985545"",""longitude"":""-77.5996525"",""heading"":229,""unitTime"":""1756997504000"",""eventCode"":""03"",""ignitionStatus"":""on"",""speed"":19,""satelliteCount"":0,""engineOdometer"":28202.1159628,""busData"":{}}"
"175699750010",,31007,"2025/09/04 09:51:40","2025/09/04 09:51:14",-11.0985135,-77.599607,,"Drive","03",21,,"Av. Domingo Mandamiento Sipán 483-403, Huacho 15137, Peru",,,"0.27900859999863314","",,"",61.4,"","","",28530.87,"","","","","{""unitId"":""1363184995"",""unitType"":""CalAmp"",""latitude"":""-11.0985135"",""longitude"":""-77.599607"",""heading"":229,""unitTime"":""1756997474000"",""eventCode"":""03"",""ignitionStatus"":""on"",""speed"":21,""satelliteCount"":0,""engineOdometer"":28202.1103702,""busData"":{}}"
"175699747046",,31007,"2025/09/04 09:51:10","2025/09/04 09:50:44",-11.0972573,-77.5977868,,"Drive","03",8,,"Av. Domingo Mandamiento Sipán, Huacho 15137, Peru",,,"0.716474199998629","",,"",61.39,"","","",28530.87,"","","","","{""unitId"":""1363184995"",""unitType"":""CalAmp"",""latitude"":""-11.0972573"",""longitude"":""-77.5977868"",""heading"":230,""unitTime"":""1756997444000"",""eventCode"":""03"",""ignitionStatus"":""on"",""speed"":8,""satelliteCount"":0,""engineOdometer"":28201.9662054,""busData"":{}}"
"175699745276",,31007,"2025/09/04 09:50:53","2025/09/04 09:50:14",-11.0960781,-77.5962296,,"Travel Start","08",17,,"Av. Domingo Mandamiento Sipán, Huacho 15137, Peru",,,"0.09631700000318233","",,"",61.38,"","","",28530.25,"","","","","{""unitId"":""1363184995"",""unitType"":""CalAmp"",""latitude"":""-11.0960781"",""longitude"":""-77.5962296"",""heading"":229,""unitTime"":""1756997414000"",""eventCode"":""08"",""ignitionStatus"":""on"",""speed"":17,""satelliteCount"":0,""engineOdometer"":28201.8313616,""busData"":{}}"
"175699743567",,31007,"2025/09/04 09:50:36","2025/09/04 09:49:49",-11.0950681,-77.5950816,,"Travel Stop","09",3,,"Av. Panamericana Nte. 809, Huacho 15137, Peru",,,"0.0869959999981802","",,"",61.37,"","","",28530.24,"","","","","{""unitId"":""1363184995"",""unitType"":""CalAmp"",""latitude"":""-11.0950681"",""longitude"":""-77.5950816"",""heading"":285,""unitTime"":""1756997389000"",""eventCode"":""09"",""ignitionStatus"":""on"",""speed"":3,""satelliteCount"":0,""engineOdometer"":28201.7350446,""busData"":{}}"
"175699740343",,31007,"2025/09/04 09:50:03","2025/09/04 09:49:26",-11.0952811,-77.5949083,,"Drive","03",14,,"Av. Cruz Blanca 799-797, Huacho 15137, Peru",,,"1.2198081999995338","",,"",61.37,"","","",28530.15,"","","","","{""unitId"":""1363184995"",""unitType"":""CalAmp"",""latitude"":""-11.0952811"",""longitude"":""-77.5949083"",""heading"":355,""unitTime"":""1756997366000"",""eventCode"":""03"",""ignitionStatus"":""on"",""speed"":14,""satelliteCount"":0,""engineOdometer"":28201.7182668,""busData"":{}}"
"175699737931",,31007,"2025/09/04 09:49:39","2025/09/04 09:48:56",-11.0963621,-77.5950906,,"Drive","03",12,,"Av. Cruz Blanca 1972-2034, Huacho 15137, Peru",,,"0.7158527999999933","",,"",61.36,"","","",28529.65,"","","","","{""unitId"":""1363184995"",""unitType"":""CalAmp"",""latitude"":""-11.0963621"",""longitude"":""-77.5950906"",""heading"":19,""unitTime"":""1756997336000"",""eventCode"":""03"",""ignitionStatus"":""on"",""speed"":12,""satelliteCount"":0,""engineOdometer"":28201.6480486,""busData"":{}}"
"175699735066",,31007,"2025/09/04 09:49:11","2025/09/04 09:48:27",-11.098676,-77.595943,,"Travel Start","08",22,,"AV.CRUZ BLANCA-1878 SANTA MARIA AV CRUZ BLANCA1878, Santa María 15137, Peru",,,"0.33120620000045164","",,"",61.35,"","","",28529.27,"","","","","{""unitId"":""1363184995"",""unitType"":""CalAmp"",""latitude"":""-11.098676"",""longitude"":""-77.595943"",""heading"":14,""unitTime"":""1756997307000"",""eventCode"":""08"",""ignitionStatus"":""on"",""speed"":22,""satelliteCount"":0,""engineOdometer"":28201.480892,""busData"":{}}"
"175699729716",,31007,"2025/09/04 09:48:17","2025/09/04 09:47:54",-11.1001296,-77.5961928,,"Travel Stop","09",,,"Av, Av. Panamericana Nte. #1679, Santa María 15137, Peru",,,"0.6742190000004484","",,"",61.34,"","","",28529.27,"","","","","{""unitId"":""1363184995"",""unitType"":""CalAmp"",""latitude"":""-11.1001296"",""longitude"":""-77.5961928"",""heading"":357,""unitTime"":""1756997274000"",""eventCode"":""09"",""ignitionStatus"":""on"",""speed"":0,""satelliteCount"":0,""engineOdometer"":28201.3802252,""busData"":{}}"
"175699725646",,31007,"2025/09/04 09:47:36","2025/09/04 09:47:06",-11.1020566,-77.5960055,,"Drive","03",19,,"Av. Panamericana Nte. 1626-1656, Huacho 15137, Peru",,,"0.20071220000318135","",,"",61.33,"","","",28528.79,"","","","","{""unitId"":""1363184995"",""unitType"":""CalAmp"",""latitude"":""-11.1020566"",""longitude"":""-77.5960055"",""heading"":356,""unitTime"":""1756997226000"",""eventCode"":""03"",""ignitionStatus"":""on"",""speed"":19,""satelliteCount"":0,""engineOdometer"":28201.2497312,""busData"":{}}"
"175699723184",,31007,"2025/09/04 09:47:12","2025/09/04 09:46:36",-11.1034941,-77.595866,,"Drive","03",6,,"Av. Panamericana Nte. 1589-1505, Huacho 15137, Peru",,,"0.10066680000090855","",,"",61.32,"","","",28528.69,"","","","","{""unitId"":""1363184995"",""unitType"":""CalAmp"",""latitude"":""-11.1034941"",""longitude"":""-77.595866"",""heading"":353,""unitTime"":""1756997196000"",""eventCode"":""03"",""ignitionStatus"":""on"",""speed"":6,""satelliteCount"":0,""engineOdometer"":28201.1496858,""busData"":{}}"
"175699720915",,31007,"2025/09/04 09:46:49","2025/09/04 09:46:06",-11.1049738,-77.5957001,,"Drive","03",13,,"Av. Panamericana Nte. 1475-1431, Huacho 15137, Peru",,,"0.11682319999817992","",,"",61.31,"","","",28528.69,"","","","","{""unitId"":""1363184995"",""unitType"":""CalAmp"",""latitude"":""-11.1049738"",""longitude"":""-77.5957001"",""heading"":354,""unitTime"":""1756997166000"",""eventCode"":""03"",""ignitionStatus"":""on"",""speed"":13,""satelliteCount"":0,""engineOdometer"":28201.049019,""busData"":{}}"
"175699717035",,31007,"2025/09/04 09:46:10","2025/09/04 09:45:36",-11.1066805,-77.5954851,,"Travel Start","08",13,,"Av. Panamericana Nte. 1340-1344, Santa María, Peru",,,"0.1224158000004536","",,"",61.3,"","","",28528.69,"","","","","{""unitId"":""1363184995"",""unitType"":""CalAmp"",""latitude"":""-11.1066805"",""longitude"":""-77.5954851"",""heading"":353,""unitTime"":""1756997136000"",""eventCode"":""08"",""ignitionStatus"":""on"",""speed"":13,""satelliteCount"":0,""engineOdometer"":28200.9321958,""busData"":{}}"
"175699710087",,31007,"2025/09/04 09:45:01","2025/09/04 09:44:51",-11.108452,-77.595367,,"Travel Stop","09",,,"Av. Panamericana Nte. 1177, Huacho 15136, Peru",,,"0.4952558000004501","",,"",61.29,"","","",28528.69,"","","","","{""unitId"":""1363184995"",""unitType"":""CalAmp"",""latitude"":""-11.108452"",""longitude"":""-77.595367"",""heading"":317,""unitTime"":""1756997091000"",""eventCode"":""09"",""ignitionStatus"":""on"",""speed"":0,""satelliteCount"":0,""engineOdometer"":28200.80978,""busData"":{}}"
"175699708329",,31007,"2025/09/04 09:44:43","2025/09/04 09:44:09",-11.109945,-77.5951711,,"Drive","03",19,,"Av. Panamericana Nte. 1141-1093, Huacho 15136, Peru",,,"1.245906999996805","",,"",61.28,"","","",28528.2,"","","","","{""unitId"":""1363184995"",""unitType"":""CalAmp"",""latitude"":""-11.109945"",""longitude"":""-77.5951711"",""heading"":352,""unitTime"":""1756997049000"",""eventCode"":""03"",""ignitionStatus"":""on"",""speed"":19,""satelliteCount"":0,""engineOdometer"":28200.7060062,""busData"":{}}"
"175699705249",,31007,"2025/09/04 09:44:12","2025/09/04 09:43:39",-11.1129698,-77.5948215,,"Drive","03",27,,"Av. Panamericana Nte., Santa María, Peru",,,"4.95566499999768","",,"",61.27,"","","",28526.95,"","","","","{""unitId"":""1363184995"",""unitType"":""CalAmp"",""latitude"":""-11.1129698"",""longitude"":""-77.5948215"",""heading"":354,""unitTime"":""1756997019000"",""eventCode"":""03"",""ignitionStatus"":""on"",""speed"":27,""satelliteCount"":0,""engineOdometer"":28200.4984586,""busData"":{}}"
"175699702110",,31007,"2025/09/04 09:43:41","2025/09/04 09:43:10",-11.115664,-77.5945493,,"Drive","03",11,,"Av. Panamericana Nte., Huacho 15136, Peru",,,"0.10874499999772524","",,"",61.26,"","","",28522.1,"","","","","{""unitId"":""1363184995"",""unitType"":""CalAmp"",""latitude"":""-11.115664"",""longitude"":""-77.5945493"",""heading"":325,""unitTime"":""1756996990000"",""eventCode"":""03"",""ignitionStatus"":""on"",""speed"":11,""satelliteCount"":0,""engineOdometer"":28200.3145242,""busData"":{}}"
"175699698566",,31007,"2025/09/04 09:43:06","2025/09/04 09:42:40",-11.1158438,-77.592693,,"Drive","03",11,,"Au. Panamericana N, Huacho 15137, Peru",,,"0.039148200001363875","",,"",61.25,"","","",28522.03,"","","","","{""unitId"":""1363184995"",""unitType"":""CalAmp"",""latitude"":""-11.1158438"",""longitude"":""-77.592693"",""heading"":291,""unitTime"":""1756996960000"",""eventCode"":""03"",""ignitionStatus"":""on"",""speed"":11,""satelliteCount"":0,""engineOdometer"":28200.2057792,""busData"":{}}"
"175699698513",,31007,"2025/09/04 09:43:05","2025/09/04 09:42:24",-11.1154855,-77.5924888,,"Drive","03",18,,"Au. Panamericana N, Huacho 15137, Peru",,,"0.06586840000090888","",,"",61.25,"","","",28522.03,"","","","","{""unitId"":""1363184995"",""unitType"":""CalAmp"",""latitude"":""-11.1154855"",""longitude"":""-77.5924888"",""heading"":91,""unitTime"":""1756996944000"",""eventCode"":""03"",""ignitionStatus"":""on"",""speed"":18,""satelliteCount"":0,""engineOdometer"":28200.166631,""busData"":{}}"
"175699695876",,31007,"2025/09/04 09:42:39","2025/09/04 09:42:12",-11.1158983,-77.5933126,,"Drive","03",31,,"Au. Panamericana N, Huacho 15137, Peru",,,"0.3162926000004518","",,"",61.25,"","","",28522.03,"","","","","{""unitId"":""1363184995"",""unitType"":""CalAmp"",""latitude"":""-11.1158983"",""longitude"":""-77.5933126"",""heading"":14,""unitTime"":""1756996932000"",""eventCode"":""03"",""ignitionStatus"":""on"",""speed"":31,""satelliteCount"":0,""engineOdometer"":28200.1007626,""busData"":{}}"
"175699693014",,31007,"2025/09/04 09:42:10","2025/09/04 09:41:42",-11.1203496,-77.593976,,"Drive","03",39,,"Au. Panamericana N, Santa María, Peru",,,"0.6698691999990842","",,"",61.24,"","","",28522.03,"","","","","{""unitId"":""1363184995"",""unitType"":""CalAmp"",""latitude"":""-11.1203496"",""longitude"":""-77.593976"",""heading"":355,""unitTime"":""1756996902000"",""eventCode"":""03"",""ignitionStatus"":""on"",""speed"":39,""satelliteCount"":0,""engineOdometer"":28199.78447,""busData"":{}}"
"175699691232",,31007,"2025/09/04 09:41:52","2025/09/04 09:41:12",-11.1250621,-77.5937306,,"Drive","03",35,,"Au. Panamericana N, Santa María, Peru",,,"1.9661096000018006","",,"",61.23,"","","",28521.36,"","","","","{""unitId"":""1363184995"",""unitType"":""CalAmp"",""latitude"":""-11.1250621"",""longitude"":""-77.5937306"",""heading"":6,""unitTime"":""1756996872000"",""eventCode"":""03"",""ignitionStatus"":""on"",""speed"":35,""satelliteCount"":0,""engineOdometer"":28199.4600992,""busData"":{}}"
"175699686678",,31007,"2025/09/04 09:41:07","2025/09/04 09:40:42",-11.129898,-77.5949791,,"Drive","03",44,,"Au. Panamericana N, Huacho 15136, Peru",,,"0.3405271999981778","",,"",61.22,"","","",28519.74,"","","","","{""unitId"":""1363184995"",""unitType"":""CalAmp"",""latitude"":""-11.129898"",""longitude"":""-77.5949791"",""heading"":16,""unitTime"":""1756996842000"",""eventCode"":""03"",""ignitionStatus"":""on"",""speed"":44,""satelliteCount"":0,""engineOdometer"":28199.1146008,""busData"":{}}"
"175699683316",,31007,"2025/09/04 09:40:33","2025/09/04 09:40:12",-11.1346401,-77.5964518,,"Drive","03",32,,"Au. Panamericana N, Huacho 15136, Peru",,,"0.267202000002726","",,"",61.21,"","","",28519.67,"","","","","{""unitId"":""1363184995"",""unitType"":""CalAmp"",""latitude"":""-11.1346401"",""longitude"":""-77.5964518"",""heading"":15,""unitTime"":""1756996812000"",""eventCode"":""03"",""ignitionStatus"":""on"",""speed"":32,""satelliteCount"":0,""engineOdometer"":28198.7740736,""busData"":{}}"
"175699680384",,31007,"2025/09/04 09:40:04","2025/09/04 09:39:42",-11.1384873,-77.596988,,"Drive","03",34,,"Au. Panamericana N, Huacho 15136, Peru",,,"0.3038645999986329","",,"",61.2,"","","",28519.67,"","","","","{""unitId"":""1363184995"",""unitType"":""CalAmp"",""latitude"":""-11.1384873"",""longitude"":""-77.596988"",""heading"":7,""unitTime"":""1756996782000"",""eventCode"":""03"",""ignitionStatus"":""on"",""speed"":34,""satelliteCount"":0,""engineOdometer"":28198.5068716,""busData"":{}}"
"175699677598",,31007,"2025/09/04 09:39:36","2025/09/04 09:39:12",-11.1428353,-77.5973613,,"Drive","03",37,,"Au. Panamericana N, Huacho 15135, Peru",,,"0.3386629999986326","",,"",61.2,"","","",28519.67,"","","","","{""unitId"":""1363184995"",""unitType"":""CalAmp"",""latitude"":""-11.1428353"",""longitude"":""-77.5973613"",""heading"":0,""unitTime"":""1756996752000"",""eventCode"":""03"",""ignitionStatus"":""on"",""speed"":37,""satelliteCount"":0,""engineOdometer"":28198.203007,""busData"":{}}"
"175699675126",,31007,"2025/09/04 09:39:11","2025/09/04 09:38:42",-11.14764,-77.5971003,,"Drive","03",45,,"Au. Panamericana N, Huacho 15135, Peru",,,"1.3739154000031704","",,"",61.19,"","","",28519.33,"","","","","{""unitId"":""1363184995"",""unitType"":""CalAmp"",""latitude"":""-11.14764"",""longitude"":""-77.5971003"",""heading"":348,""unitTime"":""1756996722000"",""eventCode"":""03"",""ignitionStatus"":""on"",""speed"":45,""satelliteCount"":0,""engineOdometer"":28197.864344,""busData"":{}}"
"175699671982",,31007,"2025/09/04 09:38:40","2025/09/04 09:38:12",-11.1527508,-77.5956306,,"Speeding End","34",41,,"Au. Panamericana N, Huacho 15135, Peru",,,"0.21748999999908847","",,"",61.18,"","","",28518.17,"","","","","{""unitId"":""1363184995"",""unitType"":""CalAmp"",""latitude"":""-11.1527508"",""longitude"":""-77.5956306"",""heading"":339,""unitTime"":""1756996692000"",""eventCode"":""34"",""ignitionStatus"":""on"",""speed"":41,""satelliteCount"":0,""engineOdometer"":28197.4939896,""busData"":{}}"
"175699670957",,31007,"2025/09/04 09:38:30","2025/09/04 09:37:54",-11.1555975,-77.5943491,,"Drive","03",43,,"Au. Panamericana N, 15135, Peru",,,"0.38588940000045113","",,"",61.17,"","","",28518.17,"","","","","{""unitId"":""1363184995"",""unitType"":""CalAmp"",""latitude"":""-11.1555975"",""longitude"":""-77.5943491"",""heading"":332,""unitTime"":""1756996674000"",""eventCode"":""03"",""ignitionStatus"":""on"",""speed"":43,""satelliteCount"":0,""engineOdometer"":28197.2764996,""busData"":{}}"
"175699668188",,31007,"2025/09/04 09:38:02","2025/09/04 09:37:25",-11.1603781,-77.591385,,"Drive","03",53,,"Au. Panamericana N, 15135, Peru",,,"0.8382686000004469","",,"",61.17,"","","",28518.17,"","","","","{""unitId"":""1363184995"",""unitType"":""CalAmp"",""latitude"":""-11.1603781"",""longitude"":""-77.591385"",""heading"":328,""unitTime"":""1756996645000"",""eventCode"":""03"",""ignitionStatus"":""on"",""speed"":53,""satelliteCount"":0,""engineOdometer"":28196.8906102,""busData"":{}}"
"175699665874",,31007,"2025/09/04 09:37:39","2025/09/04 09:36:55",-11.1652916,-77.5883271,,"Drive","03",49,,"Au. Panamericana N 142, 15135, Peru",,,"0.8693385999977181","",,"",61.16,"","","",28518.17,"","","","","{""unitId"":""1363184995"",""unitType"":""CalAmp"",""latitude"":""-11.1652916"",""longitude"":""-77.5883271"",""heading"":325,""unitTime"":""1756996615000"",""eventCode"":""03"",""ignitionStatus"":""on"",""speed"":49,""satelliteCount"":0,""engineOdometer"":28196.4904286,""busData"":{}}"
"175699661886",,31007,"2025/09/04 09:36:59","2025/09/04 09:36:25",-11.1706741,-77.5848665,,"Speed Threshold","38",52,,"Au. Panamericana N, 15135, Peru",,,"0.2081690000013623","",,"",61.15,"","","",28517.51,"","","","","{""unitId"":""1363184995"",""unitType"":""CalAmp"",""latitude"":""-11.1706741"",""longitude"":""-77.5848665"",""heading"":328,""unitTime"":""1756996585000"",""eventCode"":""38"",""ignitionStatus"":""on"",""speed"":52,""satelliteCount"":0,""engineOdometer"":28196.0523416,""busData"":{}}"
"175699660207",,31007,"2025/09/04 09:36:42","2025/09/04 09:36:09",-11.1732495,-77.5832601,,"Speeding End","34",42,,"Au. Panamericana N, 15135, Peru",,,"0.6561983999999939","",,"",61.14,"","","",28517.51,"","","","","{""unitId"":""1363184995"",""unitType"":""CalAmp"",""latitude"":""-11.1732495"",""longitude"":""-77.5832601"",""heading"":328,""unitTime"":""1756996569000"",""eventCode"":""34"",""ignitionStatus"":""on"",""speed"":42,""satelliteCount"":0,""engineOdometer"":28195.8441726,""busData"":{}}"
"175699658334",,31007,"2025/09/04 09:36:23","2025/09/04 09:35:51",-11.1760365,-77.5814916,,"Speed Threshold","38",47,,"Au. Panamericana N, 15135, Peru",,,"1.1980591999999888","",,"",61.14,"","","",28516.85,"","","","","{""unitId"":""1363184995"",""unitType"":""CalAmp"",""latitude"":""-11.1760365"",""longitude"":""-77.5814916"",""heading"":328,""unitTime"":""1756996551000"",""eventCode"":""38"",""ignitionStatus"":""on"",""speed"":47,""satelliteCount"":0,""engineOdometer"":28195.62109,""busData"":{}}"
"175699657269",,31007,"2025/09/04 09:36:13","2025/09/04 09:35:45",-11.1770226,-77.5808818,,"Drive","03",47,,"Au. Panamericana N, 15135, Peru",,,"0.7003178000013577","",,"",61.14,"","","",28516.36,"","","","","{""unitId"":""1363184995"",""unitType"":""CalAmp"",""latitude"":""-11.1770226"",""longitude"":""-77.5808818"",""heading"":328,""unitTime"":""1756996545000"",""eventCode"":""03"",""ignitionStatus"":""on"",""speed"":47,""satelliteCount"":0,""engineOdometer"":28195.5427936,""busData"":{}}"
"175699655121",,31007,"2025/09/04 09:35:51","2025/09/04 09:35:15",-11.181395,-77.5781168,,"Drive","03",43,,"Au. Panamericana N, 15135, Peru",,,"1.3279317999986233","",,"",61.13,"","","",28515.66,"","","","","{""unitId"":""1363184995"",""unitType"":""CalAmp"",""latitude"":""-11.181395"",""longitude"":""-77.5781168"",""heading"":328,""unitTime"":""1756996515000"",""eventCode"":""03"",""ignitionStatus"":""on"",""speed"":43,""satelliteCount"":0,""engineOdometer"":28195.1879742,""busData"":{}}"
"175699650322",,31007,"2025/09/04 09:35:03","2025/09/04 09:34:45",-11.1857248,-77.5753661,,"Travel Start","08",32,,"Au. Panamericana N, 15135, Peru",,,"0.6506058000013581","",,"",61.12,"","","",28514.98,"","","","","{""unitId"":""1363184995"",""unitType"":""CalAmp"",""latitude"":""-11.1857248"",""longitude"":""-77.5753661"",""heading"":326,""unitTime"":""1756996485000"",""eventCode"":""08"",""ignitionStatus"":""on"",""speed"":32,""satelliteCount"":0,""engineOdometer"":28194.8424758,""busData"":{}}"
"175699635292",,31007,"2025/09/04 09:32:33","2025/09/04 09:32:08",-11.187093,-77.574391,,"Travel Stop","09",,,"Au. Panamericana N, 15135, Peru",,,"0.09507420000227285","",,"",61.08,"","","",28514.42,"","","","","{""unitId"":""1363184995"",""unitType"":""CalAmp"",""latitude"":""-11.187093"",""longitude"":""-77.574391"",""heading"":322,""unitTime"":""1756996328000"",""eventCode"":""09"",""ignitionStatus"":""on"",""speed"":0,""satelliteCount"":0,""engineOdometer"":28194.7275168,""busData"":{}}"
"175699631863",,31007,"2025/09/04 09:31:59","2025/09/04 09:31:32",-11.1882441,-77.5736536,,"Drive","03",27,,"Au. Panamericana N, 15135, Peru",,,"4.286417200000869","",,"",61.07,"","","",28514.33,"","","","","{""unitId"":""1363184995"",""unitType"":""CalAmp"",""latitude"":""-11.1882441"",""longitude"":""-77.5736536"",""heading"":325,""unitTime"":""1756996292000"",""eventCode"":""03"",""ignitionStatus"":""on"",""speed"":27,""satelliteCount"":0,""engineOdometer"":28194.6324426,""busData"":{}}"
"175699629216",,31007,"2025/09/04 09:31:32","2025/09/04 09:31:02",-11.1907675,-77.5718985,,"Travel Start","08",14,,"Au. Panamericana N, 15135, Peru",0,,"2.370641000001342","",,"",61.06,"","","",28512.41,"","","","","{""unitId"":""1363184995"",""unitType"":""CalAmp"",""latitude"":""-11.1907675"",""longitude"":""-77.5718985"",""heading"":321,""unitTime"":""1756996262000"",""eventCode"":""08"",""ignitionStatus"":""on"",""speed"":14,""satelliteCount"":0,""engineOdometer"":28194.4230308,""busData"":{}}"
"175699620249",,31007,"2025/09/04 09:30:02","2025/09/04 09:29:33",-11.1914828,-77.5712803,,"Travel Stop","09",2,,"Au. Panamericana N 139, +400 15135, Peru",,,"1.528022600003169","",,"",61.03,"","","",28511.57,"","","","","{""unitId"":""1363184995"",""unitType"":""CalAmp"",""latitude"":""-11.1914828"",""longitude"":""-77.5712803"",""heading"":325,""unitTime"":""1756996173000"",""eventCode"":""09"",""ignitionStatus"":""on"",""speed"":2,""satelliteCount"":0,""engineOdometer"":28194.3646192,""busData"":{}}"
"175699617223",,31007,"2025/09/04 09:29:32","2025/09/04 09:28:51",-11.1935636,-77.5697866,,"Drive","03",38,,"Peaje de Huacho km139 San Maria, 15135, Peru",,,"0.6350707999990846","",,"",61.02,"","","",28510.68,"","","","","{""unitId"":""1363184995"",""unitType"":""CalAmp"",""latitude"":""-11.1935636"",""longitude"":""-77.5697866"",""heading"":325,""unitTime"":""1756996131000"",""eventCode"":""03"",""ignitionStatus"":""on"",""speed"":38,""satelliteCount"":0,""engineOdometer"":28194.19187,""busData"":{}}"
"175699613417",,31007,"2025/09/04 09:28:54","2025/09/04 09:28:21",-11.197517,-77.5669411,,"Drive","03",35,,"km137, Au. Panamericana N, 15135, Peru",,,"0.6195358000004489","",,"",61.01,"","","",28510.66,"","","","","{""unitId"":""1363184995"",""unitType"":""CalAmp"",""latitude"":""-11.197517"",""longitude"":""-77.5669411"",""heading"":324,""unitTime"":""1756996101000"",""eventCode"":""03"",""ignitionStatus"":""on"",""speed"":35,""satelliteCount"":0,""engineOdometer"":28193.8600424,""busData"":{}}"
"175699611463",,31007,"2025/09/04 09:28:35","2025/09/04 09:27:51",-11.2011111,-77.5643311,,"Speeding End","34",42,,"Au. Panamericana N, 15135, Peru",,,"1.1178986000013538","",,"",61.01,"","","",28510.66,"","","","","{""unitId"":""1363184995"",""unitType"":""CalAmp"",""latitude"":""-11.2011111"",""longitude"":""-77.5643311"",""heading"":324,""unitTime"":""1756996071000"",""eventCode"":""34"",""ignitionStatus"":""on"",""speed"":42,""satelliteCount"":0,""engineOdometer"":28193.5567992,""busData"":{}}"
"175699608027",,31007,"2025/09/04 09:28:00","2025/09/04 09:27:26",-11.2048585,-77.5616226,,"Drive","03",49,,"Au. Panamericana N, 15135, Peru",,,"4.522549199999048","",,"",61,"","","",28509.54,"","","","","{""unitId"":""1363184995"",""unitType"":""CalAmp"",""latitude"":""-11.2048585"",""longitude"":""-77.5616226"",""heading"":325,""unitTime"":""1756996046000"",""eventCode"":""03"",""ignitionStatus"":""on"",""speed"":49,""satelliteCount"":0,""engineOdometer"":28193.2405066,""busData"":{}}"
