Message;;;;;;;;;;;;;;;;;;;;;
11000001;5;4764413160;1;1;1;10;610;1756734928;-120.500.675;-771.396.493;105;8;1010000;11110000;ON;1101100;3;8;53165;14196;0x000000000000000000000000000000000000000000000000|
11000001;5;4764413160;1;1;1;10;611;1756734948;-120.500.538;-771.396.058;72;0;10010000;11110000;ON;1101000;9;8;53169;14136;0x000000000000000000000000000000000000000000000000|
11000001;5;4764413160;1;1;1;10;612;1756734971;-120.500.515;-771.395.308;80;0;10010000;11110000;OFF;1101000;2;8;53173;13072;0x000000000000000000000000000000000000000000000000|
11000001;5;4764413160;1;1;1;10;613;1756734992;-120.500.466;-771.395.225;80;0;1010000;11110000;ON;1101000;1;8;53173;14105;0x000000000000000000000000000000000000000000000000|
11000001;5;4764413160;1;1;1;10;614;1756735172;-120.499.806;-77.139.541;211;0;11010000;11110000;ON;1101000;4;8;53174;14044;0x000000000000000000000000000000000000000000000000|
11000001;5;4764413160;1;1;1;10;615;1756735292;-120.499.815;-771.395.431;259;0;1010000;11110000;ON;1101000;45;8;53174;14136;0x000000000000000000000000000000000000000000000000|
11000001;5;4764413160;1;1;1;10;616;1756735419;-120.499.593;-77.139.499;42;0;11010000;11110000;OFF;1101000;2;8;53174;12980;0x000000000000000000000000000000000000000000000000|
11000001;5;4764413160;1;1;1;10;617;1756736018;-120.499.365;-771.395.141;42;0;1010000;11110000;OFF;1101000;5;8;53174;12737;0x000000000000000000000000000000000000000000000000|
11000001;5;4764413160;1;1;1;10;618;1756736946;-120.499.565;-771.395.225;42;0;10010000;11110000;ON;1101000;1;8;53174;13953;0x000000000000000000000000000000000000000000000000|
11000001;5;4764413160;1;1;1;10;619;1756736997;-120.509.515;-771.403.916;214;30;10000;11110000;ON;1101000;8;8;53326;14227;0x000000000000000000000000000000000000000000000000|
11000001;5;4764413160;1;1;1;10;620;1756737005;-12.051.203;-77.140.657;262;11;1010000;11110000;ON;1101000;3;8;53364;14166;0x000000000000000000000000000000000000000000000000|
11000001;5;4764413160;1;1;1;10;621;1756737041;-120.509.928;-77.141.103;301;0;11010000;11110000;ON;1101000;9;8;53419;14136;0x000000000000000000000000000000000000000000000000|
11000001;5;4764413160;1;1;1;10;622;1756737221;-120.509.993;-771.411.085;301;0;11010000;11110000;ON;1101000;4;8;53419;14075;0x000000000000000000000000000000000000000000000000|
11000001;5;4764413160;1;1;1;10;623;1756737341;-120.510.035;-771.412.293;173;1;1010000;11110000;ON;1101100;45;8;53438;13801;0x000000000000000000000000000000000000000000000000|
11000001;5;4764413160;1;1;1;10;624;1756737461;-120.505.956;-771.401.573;31;33;11010000;11110000;ON;1101100;8;8;53601;14166;0x000000000000000000000000000000000000000000000000|
11000001;5;4764413160;1;1;1;10;625;1756737471;-12.050.041;-771.396.605;78;15;11010000;11110000;ON;1101100;3;8;53682;14044;0x000000000000000000000000000000000000000000000000|
11000001;5;4764413160;1;1;1;10;626;1756737496;-120.500.243;-771.394.963;260;2;11010000;11110000;ON;1101000;9;8;53702;14075;0x000000000000000000000000000000000000000000000000|
11000001;5;4764413160;1;1;1;10;627;1756737541;-120.493.615;-771.389.945;55;28;1010000;11110000;ON;1101000;8;8;53824;14136;0x000000000000000000000000000000000000000000000000|
11000001;5;4764413160;1;1;1;10;628;1756737574;-120.483.738;-771.367.083;102;13;11010000;11110000;ON;1101100;3;8;54096;14014;0x000000000000000000000000000000000000000000000000|
11000001;5;4764413160;1;1;1;10;629;1756737575;-120.484.138;-771.366.635;148;13;1010000;11110000;ON;1101100;3;8;54100;14105;0x000000000000000000000000000000000000000000000000|
11000001;5;4764413160;1;1;1;10;630;1756737578;-12.048.492;-771.366.586;197;11;1010000;11110000;ON;1101100;3;8;54111;14136;0x000000000000000000000000000000000000000000000000|
11000001;5;4764413160;1;1;1;10;631;1756737662;-120.499.921;-771.376.125;213;0;1010000;11110000;ON;1101000;9;8;54304;14014;0x000000000000000000000000000000000000000000000000|
11000001;5;4764413160;1;1;1;10;632;1756737705;-12.050.569;-771.379.701;210;17;10010000;11110000;ON;1101100;8;8;54376;14105;0x000000000000000000000000000000000000000000000000|
11000001;5;4764413160;1;1;1;10;633;1756737728;-120.517.176;-771.388.031;258;34;1010000;11110000;ON;1101000;3;8;54533;14075;0x000000000000000000000000000000000000000000000000|
11000001;5;4764413160;1;1;1;10;634;1756737738;-12.052.037;-771.396.461;210;35;11010000;11110000;ON;1101100;3;8;54639;14075;0x000000000000000000000000000000000000000000000000|
11000001;5;4764413160;1;1;1;10;635;1756737743;-120.524.635;-771.396.885;163;35;1010000;11110000;ON;1101000;3;8;54687;14075;0x000000000000000000000000000000000000000000000000|
11000001;5;4764413160;1;1;1;10;636;1756737748;-12.052.775;-771.394.133;117;24;1010000;11110000;ON;1101000;3;8;54730;14044;0x000000000000000000000000000000000000000000000000|
11000001;5;4764413160;1;1;1;10;637;1756737757;-120.527.873;-771.387.851;71;29;10000;11110000;ON;1101100;3;8;54798;14075;0x000000000000000000000000000000000000000000000000|
11000001;5;4764413160;1;1;1;10;638;1756737764;-12.052.456;-77.138.449;25;27;10010000;11110000;ON;1101100;3;8;54856;14075;0x000000000000000000000000000000000000000000000000|
11000001;5;4764413160;1;1;1;10;639;1756737794;-120.520.081;-77.138.193;181;3;10000;11110000;ON;1101000;9;8;54918;13771;0x000000000000000000000000000000000000000000000000|
11000001;5;4764413160;1;1;1;10;640;1756737817;-120.520.285;-77.138.168;181;0;11100000;11110000;OFF;1101000;2;8;54918;12950;0x000000000000000000000000000000000000000000000000|
11000001;5;4764413160;1;1;1;10;641;1756738097;-120.520.048;-771.381.328;181;0;10010000;11110000;ON;1101000;1;8;54918;13649;0x000000000000000000000000000000000000000000000000|
11000001;5;4764413160;1;1;1;10;642;1756738193;-120.517.611;-771.370.385;89;16;10010000;11110000;ON;1101000;8;8;55055;14014;0x000000000000000000000000000000000000000000000000|
11000001;5;4764413160;1;1;1;10;643;1756738222;-120.517.996;-771.365.615;124;0;1010000;11110000;ON;1101000;9;8;55106;13892;0x000000000000000000000000000000000000000000000000|
11000001;5;4764413160;1;1;1;10;644;1756738258;-120.517.075;-771.358.981;90;10;1010000;11110000;ON;1101000;8;8;55187;14044;0x000000000000000000000000000000000000000000000000|
11000001;5;4764413160;1;1;1;10;645;1756738307;-120.517.938;-771.338.436;44;25;1010000;11110000;ON;1101100;3;8;55420;14075;0x000000000000000000000000000000000000000000000000|
11000001;5;4764413160;1;1;1;10;646;1756738312;-120.514.836;-771.337.473;357;24;10010000;11110000;ON;1101100;3;8;55453;14075;0x000000000000000000000000000000000000000000000000|
11000001;5;4764413160;1;1;1;10;647;1756738318;-120.511.988;-771.338.886;309;22;10010000;11110000;ON;1101000;3;8;55491;14075;0x000000000000000000000000000000000000000000000000|
11000001;5;4764413160;1;1;1;10;648;1756738388;-120.480.045;-7.713.479;345;0;1010000;11110000;ON;1101000;9;8;55865;14014;0x000000000000000000000000000000000000000000000000|
