Message;;;;;;;;;;;;;;;;;;;;;
11000001;5;4764428340;1;1;1;10;34350;1756689106;-120.499.843;-771.393.193;234;0;110000;11110000;OFF;1101000;5;8;8353151;12281;0x000000000000000000000000000000000000000000000000|
11000001;5;4764428340;1;1;1;10;34351;1756703506;-120.500.191;-771.393.211;234;0;11010000;11110000;OFF;1101000;5;8;8353151;12281;0x000000000000000000000000000000000000000000000000|
11000001;5;4764428340;1;1;1;10;34352;1756717905;-120.500.165;-771.393.026;234;0;10110000;11110000;OFF;1101000;5;8;8353151;12251;0x000000000000000000000000000000000000000000000000|
11000001;5;4764428340;1;1;1;10;34353;1756722493;-12.049.991;-771.393.405;234;0;1110000;11110000;ON;1101000;1;8;8353151;11582;0x000000000000000000000000000000000000000000000000|
11000001;5;4764428340;1;1;1;10;34354;1756722672;-120.499.778;-771.393.303;234;0;10110000;11110000;ON;1101000;4;8;8353151;14044;0x000000000000000000000000000000000000000000000000|
11000001;5;4764428340;1;1;1;10;34355;1756722792;-12.050.044;-771.393.376;12;1;1110000;11110000;ON;1101000;45;8;8353158;14014;0x000000000000000000000000000000000000000000000000|
11000001;5;4764428340;1;1;1;10;34356;1756722989;-120.499.478;-771.395.496;2;0;10110000;11110000;OFF;1101000;2;8;8353186;13163;0x000000000000000000000000000000000000000000000000|
11000001;5;4764428340;1;1;1;10;34357;1756723589;-120.499.301;-771.395.061;2;0;1110000;11110000;OFF;1101000;5;8;8353186;12585;0x000000000000000000000000000000000000000000000000|
11000001;5;4764428340;1;1;1;10;34358;1756729169;-120.499.876;-771.395.415;2;0;110000;11110000;ON;1101000;1;8;8353186;13315;0x000000000000000000000000000000000000000000000000|
11000001;5;4764428340;1;1;1;10;34359;1756729197;-120.500.208;-771.395.695;217;0;1110000;11110000;OFF;1101000;2;8;8353186;13011;0x000000000000000000000000000000000000000000000000|
11000001;5;4764428340;1;1;1;10;34360;1756729797;-120.500.206;-771.395.946;217;0;110000;11110000;OFF;1101000;5;8;8353186;12403;0x000000000000000000000000000000000000000000000000|
11000001;5;4764428340;1;1;1;10;34361;1756744197;-120.500.288;-771.395.713;217;0;1010000;11110000;OFF;1101000;5;8;8353186;12281;0x000000000000000000000000000000000000000000000000|
11000001;5;4764428340;1;1;1;10;34362;1756755180;-120.500.093;-771.395.705;49;0;10110000;11110000;OFF;1101000;50;8;8353186;12129;0x000000009E0A24010B00001F000000000000000000000000|
