,Date_Time,ibutton_key
0,2025-09-02 16:07:20,9E6EB2010600001F
1,2025-09-02 16:08:03,9E6EB2010600001F
2,2025-09-02 16:08:03,9E6EB2010600001F
3,2025-09-02 16:08:21,9E6EB2010600001F
4,2025-09-02 16:08:22,9E6EB2010600001F
5,2025-09-02 16:08:51,9E6EB2010600001F
6,2025-09-02 16:08:51,9E6EB2010600001F
7,2025-09-02 16:09:45,9E6EB2010600001F
8,2025-09-02 16:10:33,9E6EB2010600001F
9,2025-09-02 16:10:33,9E6EB2010600001F
10,2025-09-02 16:10:44,9E6EB2010600001F
11,2025-09-02 16:10:45,9E6EB2010600001F
12,2025-09-02 16:13:44,9E6EB2010600001F
13,2025-09-02 16:15:21,9E6EB2010600001F
14,2025-09-02 16:15:46,9E6EB2010600001F
15,2025-09-02 16:15:48,9E6EB2010600001F
16,2025-09-02 16:15:50,9E6EB2010600001F
17,2025-09-02 16:16:36,9E6EB2010600001F
18,2025-09-02 16:16:37,9E6EB2010600001F
19,2025-09-02 16:17:07,9E6EB2010600001F
20,2025-09-02 16:17:20,9E6EB2010600001F
21,2025-09-02 16:17:40,9E6EB2010600001F
22,2025-09-02 16:19:29,9E6EB2010600001F
23,2025-09-02 16:19:57,9E6EB2010600001F
24,2025-09-02 16:20:25,9E6EB2010600001F
25,2025-09-02 16:20:29,9E6EB2010600001F
26,2025-09-02 16:21:31,9E6EB2010600001F
27,2025-09-02 16:23:04,9E6EB2010600001F
28,2025-09-02 16:24:12,9E6EB2010600001F
29,2025-09-02 16:24:12,9E6EB2010600001F
30,2025-09-02 16:27:33,9E6EB2010600001F
31,2025-09-02 16:28:21,9E6EB2010600001F
32,2025-09-02 16:28:21,9E6EB2010600001F
33,2025-09-02 16:35:29,9E6EB2010600001F
34,2025-09-02 16:36:21,9E6EB2010600001F
35,2025-09-02 16:36:58,9E6EB2010600001F
36,2025-09-02 16:37:03,9E6EB2010600001F
37,2025-09-02 16:39:02,9E6EB2010600001F
38,2025-09-02 16:39:14,9E6EB2010600001F
39,2025-09-02 16:39:40,9E6EB2010600001F
40,2025-09-02 16:40:00,9E6EB2010600001F
41,2025-09-02 16:40:44,9E6EB2010600001F
42,2025-09-02 16:41:11,9E6EB2010600001F
43,2025-09-02 16:41:31,9E6EB2010600001F
44,2025-09-02 16:43:49,9E6EB2010600001F
45,2025-09-02 16:43:49,9E6EB2010600001F
46,2025-09-02 17:04:57,9E6EB2010600001F
47,2025-09-02 17:05:36,9E6EB2010600001F
48,2025-09-02 17:06:00,9E6EB2010600001F
49,2025-09-02 17:06:22,9E6EB2010600001F
50,2025-09-02 17:07:11,9E6EB2010600001F
51,2025-09-02 17:08:20,9E6EB2010600001F
52,2025-09-02 17:08:23,9E6EB2010600001F
53,2025-09-02 17:09:43,9E6EB2010600001F
54,2025-09-02 17:09:43,9E6EB2010600001F
55,2025-09-02 17:36:45,9E6EB2010600001F
56,2025-09-02 17:37:32,9E6EB2010600001F
57,2025-09-02 17:38:11,9E6EB2010600001F
58,2025-09-02 17:38:43,9E6EB2010600001F
59,2025-09-02 17:39:41,9E6EB2010600001F
60,2025-09-02 17:40:27,9E6EB2010600001F
61,2025-09-02 17:41:17,9E6EB2010600001F
62,2025-09-02 17:41:57,9E6EB2010600001F
63,2025-09-02 17:42:20,9E6EB2010600001F
64,2025-09-02 17:42:40,9E6EB2010600001F
65,2025-09-02 17:43:00,9E6EB2010600001F
66,2025-09-02 17:43:31,9E6EB2010600001F
67,2025-09-02 17:43:59,9E6EB2010600001F
68,2025-09-02 17:45:18,9E6EB2010600001F
69,2025-09-02 17:45:18,9E6EB2010600001F
70,2025-09-02 18:06:30,9E6EB2010600001F
71,2025-09-02 18:06:38,9E6EB2010600001F
72,2025-09-02 18:06:40,9E6EB2010600001F
73,2025-09-02 18:26:59,9E6EB2010600001F
74,2025-09-02 18:27:48,9E6EB2010600001F
75,2025-09-02 18:28:30,9E6EB2010600001F
76,2025-09-02 18:29:57,9E6EB2010600001F
77,2025-09-02 18:30:46,9E6EB2010600001F
78,2025-09-02 18:31:41,9E6EB2010600001F
79,2025-09-02 18:32:11,9E6EB2010600001F
80,2025-09-02 18:32:33,9E6EB2010600001F
81,2025-09-02 18:33:00,9E6EB2010600001F
82,2025-09-02 18:33:22,9E6EB2010600001F
83,2025-09-02 18:33:56,9E6EB2010600001F
84,2025-09-02 18:33:59,9E6EB2010600001F
85,2025-09-02 18:34:24,9E6EB2010600001F
86,2025-09-02 18:36:29,9E6EB2010600001F
87,2025-09-02 18:36:29,9E6EB2010600001F
88,2025-09-02 18:36:53,9E6EB2010600001F
89,2025-09-02 18:37:12,9E6EB2010600001F
90,2025-09-02 18:46:08,9E6EB2010600001F
91,2025-09-02 18:46:53,9E6EB2010600001F
92,2025-09-02 18:47:25,9E6EB2010600001F
93,2025-09-02 18:48:15,9E6EB2010600001F
94,2025-09-02 18:48:53,9E6EB2010600001F
95,2025-09-02 18:50:41,9E6EB2010600001F
96,2025-09-02 18:51:24,9E6EB2010600001F
97,2025-09-02 18:51:42,9E6EB2010600001F
98,2025-09-02 18:51:43,9E6EB2010600001F
99,2025-09-02 18:51:45,9E6EB2010600001F
100,2025-09-02 18:52:40,9E6EB2010600001F
101,2025-09-02 18:54:01,9E6EB2010600001F
102,2025-09-02 18:54:24,9E6EB2010600001F
103,2025-09-02 18:54:48,9E6EB2010600001F
104,2025-09-02 18:55:04,9E6EB2010600001F
105,2025-09-02 18:55:27,9E6EB2010600001F
106,2025-09-02 18:55:51,9E6EB2010600001F
107,2025-09-02 18:55:57,9E6EB2010600001F
108,2025-09-02 18:56:16,9E6EB2010600001F
109,2025-09-02 18:56:46,9E6EB2010600001F
110,2025-09-02 18:56:47,9E6EB2010600001F
111,2025-09-02 19:03:11,9E6EB2010600001F
112,2025-09-02 19:06:09,9E6EB2010600001F
113,2025-09-02 19:07:05,9E6EB2010600001F
114,2025-09-02 19:07:32,9E6EB2010600001F
115,2025-09-02 19:07:56,9E6EB2010600001F
116,2025-09-02 19:08:40,9E6EB2010600001F
117,2025-09-02 19:10:14,9E6EB2010600001F
118,2025-09-02 19:11:01,9E6EB2010600001F
119,2025-09-02 19:11:22,9E6EB2010600001F
120,2025-09-02 19:12:21,9E6EB2010600001F
121,2025-09-02 19:12:21,9E6EB2010600001F
122,2025-09-02 19:13:01,9E6EB2010600001F
123,2025-09-02 19:13:17,9E6EB2010600001F
124,2025-09-02 19:13:18,9E6EB2010600001F
125,2025-09-02 19:35:29,9E6EB2010600001F
126,2025-09-02 19:37:27,9E6EB2010600001F
127,2025-09-02 19:37:45,9E6EB2010600001F
128,2025-09-02 19:37:53,9E6EB2010600001F
129,2025-09-02 19:39:25,9E6EB2010600001F
130,2025-09-02 19:39:53,9E6EB2010600001F
131,2025-09-02 19:40:38,9E6EB2010600001F
132,2025-09-02 19:40:49,9E6EB2010600001F
133,2025-09-02 19:41:30,9E6EB2010600001F
134,2025-09-02 19:41:55,9E6EB2010600001F
135,2025-09-02 19:42:42,9E6EB2010600001F
136,2025-09-02 19:42:46,9E6EB2010600001F
137,2025-09-02 19:43:05,9E6EB2010600001F
138,2025-09-02 19:43:28,9E6EB2010600001F
139,2025-09-02 19:45:35,9E6EB2010600001F
140,2025-09-02 19:45:35,9E6EB2010600001F
141,2025-09-02 20:04:32,9E6EB2010600001F
142,2025-09-02 20:05:26,9E6EB2010600001F
143,2025-09-02 20:05:54,9E6EB2010600001F
144,2025-09-02 20:06:15,9E6EB2010600001F
145,2025-09-02 20:07:09,9E6EB2010600001F
146,2025-09-02 20:07:51,9E6EB2010600001F
147,2025-09-02 20:08:48,9E6EB2010600001F
148,2025-09-02 20:09:03,9E6EB2010600001F
149,2025-09-02 20:09:58,9E6EB2010600001F
150,2025-09-02 20:09:58,9E6EB2010600001F
151,2025-09-02 20:35:36,9E6EB2010600001F
152,2025-09-02 20:36:48,9E6EB2010600001F
153,2025-09-02 20:37:36,9E6EB2010600001F
154,2025-09-02 20:37:40,9E6EB2010600001F
155,2025-09-02 20:38:56,9E6EB2010600001F
156,2025-09-02 20:39:25,9E6EB2010600001F
157,2025-09-02 20:40:11,9E6EB2010600001F
158,2025-09-02 20:40:19,9E6EB2010600001F
159,2025-09-02 20:40:56,9E6EB2010600001F
160,2025-09-02 20:41:25,9E6EB2010600001F
161,2025-09-02 20:42:14,9E6EB2010600001F
162,2025-09-02 20:43:31,9E6EB2010600001F
163,2025-09-02 20:44:00,9E6EB2010600001F
164,2025-09-02 20:44:40,9E6EB2010600001F
165,2025-09-02 20:44:40,9E6EB2010600001F
166,2025-09-02 21:04:36,9E6EB2010600001F
167,2025-09-02 21:05:42,9E6EB2010600001F
168,2025-09-02 21:06:14,9E6EB2010600001F
169,2025-09-02 21:07:29,9E6EB2010600001F
170,2025-09-02 21:07:53,9E6EB2010600001F
171,2025-09-02 21:09:24,9E6EB2010600001F
172,2025-09-02 21:09:44,9E6EB2010600001F
173,2025-09-02 21:10:38,9E6EB2010600001F
174,2025-09-02 21:10:38,9E6EB2010600001F
175,2025-09-02 21:20:32,9E6EB2010600001F
176,2025-09-02 21:22:08,9E6EB2010600001F
177,2025-09-02 21:22:52,9E6EB2010600001F
178,2025-09-02 21:24:18,9E6EB2010600001F
179,2025-09-02 21:25:26,9E6EB2010600001F
180,2025-09-02 21:26:10,9E6EB2010600001F
181,2025-09-02 21:26:17,9E6EB2010600001F
182,2025-09-02 21:27:11,9E6EB2010600001F
183,2025-09-02 21:27:21,9E6EB2010600001F
184,2025-09-02 21:27:38,9E6EB2010600001F
185,2025-09-02 21:28:59,9E6EB2010600001F
186,2025-09-02 21:29:26,9E6EB2010600001F
187,2025-09-02 21:29:50,9E6EB2010600001F
188,2025-09-02 21:29:51,9E6EB2010600001F
189,2025-09-02 21:33:12,9E6EB2010600001F
190,2025-09-02 21:33:13,9E6EB2010600001F
191,2025-09-02 21:36:13,9E6EB2010600001F
192,2025-09-02 21:38:13,9E6EB2010600001F
193,2025-09-02 21:42:45,9E6EB2010600001F
194,2025-09-02 21:44:02,9E6EB2010600001F
195,2025-09-02 21:44:02,9E6EB2010600001F
196,2025-09-02 21:45:51,9E6EB2010600001F
197,2025-09-02 21:46:31,9E6EB2010600001F
198,2025-09-02 21:47:01,9E6EB2010600001F
199,2025-09-02 21:47:24,9E6EB2010600001F
200,2025-09-02 21:47:35,9E6EB2010600001F
201,2025-09-02 21:48:15,9E6EB2010600001F
202,2025-09-02 21:50:38,9E6EB2010600001F
203,2025-09-02 21:50:50,9E6EB2010600001F
204,2025-09-02 21:50:59,9E6EB2010600001F
205,2025-09-02 21:51:49,9E6EB2010600001F
206,2025-09-02 21:51:49,9E6EB2010600001F
207,2025-09-02 21:53:58,9E6EB2010600001F
208,2025-09-02 21:54:42,9E6EB2010600001F
209,2025-09-02 21:55:29,9E6EB2010600001F
210,2025-09-02 21:55:32,9E6EB2010600001F
211,2025-09-02 21:56:34,9E6EB2010600001F
212,2025-09-02 21:56:53,9E6EB2010600001F
213,2025-09-02 21:58:44,9E6EB2010600001F
214,2025-09-02 21:59:41,9E6EB2010600001F
215,2025-09-02 21:59:49,9E6EB2010600001F
216,2025-09-02 22:00:25,9E6EB2010600001F
217,2025-09-02 22:00:45,9E6EB2010600001F
218,2025-09-02 22:01:08,9E6EB2010600001F
219,2025-09-02 22:01:30,9E6EB2010600001F
220,2025-09-02 22:02:39,9E6EB2010600001F
221,2025-09-02 22:03:06,9E6EB2010600001F
222,2025-09-02 22:04:10,9E6EB2010600001F
223,2025-09-02 22:04:11,9E6EB2010600001F
224,2025-09-02 22:06:52,9E6EB2010600001F
225,2025-09-02 22:09:04,9E6EB2010600001F
226,2025-09-02 22:09:47,9E6EB2010600001F
227,2025-09-02 22:10:11,9E6EB2010600001F
228,2025-09-02 22:10:39,9E6EB2010600001F
229,2025-09-02 22:11:25,9E6EB2010600001F
230,2025-09-02 22:13:00,9E6EB2010600001F
231,2025-09-02 22:15:30,9E6EB2010600001F
232,2025-09-02 22:16:03,9E6EB2010600001F
233,2025-09-02 22:16:03,9E6EB2010600001F
234,2025-09-02 22:21:33,9E6EB2010600001F
235,2025-09-02 22:22:18,9E6EB2010600001F
236,2025-09-02 22:22:53,9E6EB2010600001F
237,2025-09-02 22:23:13,9E6EB2010600001F
238,2025-09-02 22:26:13,9E6EB2010600001F
239,2025-09-02 22:28:13,9E6EB2010600001F
240,2025-09-02 22:29:36,9E6EB2010600001F
241,2025-09-02 22:30:21,9E6EB2010600001F
242,2025-09-02 22:30:30,9E6EB2010600001F
243,2025-09-02 22:31:19,9E6EB2010600001F
244,2025-09-02 22:31:53,9E6EB2010600001F
245,2025-09-02 22:32:30,9E6EB2010600001F
246,2025-09-02 22:32:44,9E6EB2010600001F
247,2025-09-02 22:33:02,9E6EB2010600001F
248,2025-09-02 22:33:26,9E6EB2010600001F
249,2025-09-02 22:34:05,9E6EB2010600001F
250,2025-09-02 22:34:05,9E6EB2010600001F
251,2025-09-02 23:05:10,9E6EB2010600001F
252,2025-09-02 23:05:11,9E6EB2010600001F
253,2025-09-02 23:05:50,9E6EB2010600001F
254,2025-09-02 23:06:19,9E6EB2010600001F
255,2025-09-02 23:06:38,9E6EB2010600001F
256,2025-09-02 23:07:09,9E6EB2010600001F
257,2025-09-02 23:08:07,9E6EB2010600001F
258,2025-09-02 23:08:09,9E6EB2010600001F
259,2025-09-02 23:09:21,9E6EB2010600001F
260,2025-09-02 23:09:44,9E6EB2010600001F
261,2025-09-02 23:09:44,9E6EB2010600001F
262,2025-09-02 23:12:48,9E6EB2010600001F
263,2025-09-02 23:13:56,9E6EB2010600001F
264,2025-09-02 23:14:38,9E6EB2010600001F
265,2025-09-02 23:14:41,9E6EB2010600001F
266,2025-09-02 23:15:49,9E6EB2010600001F
267,2025-09-02 23:17:05,9E6EB2010600001F
268,2025-09-02 23:17:43,9E6EB2010600001F
269,2025-09-02 23:17:50,9E6EB2010600001F
270,2025-09-02 23:19:12,9E6EB2010600001F
271,2025-09-02 23:19:15,9E6EB2010600001F
272,2025-09-02 23:19:50,9E6EB2010600001F
273,2025-09-02 23:21:35,9E6EB2010600001F
274,2025-09-02 23:21:35,9E6EB2010600001F
275,2025-09-02 23:36:58,9E6EB2010600001F
276,2025-09-02 23:37:53,9E6EB2010600001F
277,2025-09-02 23:38:07,9E6EB2010600001F
278,2025-09-02 23:38:10,9E6EB2010600001F
279,2025-09-02 23:38:18,9E6EB2010600001F
280,2025-09-02 23:38:47,9E6EB2010600001F
281,2025-09-02 23:40:11,9E6EB2010600001F
282,2025-09-02 23:42:11,9E6EB2010600001F
283,2025-09-02 23:42:40,9E6EB2010600001F
284,2025-09-02 23:42:55,9E6EB2010600001F
285,2025-09-02 23:43:40,9E6EB2010600001F
286,2025-09-02 23:43:40,9E6EB2010600001F
287,2025-09-02 23:48:13,9E6EB2010600001F
288,2025-09-02 23:48:59,9E6EB2010600001F
289,2025-09-02 23:49:45,9E6EB2010600001F
290,2025-09-02 23:50:49,9E6EB2010600001F
291,2025-09-02 23:51:57,9E6EB2010600001F
292,2025-09-02 23:52:36,9E6EB2010600001F
293,2025-09-02 23:52:46,9E6EB2010600001F
294,2025-09-02 23:54:46,9E6EB2010600001F
295,2025-09-02 23:55:20,9E6EB2010600001F
296,2025-09-02 23:55:28,9E6EB2010600001F
297,2025-09-02 23:56:19,9E6EB2010600001F
298,2025-09-02 23:56:21,9E6EB2010600001F
299,2025-09-02 23:56:53,9E6EB2010600001F
300,2025-09-02 23:59:02,9E6EB2010600001F
301,2025-09-02 23:59:02,9E6EB2010600001F
302,2025-09-03 00:14:24,9E6EB2010600001F
303,2025-09-03 00:14:24,9E6EB2010600001F
304,2025-09-03 00:15:40,9E6EB2010600001F
305,2025-09-03 00:16:10,9E6EB2010600001F
306,2025-09-03 00:16:51,9E6EB2010600001F
307,2025-09-03 00:17:46,9E6EB2010600001F
308,2025-09-03 00:17:49,9E6EB2010600001F
309,2025-09-03 00:18:08,9E6EB2010600001F
310,2025-09-03 00:18:11,9E6EB2010600001F
311,2025-09-03 00:18:59,9E6EB2010600001F
312,2025-09-03 00:19:37,9E6EB2010600001F
313,2025-09-03 00:20:23,9E6EB2010600001F
314,2025-09-03 00:20:30,9E6EB2010600001F
315,2025-09-03 00:20:30,9E6EB2010600001F
316,2025-09-03 00:21:29,9E6EB2010600001F
317,2025-09-03 00:22:15,9E6EB2010600001F
318,2025-09-03 00:22:16,9E6EB2010600001F
319,2025-09-03 00:27:37,9E6EB2010600001F
320,2025-09-03 00:29:05,9E6EB2010600001F
321,2025-09-03 00:29:29,9E6EB2010600001F
322,2025-09-03 00:30:29,9E6EB2010600001F
323,2025-09-03 00:31:13,9E6EB2010600001F
324,2025-09-03 00:32:16,9E6EB2010600001F
325,2025-09-03 00:32:59,9E6EB2010600001F
326,2025-09-03 00:33:26,9E6EB2010600001F
327,2025-09-03 00:36:18,9E6EB2010600001F
328,2025-09-03 00:36:42,9E6EB2010600001F
329,2025-09-03 00:37:18,9E6EB2010600001F
330,2025-09-03 00:40:18,9E6EB2010600001F
331,2025-09-03 00:41:56,9E6EB2010600001F
332,2025-09-03 00:41:57,9E6EB2010600001F
333,2025-09-03 02:30:53,9E6EB2010600001F
334,2025-09-03 02:31:54,9E6EB2010600001F
335,2025-09-03 02:32:24,9E6EB2010600001F
336,2025-09-03 02:33:24,9E6EB2010600001F
337,2025-09-03 02:33:34,9E6EB2010600001F
338,2025-09-03 02:34:47,9E6EB2010600001F
339,2025-09-03 02:35:13,9E6EB2010600001F
340,2025-09-03 02:35:52,9E6EB2010600001F
341,2025-09-03 02:36:27,9E6EB2010600001F
342,2025-09-03 02:36:42,9E6EB2010600001F
343,2025-09-03 02:37:30,9E6EB2010600001F
344,2025-09-03 02:38:28,9E6EB2010600001F
345,2025-09-03 02:39:01,9E6EB2010600001F
346,2025-09-03 02:40:58,9E6EB2010600001F
347,2025-09-03 02:41:26,9E6EB2010600001F
348,2025-09-03 02:42:27,9E6EB2010600001F
349,2025-09-03 02:42:34,9E6EB2010600001F
350,2025-09-03 02:43:32,9E6EB2010600001F
351,2025-09-03 02:44:03,9E6EB2010600001F
352,2025-09-03 02:44:13,9E6EB2010600001F
353,2025-09-03 02:44:17,9E6EB2010600001F
354,2025-09-03 02:44:52,9E6EB2010600001F
355,2025-09-03 02:45:17,9E6EB2010600001F
356,2025-09-03 02:45:20,9E6EB2010600001F
357,2025-09-03 02:45:25,9E6EB2010600001F
358,2025-09-03 02:45:27,9E6EB2010600001F
359,2025-09-03 02:46:13,9E6EB2010600001F
360,2025-09-03 02:46:40,9E6EB2010600001F
361,2025-09-03 02:46:41,9E6EB2010600001F
362,2025-09-03 03:22:42,9E6EB2010600001F
363,2025-09-03 03:23:44,9E6EB2010600001F
364,2025-09-03 03:24:12,9E6EB2010600001F
365,2025-09-03 03:27:12,9E6EB2010600001F
366,2025-09-03 03:29:12,9E6EB2010600001F
367,2025-09-03 03:29:39,9E6EB2010600001F
368,2025-09-03 03:29:57,9E6EB2010600001F
369,2025-09-03 03:30:01,9E6EB2010600001F
370,2025-09-03 03:30:08,9E6EB2010600001F
371,2025-09-03 03:30:25,9E6EB2010600001F
372,2025-09-03 03:30:38,9E6EB2010600001F
373,2025-09-03 03:30:59,9E6EB2010600001F
374,2025-09-03 03:31:27,9E6EB2010600001F
375,2025-09-03 03:31:31,9E6EB2010600001F
376,2025-09-03 03:31:37,9E6EB2010600001F
377,2025-09-03 03:31:42,9E6EB2010600001F
378,2025-09-03 03:32:04,9E6EB2010600001F
379,2025-09-03 03:32:24,9E6EB2010600001F
380,2025-09-03 03:32:25,9E6EB2010600001F
381,2025-09-03 04:15:14,9E6EB2010600001F
382,2025-09-03 04:16:02,9E6EB2010600001F
383,2025-09-03 04:16:24,9E6EB2010600001F
384,2025-09-03 04:16:50,9E6EB2010600001F
385,2025-09-03 04:17:02,9E6EB2010600001F
386,2025-09-03 04:18:00,9E6EB2010600001F
387,2025-09-03 04:19:25,9E6EB2010600001F
388,2025-09-03 04:19:28,9E6EB2010600001F
389,2025-09-03 04:20:21,9E6EB2010600001F
390,2025-09-03 04:23:21,9E6EB2010600001F
391,2025-09-03 04:25:19,9E6EB2010600001F
392,2025-09-03 04:25:42,9E6EB2010600001F
393,2025-09-03 04:25:45,9E6EB2010600001F
394,2025-09-03 04:27:12,9E6EB2010600001F
395,2025-09-03 04:28:21,9E6EB2010600001F
396,2025-09-03 04:29:02,9E6EB2010600001F
397,2025-09-03 04:29:27,9E6EB2010600001F
398,2025-09-03 04:29:33,9E6EB2010600001F
399,2025-09-03 04:29:49,9E6EB2010600001F
400,2025-09-03 04:30:03,9E6EB2010600001F
401,2025-09-03 04:30:16,9E6EB2010600001F
402,2025-09-03 04:30:42,9E6EB2010600001F
403,2025-09-03 04:31:30,9E6EB2010600001F
404,2025-09-03 04:31:41,9E6EB2010600001F
405,2025-09-03 04:32:01,9E6EB2010600001F
406,2025-09-03 04:33:09,9E6EB2010600001F
407,2025-09-03 04:33:10,9E6EB2010600001F
408,2025-09-03 08:31:10,9E6EB2010600001F
409,2025-09-03 08:32:04,9E6EB2010600001F
410,2025-09-03 08:32:39,9E6EB2010600001F
411,2025-09-03 08:33:15,9E6EB2010600001F
412,2025-09-03 08:33:45,9E6EB2010600001F
413,2025-09-03 08:34:52,9E6EB2010600001F
414,2025-09-03 08:34:54,9E6EB2010600001F
415,2025-09-03 08:34:57,9E6EB2010600001F
416,2025-09-03 08:35:21,9E6EB2010600001F
417,2025-09-03 08:36:09,9E6EB2010600001F
418,2025-09-03 08:36:56,9E6EB2010600001F
419,2025-09-03 08:37:04,9E6EB2010600001F
420,2025-09-03 08:38:04,9E6EB2010600001F
421,2025-09-03 08:41:04,9E6EB2010600001F
422,2025-09-03 08:41:11,9E6EB2010600001F
423,2025-09-03 08:41:11,9E6EB2010600001F
424,2025-09-03 08:51:05,9E6EB2010600001F
425,2025-09-03 08:51:52,9E6EB2010600001F
426,2025-09-03 08:52:33,9E6EB2010600001F
427,2025-09-03 08:52:36,9E6EB2010600001F
428,2025-09-03 08:54:15,9E6EB2010600001F
429,2025-09-03 08:55:08,9E6EB2010600001F
430,2025-09-03 08:55:34,9E6EB2010600001F
431,2025-09-03 08:56:01,9E6EB2010600001F
432,2025-09-03 08:56:26,9E6EB2010600001F
433,2025-09-03 08:56:29,9E6EB2010600001F
434,2025-09-03 08:56:33,9E6EB2010600001F
435,2025-09-03 08:56:34,9E6EB2010600001F
436,2025-09-03 08:56:37,9E6EB2010600001F
437,2025-09-03 08:56:57,9E6EB2010600001F
438,2025-09-03 08:58:12,9E6EB2010600001F
439,2025-09-03 08:58:13,9E6EB2010600001F
440,2025-09-03 09:08:28,9E6EB2010600001F
441,2025-09-03 09:09:33,9E6EB2010600001F
442,2025-09-03 09:10:02,9E6EB2010600001F
443,2025-09-03 09:10:31,9E6EB2010600001F
444,2025-09-03 09:10:49,9E6EB2010600001F
445,2025-09-03 09:11:48,9E6EB2010600001F
446,2025-09-03 09:11:52,9E6EB2010600001F
447,2025-09-03 09:11:56,9E6EB2010600001F
448,2025-09-03 09:12:20,9E6EB2010600001F
449,2025-09-03 09:13:42,9E6EB2010600001F
450,2025-09-03 09:14:21,9E6EB2010600001F
451,2025-09-03 09:14:28,9E6EB2010600001F
452,2025-09-03 09:15:24,9E6EB2010600001F
453,2025-09-03 09:16:03,9E6EB2010600001F
454,2025-09-03 09:16:03,9E6EB2010600001F
455,2025-09-03 09:17:19,9E6EB2010600001F
456,2025-09-03 09:17:55,9E6EB2010600001F
457,2025-09-03 09:18:27,9E6EB2010600001F
458,2025-09-03 09:18:32,9E6EB2010600001F
459,2025-09-03 09:19:36,9E6EB2010600001F
460,2025-09-03 09:20:26,9E6EB2010600001F
461,2025-09-03 09:20:49,9E6EB2010600001F
462,2025-09-03 09:20:58,9E6EB2010600001F
463,2025-09-03 09:21:17,9E6EB2010600001F
464,2025-09-03 09:22:29,9E6EB2010600001F
465,2025-09-03 09:22:32,9E6EB2010600001F
466,2025-09-03 09:22:37,9E6EB2010600001F
467,2025-09-03 09:22:40,9E6EB2010600001F
468,2025-09-03 09:22:59,9E6EB2010600001F
469,2025-09-03 09:24:15,9E6EB2010600001F
470,2025-09-03 09:24:15,9E6EB2010600001F
471,2025-09-03 11:06:51,9E6EB2010600001F
472,2025-09-03 11:09:41,9E6EB2010600001F
473,2025-09-03 11:09:55,9E6EB2010600001F
474,2025-09-03 11:10:19,9E6EB2010600001F
475,2025-09-03 11:11:18,9E6EB2010600001F
476,2025-09-03 11:11:22,9E6EB2010600001F
477,2025-09-03 11:12:26,9E6EB2010600001F
478,2025-09-03 11:12:30,9E6EB2010600001F
479,2025-09-03 11:12:33,9E6EB2010600001F
480,2025-09-03 11:13:41,9E6EB2010600001F
481,2025-09-03 11:13:45,9E6EB2010600001F
482,2025-09-03 11:15:07,9E6EB2010600001F
483,2025-09-03 11:15:29,9E6EB2010600001F
484,2025-09-03 11:15:52,9E6EB2010600001F
