"Unit","Driver","Event","Lat / Long","Date / Time","Speed","Address"
"PM-03","","Driving","-12.028809 / -77.117378","Friday, September 26 2025, 09:31:55 am","12 KPH","Pje. San Jose 118, Callao 07031, Peru"
"PM-03","","Travel Start","-12.028663 / -77.117302","Friday, September 26 2025, 09:31:50 am","13 KPH","Pje. San Jose 118, Callao 07031, Peru"
"PM-03","","Driving","-12.027585 / -77.117760","Friday, September 26 2025, 09:31:20 am","12 KPH","Nuevo Aeropuerto Internacional, Jorge Chávez 170, Callao 07031, Peru"
"PM-03","","Ignition On","-12.027591 / -77.117798","Friday, September 26 2025, 09:30:27 am","","Nuevo Aeropuerto Internacional, Jorge Chávez 144, Callao 07031, Peru"
"PM-03","","Ignition Off","-12.027591 / -77.117798","Friday, September 26 2025, 09:30:26 am","","Nuevo Aeropuerto Internacional, Jorge Chávez 144, Callao 07031, Peru"
"PM-03","","Ignition On","-12.027591 / -77.117798","Friday, September 26 2025, 09:30:21 am","","Nuevo Aeropuerto Internacional, Jorge Chávez 144, Callao 07031, Peru"
"PM-03","","Ignition Off","-12.027591 / -77.117798","Friday, September 26 2025, 09:25:28 am","","Nuevo Aeropuerto Internacional, Jorge Chávez 144, Callao 07031, Peru"
"PM-03","","Travel Stop","-12.027591 / -77.117798","Friday, September 26 2025, 09:25:27 am","","Nuevo Aeropuerto Internacional, Jorge Chávez 144, Callao 07031, Peru"
"PM-03","","Driving","-12.028551 / -77.117271","Friday, September 26 2025, 09:24:35 am","12 KPH","Nuevo Aeropuerto Internacional, Jorge Chávez 170, Callao 07031, Peru"
"PM-03","","Driving","-12.027825 / -77.115044","Friday, September 26 2025, 09:23:04 am","15 KPH","Vía Sin Nombre, Callao 07031, Peru"
"PM-03","","Driving","-12.027942 / -77.114822","Friday, September 26 2025, 09:22:47 am","12 KPH","Vía Sin Nombre, Callao 07031, Peru"
"PM-03","","Driving","-12.030699 / -77.113495","Friday, September 26 2025, 09:21:24 am","10 KPH","Vía Sin Nombre, Callao 07031, Peru"
"PM-03","","Driving","-12.032403 / -77.112579","Friday, September 26 2025, 09:20:18 am","10 KPH","Av. Sta. Rosa, Callao 07031, Peru"
"PM-03","","Driving","-12.032007 / -77.111610","Friday, September 26 2025, 09:19:46 am","10 KPH","Av. Sta. Rosa, Callao 07031, Peru"
"PM-03","","Driving","-12.034324 / -77.110252","Friday, September 26 2025, 09:18:37 am","18 KPH","Av. Sta. Rosa, Callao 07031, Peru"
"PM-03","","Travel Start","-12.035342 / -77.109848","Friday, September 26 2025, 09:18:12 am","10 KPH","Av. Sta. Rosa, Callao 07031, Peru"
"PM-03","","Ignition On","-12.035592 / -77.110489","Friday, September 26 2025, 09:15:46 am","","Av. Sta. Rosa, Callao 07031, Peru"
"PM-03","","Ignition Off","-12.035592 / -77.110489","Friday, September 26 2025, 08:17:25 am","","Av. Sta. Rosa, Callao 07031, Peru"
"PM-03","","Driving","-12.035415 / -77.110626","Friday, September 26 2025, 08:17:09 am","10 KPH","Av. Sta. Rosa, Callao 07031, Peru"
"PM-03","","Driving","-12.035463 / -77.110703","Friday, September 26 2025, 08:17:05 am","10 KPH","Av. Sta. Rosa, Callao 07031, Peru"
"PM-03","","Driving","-12.035611 / -77.110497","Friday, September 26 2025, 08:16:55 am","12 KPH","Av. Sta. Rosa, Callao 07031, Peru"
"PM-03","","Driving","-12.035660 / -77.109741","Friday, September 26 2025, 08:16:25 am","20 KPH","Av. Sta. Rosa, Callao 07031, Peru"
"PM-03","","Driving","-12.038471 / -77.108376","Friday, September 26 2025, 08:15:25 am","20 KPH","Nuevo Ingreso Aeropuerto, Callao 07031, Peru"
"PM-03","","Driving","-12.040603 / -77.106026","Friday, September 26 2025, 08:14:14 am","21 KPH","Nuevo Ingreso Aeropuerto, Callao 07026, Peru"
"PM-03","","Driving","-12.040326 / -77.103767","Friday, September 26 2025, 08:13:31 am","21 KPH","PE-20B, Callao 07026, Peru"
"PM-03","","Driving","-12.040037 / -77.103416","Friday, September 26 2025, 08:13:22 am","20 KPH","Brisas, Callao 07031, Peru"
"PM-03","","Driving","-12.037562 / -77.104034","Friday, September 26 2025, 08:12:25 am","20 KPH","Brisas, Callao 07031, Peru"
"PM-03","","Driving","-12.035895 / -77.104828","Friday, September 26 2025, 08:11:25 am","18 KPH","Ruta Sin Nombre, Callao 07031, Peru"
"PM-03","","Driving","-12.033435 / -77.106064","Friday, September 26 2025, 08:10:25 am","18 KPH","Ruta Sin Nombre, Callao 07031, Peru"
"PM-03","","Driving","-12.029983 / -77.107658","Friday, September 26 2025, 08:08:33 am","13 KPH","Ruta Sin Nombre, Callao 07031, Peru"
"PM-03","","Driving","-12.029838 / -77.107643","Friday, September 26 2025, 08:08:28 am","10 KPH","Ruta Sin Nombre, Callao 07031, Peru"
"PM-03","","Driving","-12.029593 / -77.105995","Friday, September 26 2025, 08:07:08 am","10 KPH","Ruta Sin Nombre, Callao 07031, Peru"
"PM-03","","Driving","-12.028833 / -77.106453","Friday, September 26 2025, 08:05:19 am","12 KPH","Ruta Sin Nombre, Callao 07031, Peru"
"PM-03","","Driving","-12.028775 / -77.106522","Friday, September 26 2025, 08:05:16 am","12 KPH","Ruta Sin Nombre, Callao 07031, Peru"
"PM-03","","Driving","-12.029982 / -77.107971","Friday, September 26 2025, 08:03:10 am","15 KPH","Ruta Sin Nombre, Callao 07031, Peru"
"PM-03","","Travel Start","-12.028751 / -77.107048","Friday, September 26 2025, 07:57:25 am","10 KPH","Ruta Sin Nombre, Callao 07031, Peru"
"PM-03","","Ignition On","-12.028811 / -77.106880","Friday, September 26 2025, 07:48:24 am","","XV9V+X5V Base Rescate LAP, Callao 07031, Peru"
"PM-03","","Ignition Off","-12.028811 / -77.106880","Friday, September 26 2025, 07:37:03 am","","XV9V+X5V Base Rescate LAP, Callao 07031, Peru"
"PM-03","","Ignition On","-12.028957 / -77.106606","Friday, September 26 2025, 07:36:08 am","","XV9V+X5V Base Rescate LAP, Callao 07031, Peru"
"PM-03","","Ignition Off","-12.028957 / -77.106606","Friday, September 26 2025, 05:01:22 am","","XV9V+X5V Base Rescate LAP, Callao 07031, Peru"
"PM-03","","Ignition On","-12.028382 / -77.106911","Friday, September 26 2025, 04:59:20 am","","XV9V+X5V Base Rescate LAP, Callao 07031, Peru"
"PM-03","","Ignition Off","-12.028382 / -77.106911","Friday, September 26 2025, 04:59:18 am","","XV9V+X5V Base Rescate LAP, Callao 07031, Peru"
"PM-03","","Ignition On","-12.028382 / -77.106911","Friday, September 26 2025, 04:57:56 am","","XV9V+X5V Base Rescate LAP, Callao 07031, Peru"
"PM-03","","Ignition Off","-12.028382 / -77.106911","Friday, September 26 2025, 04:57:55 am","","XV9V+X5V Base Rescate LAP, Callao 07031, Peru"
"PM-03","","Ignition On","-12.028382 / -77.106911","Friday, September 26 2025, 04:57:18 am","","XV9V+X5V Base Rescate LAP, Callao 07031, Peru"
"PM-03","","Ignition Off","-12.028382 / -77.106911","Friday, September 26 2025, 04:57:15 am","","XV9V+X5V Base Rescate LAP, Callao 07031, Peru"
"PM-03","","Ignition On","-12.028382 / -77.106911","Friday, September 26 2025, 04:57:12 am","","XV9V+X5V Base Rescate LAP, Callao 07031, Peru"
"PM-03","","Ignition Off","-12.028382 / -77.106911","Friday, September 26 2025, 03:55:53 am","","XV9V+X5V Base Rescate LAP, Callao 07031, Peru"
"PM-03","","Driving","-12.028360 / -77.106804","Friday, September 26 2025, 03:55:36 am","10 KPH","Ruta Sin Nombre, Callao 07031, Peru"
"PM-03","","Driving","-12.028591 / -77.106880","Friday, September 26 2025, 03:55:25 am","12 KPH","Ruta Sin Nombre, Callao 07031, Peru"
"PM-03","","Driving","-12.029281 / -77.107124","Friday, September 26 2025, 03:54:31 am","12 KPH","Ruta Sin Nombre, Callao 07031, Peru"
"PM-03","","Driving","-12.029762 / -77.107643","Friday, September 26 2025, 03:54:08 am","12 KPH","Ruta Sin Nombre, Callao 07031, Peru"
"PM-03","","Driving","-12.031265 / -77.107109","Friday, September 26 2025, 03:53:11 am","10 KPH","Ruta Sin Nombre, Callao 07031, Peru"
"PM-03","","Driving","-12.033319 / -77.106087","Friday, September 26 2025, 03:52:11 am","13 KPH","Ruta Sin Nombre, Callao 07031, Peru"
"PM-03","","Driving","-12.035470 / -77.104996","Friday, September 26 2025, 03:51:11 am","18 KPH","Ruta Sin Nombre, Callao 07031, Peru"
"PM-03","","Driving","-12.039964 / -77.103409","Friday, September 26 2025, 03:49:19 am","20 KPH","Brisas, Callao 07031, Peru"
"PM-03","","Driving","-12.040249 / -77.103638","Friday, September 26 2025, 03:49:11 am","18 KPH","PE-20B, Callao 07026, Peru"
"PM-03","","Driving","-12.039870 / -77.107506","Friday, September 26 2025, 03:47:38 am","18 KPH","Nuevo Ingreso Aeropuerto, Callao 07031, Peru"
"PM-03","","Driving","-12.038810 / -77.108215","Friday, September 26 2025, 03:47:11 am","20 KPH","Nuevo Ingreso Aeropuerto, Callao 07031, Peru"
"PM-03","","Driving","-12.036310 / -77.109467","Friday, September 26 2025, 03:46:11 am","15 KPH","Av. Sta. Rosa, Callao 07031, Peru"
"PM-03","","Driving","-12.034763 / -77.110245","Friday, September 26 2025, 03:45:11 am","10 KPH","Av. Sta. Rosa, Callao 07031, Peru"
"PM-03","","Driving","-12.032150 / -77.111488","Friday, September 26 2025, 03:43:50 am","12 KPH","Av. Sta. Rosa, Callao 07031, Peru"
"PM-03","","Driving","-12.032079 / -77.111618","Friday, September 26 2025, 03:43:46 am","15 KPH","Av. Sta. Rosa, Callao 07031, Peru"
"PM-03","","Driving","-12.032245 / -77.112076","Friday, September 26 2025, 03:43:30 am","12 KPH","Av. Sta. Rosa, Callao 07031, Peru"
"PM-03","","Driving","-12.032484 / -77.112473","Friday, September 26 2025, 03:42:23 am","17 KPH","Av. Sta. Rosa, Callao 07031, Peru"
"PM-03","","Driving","-12.032235 / -77.112740","Friday, September 26 2025, 03:42:11 am","18 KPH","Av. Sta. Rosa, Callao 07031, Peru"
"PM-03","","Driving","-12.028096 / -77.114899","Friday, September 26 2025, 03:40:35 am","15 KPH","Vía Sin Nombre, Callao 07031, Peru"
"PM-03","","Driving","-12.029216 / -77.117592","Friday, September 26 2025, 03:39:17 am","15 KPH","Pje. San Jose 118, Callao 07031, Peru"
"PM-03","","Driving","-12.029266 / -77.117950","Friday, September 26 2025, 03:39:07 am","18 KPH","XV9M+MJH, Callao 07031, Peru"
"PM-03","","Driving","-12.029797 / -77.119286","Friday, September 26 2025, 03:38:12 am","12 KPH","Vía Sin Nombre, Callao 07031, Peru"
"PM-03","","Driving","-12.029955 / -77.119431","Friday, September 26 2025, 03:38:04 am","10 KPH","Vía Sin Nombre, Callao 07031, Peru"
"PM-03","","Driving","-12.030073 / -77.119385","Friday, September 26 2025, 03:37:59 am","10 KPH","Vía Sin Nombre, Callao 07031, Peru"
"PM-03","","Driving","-12.030129 / -77.119240","Friday, September 26 2025, 03:37:53 am","12 KPH","Vía Sin Nombre, Callao 07031, Peru"
"PM-03","","Travel Start","-12.030027 / -77.119057","Friday, September 26 2025, 03:37:46 am","10 KPH","Vía Sin Nombre, Callao 07031, Peru"
"PM-03","","Ignition On","-12.029838 / -77.119080","Friday, September 26 2025, 03:36:33 am","","XV9M+MJH, Callao 07031, Peru"
"PM-03","","Ignition Off","-12.029838 / -77.119080","Friday, September 26 2025, 03:36:31 am","","XV9M+MJH, Callao 07031, Peru"
"PM-03","","Ignition On","-12.029838 / -77.119080","Friday, September 26 2025, 03:36:10 am","","XV9M+MJH, Callao 07031, Peru"
"PM-03","","Ignition Off","-12.029838 / -77.119080","Thursday, September 25 2025, 07:48:57 pm","","XV9M+MJH, Callao 07031, Peru"
"PM-03","","Travel Stop","-12.029838 / -77.119080","Thursday, September 25 2025, 07:48:56 pm","","XV9M+MJH, Callao 07031, Peru"
"PM-03","","Driving","-12.028871 / -77.117119","Thursday, September 25 2025, 07:47:47 pm","15 KPH","Pje. San Jose 118, Callao 07031, Peru"
"PM-03","","Driving","-12.028543 / -77.116745","Thursday, September 25 2025, 07:47:34 pm","10 KPH","Nuevo Aeropuerto Internacional, Jorge Chávez 170, Callao 07031, Peru"
"PM-03","","Driving","-12.025442 / -77.118156","Thursday, September 25 2025, 07:46:21 pm","12 KPH","XV9M+MJH, Callao 07031, Peru"
"PM-03","","Travel Start","-12.025128 / -77.116928","Thursday, September 25 2025, 07:45:31 pm","10 KPH","XV9M+MJH, Callao 07031, Peru"
"PM-03","","Ignition On","-12.025674 / -77.118057","Thursday, September 25 2025, 07:36:33 pm","","Nuevo Aeropuerto Internacional, Jorge Chávez 170, Callao 07031, Peru"
"PM-03","","Ignition Off","-12.025674 / -77.118057","Thursday, September 25 2025, 07:23:31 pm","","Nuevo Aeropuerto Internacional, Jorge Chávez 170, Callao 07031, Peru"
"PM-03","","Ignition On","-12.025674 / -77.118057","Thursday, September 25 2025, 07:21:57 pm","","Nuevo Aeropuerto Internacional, Jorge Chávez 170, Callao 07031, Peru"
"PM-03","","Ignition Off","-12.025674 / -77.118057","Thursday, September 25 2025, 05:49:47 pm","7 KPH","Nuevo Aeropuerto Internacional, Jorge Chávez 170, Callao 07031, Peru"
"PM-03","","Travel Stop","-12.025674 / -77.118057","Thursday, September 25 2025, 05:49:46 pm","7 KPH","Nuevo Aeropuerto Internacional, Jorge Chávez 170, Callao 07031, Peru"
"PM-03","","Driving","-12.028513 / -77.115822","Thursday, September 25 2025, 05:47:38 pm","10 KPH","Nuevo Aeropuerto Internacional, Jorge Chávez 107, Callao 07031, Peru"
"PM-03","","Travel Start","-12.029069 / -77.117432","Thursday, September 25 2025, 05:46:38 pm","15 KPH","Pje. San Jose 118, Callao 07031, Peru"
"PM-03","","Ignition On","-12.029881 / -77.119186","Thursday, September 25 2025, 05:45:26 pm","","XV9M+MJH, Callao 07031, Peru"
"PM-03","","Ignition Off","-12.029881 / -77.119186","Thursday, September 25 2025, 05:43:29 pm","","XV9M+MJH, Callao 07031, Peru"
"PM-03","","Ignition On","-12.029761 / -77.119217","Thursday, September 25 2025, 05:41:50 pm","","XV9M+MJH, Callao 07031, Peru"
"PM-03","","Ignition Off","-12.029761 / -77.119217","Thursday, September 25 2025, 11:09:19 am","","XV9M+MJH, Callao 07031, Peru"
"PM-03","","Ignition On","-12.029305 / -77.118675","Thursday, September 25 2025, 11:05:06 am","","XV9M+MJH, Callao 07031, Peru"
"PM-03","","Ignition Off","-12.029305 / -77.118675","Thursday, September 25 2025, 11:02:09 am","","XV9M+MJH, Callao 07031, Peru"
"PM-03","","Travel Stop","-12.029305 / -77.118675","Thursday, September 25 2025, 11:02:08 am","","XV9M+MJH, Callao 07031, Peru"
"PM-03","","Ignition On","-12.029324 / -77.118355","Thursday, September 25 2025, 10:53:41 am","","XV9M+MJH, Callao 07031, Peru"
"PM-03","","Ignition Off","-12.029324 / -77.118355","Thursday, September 25 2025, 10:52:00 am","","XV9M+MJH, Callao 07031, Peru"
"PM-03","","Driving","-12.029338 / -77.118294","Thursday, September 25 2025, 10:51:28 am","12 KPH","XV9M+MJH, Callao 07031, Peru"
"PM-03","","Driving","-12.028939 / -77.117767","Thursday, September 25 2025, 10:51:12 am","18 KPH","Pje. San Jose 118, Callao 07031, Peru"
"PM-03","","Travel Start","-12.028319 / -77.118080","Thursday, September 25 2025, 10:50:57 am","13 KPH","Nuevo Aeropuerto Internacional, Jorge Chávez 170, Callao 07031, Peru"
"PM-03","","Driving","-12.028048 / -77.117653","Thursday, September 25 2025, 10:50:45 am","10 KPH","Nuevo Aeropuerto Internacional, Jorge Chávez 170, Callao 07031, Peru"
"PM-03","","Ignition On","-12.025639 / -77.118736","Thursday, September 25 2025, 10:48:50 am","","XV9M+MJH, Callao 07031, Peru"
"PM-03","","Ignition Off","-12.025639 / -77.118736","Thursday, September 25 2025, 10:22:41 am","7 KPH","XV9M+MJH, Callao 07031, Peru"
"PM-03","","Travel Stop","-12.025639 / -77.118736","Thursday, September 25 2025, 10:22:40 am","7 KPH","XV9M+MJH, Callao 07031, Peru"
"PM-03","","Driving","-12.027781 / -77.117836","Thursday, September 25 2025, 10:21:44 am","17 KPH","Nuevo Aeropuerto Internacional, Jorge Chávez 170, Callao 07031, Peru"
"PM-03","","Driving","-12.028553 / -77.118706","Thursday, September 25 2025, 10:21:18 am","23 KPH","XV9M+MJH, Callao 07031, Peru"
"PM-03","","Travel Start","-12.029493 / -77.118607","Thursday, September 25 2025, 10:20:56 am","12 KPH","Vía Sin Nombre, Callao 07031, Peru"
"PM-03","","Ignition On","-12.029761 / -77.119156","Thursday, September 25 2025, 10:20:03 am","","XV9M+MJH, Callao 07031, Peru"
"PM-03","","Ignition Off","-12.029761 / -77.119156","Thursday, September 25 2025, 10:20:01 am","","XV9M+MJH, Callao 07031, Peru"
"PM-03","","Ignition On","-12.029761 / -77.119156","Thursday, September 25 2025, 10:19:48 am","","XV9M+MJH, Callao 07031, Peru"
"PM-03","","Ignition Off","-12.029761 / -77.119156","Thursday, September 25 2025, 12:38:18 am","","XV9M+MJH, Callao 07031, Peru"
"PM-03","","Ignition On","-12.029761 / -77.119156","Thursday, September 25 2025, 12:38:16 am","","XV9M+MJH, Callao 07031, Peru"
"PM-03","","Ignition Off","-12.029761 / -77.119156","Wednesday, September 24 2025, 08:03:09 pm","","XV9M+MJH, Callao 07031, Peru"
"PM-03","","Travel Stop","-12.029761 / -77.119156","Wednesday, September 24 2025, 08:03:08 pm","","XV9M+MJH, Callao 07031, Peru"
"PM-03","","Travel Start","-12.029190 / -77.117958","Wednesday, September 24 2025, 08:00:25 pm","10 KPH","XV9M+MJH, Callao 07031, Peru"
"PM-03","","Ignition On","-12.026611 / -77.117439","Wednesday, September 24 2025, 07:57:59 pm","","Nuevo Aeropuerto Internacional, Jorge Chávez 170, Callao 07031, Peru"
"PM-03","","Ignition Off","-12.026611 / -77.117439","Wednesday, September 24 2025, 07:54:39 pm","","Nuevo Aeropuerto Internacional, Jorge Chávez 170, Callao 07031, Peru"
"PM-03","","Travel Start","-12.026555 / -77.117271","Wednesday, September 24 2025, 07:54:02 pm","15 KPH","Nuevo Aeropuerto Internacional, Jorge Chávez 170, Callao 07031, Peru"
"PM-03","","Ignition On","-12.026854 / -77.117393","Wednesday, September 24 2025, 07:28:19 pm","","Nuevo Aeropuerto Internacional, Jorge Chávez 170, Callao 07031, Peru"
"PM-03","","Ignition Off","-12.026854 / -77.117393","Wednesday, September 24 2025, 06:31:55 pm","","Nuevo Aeropuerto Internacional, Jorge Chávez 170, Callao 07031, Peru"
"PM-03","","Travel Stop","-12.026854 / -77.117393","Wednesday, September 24 2025, 06:31:54 pm","","Nuevo Aeropuerto Internacional, Jorge Chávez 170, Callao 07031, Peru"
"PM-03","","Driving","-12.026978 / -77.117363","Wednesday, September 24 2025, 06:31:43 pm","13 KPH","Nuevo Aeropuerto Internacional, Jorge Chávez 170, Callao 07031, Peru"
"PM-03","","Driving","-12.028370 / -77.116608","Wednesday, September 24 2025, 06:31:07 pm","12 KPH","Nuevo Aeropuerto Internacional, Jorge Chávez 107, Callao 07031, Peru"
"PM-03","","Driving","-12.028365 / -77.115868","Wednesday, September 24 2025, 06:30:43 pm","12 KPH","Nuevo Aeropuerto Internacional, Jorge Chávez 107, Callao 07031, Peru"
"PM-03","","Driving","-12.028427 / -77.115837","Wednesday, September 24 2025, 06:30:40 pm","10 KPH","Nuevo Aeropuerto Internacional, Jorge Chávez 107, Callao 07031, Peru"
"PM-03","","Driving","-12.028666 / -77.116226","Wednesday, September 24 2025, 06:30:20 pm","12 KPH","XVHM+J2, Callao 07031, Peru"
"PM-03","","Driving","-12.028626 / -77.116508","Wednesday, September 24 2025, 06:30:12 pm","20 KPH","Nuevo Aeropuerto Internacional, Jorge Chávez 107, Callao 07031, Peru"
"PM-03","","Travel Start","-12.028787 / -77.116974","Wednesday, September 24 2025, 06:29:56 pm","12 KPH","Pje. San Jose 118, Callao 07031, Peru"
"PM-03","","Ignition On","-12.029844 / -77.119026","Wednesday, September 24 2025, 06:27:55 pm","","XV9M+MJH, Callao 07031, Peru"
"PM-03","","Ignition Off","-12.029844 / -77.119026","Wednesday, September 24 2025, 03:13:04 pm","","XV9M+MJH, Callao 07031, Peru"
"PM-03","","Ignition On","-12.029844 / -77.119026","Wednesday, September 24 2025, 03:13:00 pm","","XV9M+MJH, Callao 07031, Peru"
"PM-03","","Ignition Off","-12.029844 / -77.119026","Wednesday, September 24 2025, 10:27:03 am","","XV9M+MJH, Callao 07031, Peru"
"PM-03","","Travel Stop","-12.029844 / -77.119026","Wednesday, September 24 2025, 10:27:02 am","","XV9M+MJH, Callao 07031, Peru"
"PM-03","","Driving","-12.029982 / -77.119041","Wednesday, September 24 2025, 10:26:43 am","12 KPH","Vía Sin Nombre, Callao 07031, Peru"
"PM-03","","Driving","-12.029996 / -77.119408","Wednesday, September 24 2025, 10:26:32 am","13 KPH","XV9M+MJH, Callao 07031, Peru"
"PM-03","","Driving","-12.029941 / -77.119461","Wednesday, September 24 2025, 10:26:30 am","10 KPH","Vía Sin Nombre, Callao 07031, Peru"
"PM-03","","Driving","-12.029941 / -77.119461","Wednesday, September 24 2025, 10:26:30 am","10 KPH","Vía Sin Nombre, Callao 07031, Peru"
"PM-03","","Driving","-12.029222 / -77.118729","Wednesday, September 24 2025, 10:25:35 am","12 KPH","Vía Sin Nombre, Callao 07031, Peru"
"PM-03","","Driving","-12.028516 / -77.118515","Wednesday, September 24 2025, 10:25:18 am","15 KPH","XV9M+MJH, Callao 07031, Peru"
"PM-03","","Driving","-12.027673 / -77.118805","Wednesday, September 24 2025, 10:24:56 am","18 KPH","Nuevo Aeropuerto Internacional, Jorge Chávez 170, Callao 07031, Peru"
"PM-03","","Travel Start","-12.027578 / -77.118919","Wednesday, September 24 2025, 10:24:52 am","18 KPH","Nuevo Aeropuerto Internacional, Jorge Chávez 170, Callao 07031, Peru"
"PM-03","","Ignition On","-12.029306 / -77.118393","Wednesday, September 24 2025, 10:17:44 am","","Vía Sin Nombre, Callao 07031, Peru"
"PM-03","","Ignition Off","-12.029306 / -77.118393","Wednesday, September 24 2025, 10:17:43 am","","Vía Sin Nombre, Callao 07031, Peru"
"PM-03","","Ignition On","-12.029306 / -77.118393","Wednesday, September 24 2025, 10:16:32 am","","Vía Sin Nombre, Callao 07031, Peru"
"PM-03","","Ignition Off","-12.029306 / -77.118393","Wednesday, September 24 2025, 09:37:25 am","","Vía Sin Nombre, Callao 07031, Peru"
"PM-03","","Travel Stop","-12.029306 / -77.118393","Wednesday, September 24 2025, 09:37:24 am","","Vía Sin Nombre, Callao 07031, Peru"
"PM-03","","Driving","-12.029760 / -77.119118","Wednesday, September 24 2025, 09:34:29 am","12 KPH","Vía Sin Nombre, Callao 07031, Peru"
"PM-03","","Driving","-12.029806 / -77.119179","Wednesday, September 24 2025, 09:34:26 am","12 KPH","Vía Sin Nombre, Callao 07031, Peru"
"PM-03","","Driving","-12.029939 / -77.119141","Wednesday, September 24 2025, 09:34:21 am","10 KPH","Vía Sin Nombre, Callao 07031, Peru"
"PM-03","","Travel Start","-12.029961 / -77.119095","Wednesday, September 24 2025, 09:34:19 am","12 KPH","XV9M+MJH, Callao 07031, Peru"
"PM-03","","Ignition On","-12.029864 / -77.119011","Wednesday, September 24 2025, 09:33:23 am","","XV9M+MJH, Callao 07031, Peru"
"PM-03","","Ignition Off","-12.029864 / -77.119011","Wednesday, September 24 2025, 09:33:21 am","","XV9M+MJH, Callao 07031, Peru"
"PM-03","","Ignition On","-12.029864 / -77.119011","Wednesday, September 24 2025, 09:33:02 am","","XV9M+MJH, Callao 07031, Peru"
"PM-03","","Ignition Off","-12.029864 / -77.119011","Tuesday, September 23 2025, 11:18:02 am","5 KPH","XV9M+MJH, Callao 07031, Peru"
"PM-03","","Travel Stop","-12.029864 / -77.119011","Tuesday, September 23 2025, 11:18:01 am","5 KPH","XV9M+MJH, Callao 07031, Peru"
"PM-03","","Driving","-12.029754 / -77.119080","Tuesday, September 23 2025, 11:17:53 am","10 KPH","Vía Sin Nombre, Callao 07031, Peru"
"PM-03","","Driving","-12.027777 / -77.115105","Tuesday, September 23 2025, 11:15:47 am","18 KPH","Vía Sin Nombre, Callao 07031, Peru"
"PM-03","","Driving","-12.027893 / -77.114861","Tuesday, September 23 2025, 11:15:40 am","18 KPH","Vía Sin Nombre, Callao 07031, Peru"
"PM-03","","Driving","-12.032359 / -77.112663","Tuesday, September 23 2025, 11:14:01 am","10 KPH","Av. Sta. Rosa, Callao 07031, Peru"
"PM-03","","Driving","-12.032038 / -77.111717","Tuesday, September 23 2025, 11:13:38 am","18 KPH","Av. Sta. Rosa, Callao 07031, Peru"
"PM-03","","Driving","-12.032049 / -77.111595","Tuesday, September 23 2025, 11:13:35 am","17 KPH","Av. Sta. Rosa, Callao 07031, Peru"
"PM-03","","Driving","-12.035411 / -77.109879","Tuesday, September 23 2025, 11:12:23 am","10 KPH","Av. Sta. Rosa, Callao 07031, Peru"
"PM-03","","Travel Start","-12.035660 / -77.110367","Tuesday, September 23 2025, 11:11:56 am","10 KPH","Av. Sta. Rosa, Callao 07031, Peru"
"PM-03","","Ignition On","-12.035490 / -77.110497","Tuesday, September 23 2025, 11:11:34 am","","Av. Sta. Rosa, Callao 07031, Peru"
"PM-03","","Ignition Off","-12.035490 / -77.110497","Tuesday, September 23 2025, 11:11:32 am","","Av. Sta. Rosa, Callao 07031, Peru"
"PM-03","","Travel Stop","-12.035490 / -77.110497","Tuesday, September 23 2025, 11:11:31 am","","Av. Sta. Rosa, Callao 07031, Peru"
"PM-03","","Ignition On","-12.035490 / -77.110497","Tuesday, September 23 2025, 11:09:40 am","","Av. Sta. Rosa, Callao 07031, Peru"
"PM-03","","Ignition Off","-12.035490 / -77.110497","Tuesday, September 23 2025, 11:02:27 am","9 KPH","Av. Sta. Rosa, Callao 07031, Peru"
"PM-03","","Driving","-12.035430 / -77.110641","Tuesday, September 23 2025, 11:01:48 am","12 KPH","Av. Sta. Rosa, Callao 07031, Peru"
"PM-03","","Driving","-12.035627 / -77.110497","Tuesday, September 23 2025, 11:01:38 am","12 KPH","Av. Sta. Rosa, Callao 07031, Peru"
"PM-03","","Driving","-12.035651 / -77.110420","Tuesday, September 23 2025, 11:01:35 am","12 KPH","Av. Sta. Rosa, Callao 07031, Peru"
"PM-03","","Driving","-12.035450 / -77.109947","Tuesday, September 23 2025, 11:01:17 am","10 KPH","Av. Sta. Rosa, Callao 07031, Peru"
"PM-03","","Driving","-12.032115 / -77.111542","Tuesday, September 23 2025, 11:00:05 am","17 KPH","Av. Sta. Rosa, Callao 07031, Peru"
"PM-03","","Driving","-12.032018 / -77.111664","Tuesday, September 23 2025, 11:00:01 am","15 KPH","Av. Sta. Rosa, Callao 07031, Peru"
"PM-03","","Driving","-12.032256 / -77.112343","Tuesday, September 23 2025, 10:59:42 am","13 KPH","Av. Sta. Rosa, Callao 07031, Peru"
"PM-03","","Driving","-12.032375 / -77.112915","Tuesday, September 23 2025, 10:59:10 am","10 KPH","Av. Sta. Rosa, Callao 07031, Peru"
"PM-03","","Driving","-12.031878 / -77.113419","Tuesday, September 23 2025, 10:58:53 am","21 KPH","Av. Sta. Rosa, Callao 07031, Peru"
"PM-03","","Driving","-12.028692 / -77.114944","Tuesday, September 23 2025, 10:57:48 am","18 KPH","Nuevo Aeropuerto Internacional, Jorge Chávez 107, Callao 07031, Peru"
"PM-03","","Driving","-12.028067 / -77.114853","Tuesday, September 23 2025, 10:57:30 am","10 KPH","Vía Sin Nombre, Callao 07031, Peru"
"PM-03","","Driving","-12.027880 / -77.114899","Tuesday, September 23 2025, 10:57:24 am","15 KPH","Vía Sin Nombre, Callao 07031, Peru"
