Message;;;;;;;;;;;;;;;;
"[{""Protocol"":""0x2525""";"MessageType:""LocationAlarmMessage""";ProtocolHeadType:20;"Imei:""869487064445702""";SerialNo:652;Mileage:114886;"Date:""2025-09-01T00:16:37Z""";IopIgnition:true;Latitude:-12.02748966217041;Longitude:-77.117019653320313;Altitude:37.099998474121094;ExternalPowerVoltage:25.02;Rpm:-999;Speed:0.0;SatelliteNumber:10;Azimuth:71;OriginalAlarmCode:22}]
"[{""Protocol"":""0x2525""";"MessageType:""LocationAlarmMessage""";ProtocolHeadType:20;"Imei:""869487064445702""";SerialNo:653;Mileage:114886;"Date:""2025-09-01T00:16:47Z""";IopIgnition:false;Latitude:-12.02748966217041;Longitude:-77.117019653320313;Altitude:37.099998474121094;ExternalPowerVoltage:23.15;Rpm:-999;Speed:0.0;SatelliteNumber:9;Azimuth:71;OriginalAlarmCode:23}]
"[{""Protocol"":""0x2525""";"MessageType:""LocationAlarmMessage""";ProtocolHeadType:20;"Imei:""869487064445702""";SerialNo:654;Mileage:114886;"Date:""2025-09-01T00:16:49Z""";IopIgnition:true;Latitude:-12.02748966217041;Longitude:-77.117019653320313;Altitude:37.099998474121094;ExternalPowerVoltage:24.32;Rpm:-999;Speed:0.0;SatelliteNumber:9;Azimuth:71;OriginalAlarmCode:22}]
"[{""Protocol"":""0x2525""";"MessageType:""LocationAlarmMessage""";ProtocolHeadType:20;"Imei:""869487064445702""";SerialNo:655;Mileage:114886;"Date:""2025-09-01T00:18:18Z""";IopIgnition:false;Latitude:-12.02748966217041;Longitude:-77.117019653320313;Altitude:37.099998474121094;ExternalPowerVoltage:27.47;Rpm:-999;Speed:0.0;SatelliteNumber:11;Azimuth:71;OriginalAlarmCode:23}]
"[{""Protocol"":""0x2525""";"MessageType:""LocationAlarmMessage""";ProtocolHeadType:20;"Imei:""869487064445702""";SerialNo:656;Mileage:114886;"Date:""2025-09-01T00:39:10Z""";IopIgnition:true;Latitude:-12.02748966217041;Longitude:-77.117019653320313;Altitude:37.099998474121094;ExternalPowerVoltage:25.17;Rpm:-999;Speed:0.0;SatelliteNumber:11;Azimuth:71;OriginalAlarmCode:22}]
"[{""Protocol"":""0x2525""";"MessageType:""LocationAlarmMessage""";ProtocolHeadType:20;"Imei:""869487064445702""";SerialNo:657;Mileage:114886;"Date:""2025-09-01T00:39:25Z""";IopIgnition:false;Latitude:-12.02748966217041;Longitude:-77.117019653320313;Altitude:37.099998474121094;ExternalPowerVoltage:23.93;Rpm:-999;Speed:0.0;SatelliteNumber:14;Azimuth:71;OriginalAlarmCode:23}]
"[{""Protocol"":""0x2525""";"MessageType:""LocationAlarmMessage""";ProtocolHeadType:20;"Imei:""869487064445702""";SerialNo:658;Mileage:114886;"Date:""2025-09-01T00:39:27Z""";IopIgnition:true;Latitude:-12.02748966217041;Longitude:-77.117019653320313;Altitude:37.099998474121094;ExternalPowerVoltage:24.5;Rpm:-999;Speed:0.0;SatelliteNumber:14;Azimuth:71;OriginalAlarmCode:22}]
"[{""Protocol"":""0x2525""";"MessageType:""LocationInfoMessage""";ProtocolHeadType:19;"Imei:""869487064445702""";SerialNo:1720;Mileage:114886;"Date:""2025-09-01T00:41:11Z""";IopIgnition:true;Latitude:-12.02748966217041;Longitude:-77.117019653320313;Altitude:37.099998474121094;ExternalPowerVoltage:27.53;Rpm:-999;Speed:0.0;SatelliteNumber:16;Azimuth:71;BatteryLevel:100}]
"[{""Protocol"":""0x2525""";"MessageType:""LocationInfoMessage""";ProtocolHeadType:19;"Imei:""869487064445702""";SerialNo:1721;Mileage:114895;"Date:""2025-09-01T00:41:16Z""";IopIgnition:true;Latitude:-12.027406692504883;Longitude:-77.117019653320313;Altitude:39.900001525878906;ExternalPowerVoltage:27.56;Rpm:-999;Speed:5.0;SatelliteNumber:15;Azimuth:288;BatteryLevel:100}]
"[{""Protocol"":""0x2525""";"MessageType:""LocationInfoMessage""";ProtocolHeadType:19;"Imei:""869487064445702""";SerialNo:1722;Mileage:114895;"Date:""2025-09-01T00:43:11Z""";IopIgnition:true;Latitude:-12.027406692504883;Longitude:-77.117019653320313;Altitude:39.900001525878906;ExternalPowerVoltage:27.57;Rpm:-999;Speed:0.0;SatelliteNumber:14;Azimuth:288;BatteryLevel:100}]
"[{""Protocol"":""0x2525""";"MessageType:""LocationInfoMessage""";ProtocolHeadType:19;"Imei:""869487064445702""";SerialNo:1723;Mileage:114895;"Date:""2025-09-01T00:44:11Z""";IopIgnition:true;Latitude:-12.027406692504883;Longitude:-77.117019653320313;Altitude:39.900001525878906;ExternalPowerVoltage:27.57;Rpm:-999;Speed:0.0;SatelliteNumber:15;Azimuth:288;BatteryLevel:100}]
"[{""Protocol"":""0x2525""";"MessageType:""LocationInfoMessage""";ProtocolHeadType:19;"Imei:""869487064445702""";SerialNo:1724;Mileage:114895;"Date:""2025-09-01T00:45:11Z""";IopIgnition:true;Latitude:-12.027406692504883;Longitude:-77.117019653320313;Altitude:39.900001525878906;ExternalPowerVoltage:27.52;Rpm:-999;Speed:0.0;SatelliteNumber:14;Azimuth:288;BatteryLevel:100}]
"[{""Protocol"":""0x2525""";"MessageType:""LocationInfoMessage""";ProtocolHeadType:19;"Imei:""869487064445702""";SerialNo:1725;Mileage:114933;"Date:""2025-09-01T00:45:12Z""";IopIgnition:true;Latitude:-12.027303695678711;Longitude:-77.11669921875;Altitude:37.299999237060547;ExternalPowerVoltage:27.51;Rpm:-999;Speed:5.0;SatelliteNumber:14;Azimuth:75;BatteryLevel:100}]
"[{""Protocol"":""0x2525""";"MessageType:""LocationInfoMessage""";ProtocolHeadType:19;"Imei:""869487064445702""";SerialNo:1726;Mileage:114970;"Date:""2025-09-01T00:47:11Z""";IopIgnition:true;Latitude:-12.027251243591309;Longitude:-77.1163558959961;Altitude:33.5;ExternalPowerVoltage:27.5;Rpm:-999;Speed:0.0;SatelliteNumber:14;Azimuth:91;BatteryLevel:100}]
"[{""Protocol"":""0x2525""";"MessageType:""LocationInfoMessage""";ProtocolHeadType:19;"Imei:""869487064445702""";SerialNo:1727;Mileage:114970;"Date:""2025-09-01T00:48:11Z""";IopIgnition:true;Latitude:-12.027251243591309;Longitude:-77.1163558959961;Altitude:33.5;ExternalPowerVoltage:27.47;Rpm:-999;Speed:0.0;SatelliteNumber:11;Azimuth:91;BatteryLevel:100}]
"[{""Protocol"":""0x2525""";"MessageType:""LocationInfoMessage""";ProtocolHeadType:19;"Imei:""869487064445702""";SerialNo:1728;Mileage:115045;"Date:""2025-09-01T00:48:15Z""";IopIgnition:true;Latitude:-12.026605606079102;Longitude:-77.116180419921875;Altitude:34.299999237060547;ExternalPowerVoltage:27.42;Rpm:-999;Speed:5.0;SatelliteNumber:14;Azimuth:244;BatteryLevel:100}]
"[{""Protocol"":""0x2525""";"MessageType:""LocationInfoMessage""";ProtocolHeadType:19;"Imei:""869487064445702""";SerialNo:1729;Mileage:115165;"Date:""2025-09-01T00:50:10Z""";IopIgnition:true;Latitude:-12.027217864990234;Longitude:-77.117080688476563;Altitude:38.099998474121094;ExternalPowerVoltage:27.49;Rpm:-999;Speed:0.0;SatelliteNumber:14;Azimuth:230;BatteryLevel:100}]
"[{""Protocol"":""0x2525""";"MessageType:""LocationInfoMessage""";ProtocolHeadType:19;"Imei:""869487064445702""";SerialNo:1730;Mileage:115165;"Date:""2025-09-01T00:51:11Z""";IopIgnition:true;Latitude:-12.027217864990234;Longitude:-77.117080688476563;Altitude:38.099998474121094;ExternalPowerVoltage:27.47;Rpm:-999;Speed:0.0;SatelliteNumber:14;Azimuth:230;BatteryLevel:100}]
"[{""Protocol"":""0x2525""";"MessageType:""LocationInfoMessage""";ProtocolHeadType:19;"Imei:""869487064445702""";SerialNo:1731;Mileage:115165;"Date:""2025-09-01T00:52:11Z""";IopIgnition:true;Latitude:-12.027217864990234;Longitude:-77.117080688476563;Altitude:38.099998474121094;ExternalPowerVoltage:27.47;Rpm:-999;Speed:0.0;SatelliteNumber:14;Azimuth:230;BatteryLevel:100}]
"[{""Protocol"":""0x2525""";"MessageType:""LocationInfoMessage""";ProtocolHeadType:19;"Imei:""869487064445702""";SerialNo:1732;Mileage:115165;"Date:""2025-09-01T00:53:11Z""";IopIgnition:true;Latitude:-12.027217864990234;Longitude:-77.117080688476563;Altitude:38.099998474121094;ExternalPowerVoltage:27.45;Rpm:-999;Speed:0.0;SatelliteNumber:15;Azimuth:230;BatteryLevel:100}]
"[{""Protocol"":""0x2525""";"MessageType:""LocationInfoMessage""";ProtocolHeadType:19;"Imei:""869487064445702""";SerialNo:1733;Mileage:115165;"Date:""2025-09-01T00:54:11Z""";IopIgnition:true;Latitude:-12.027217864990234;Longitude:-77.117080688476563;Altitude:38.099998474121094;ExternalPowerVoltage:27.47;Rpm:-999;Speed:0.0;SatelliteNumber:14;Azimuth:230;BatteryLevel:100}]
"[{""Protocol"":""0x2525""";"MessageType:""LocationInfoMessage""";ProtocolHeadType:19;"Imei:""869487064445702""";SerialNo:1734;Mileage:115165;"Date:""2025-09-01T00:55:11Z""";IopIgnition:true;Latitude:-12.027217864990234;Longitude:-77.117080688476563;Altitude:38.099998474121094;ExternalPowerVoltage:27.45;Rpm:-999;Speed:0.0;SatelliteNumber:14;Azimuth:230;BatteryLevel:100}]
