GroupName,UnitName,StartTime,Textbox8,StopTime,StopLengthSecs,ContactName,textbox32,StopLengthSecs_1
,Unit: HBZN580NKLAH21750,4/08/2025 4:11:49 p.m.,Diagonal 18 # 15-90 C.C Manila local 102 Exito Diagonal 18 # 15-90 Centro Comercial Manila local 102 Fusagasugá Cundinamar 252211,4/08/2025 4:18:25 p.m.,00h:06m:36s,"Cl. 5 #12-35, Sabaneta, Fusagasugá, La Serena, Fusagasugá, Cundinamarca, Colombia Fusagasugá Cundinamar 252211",39h:21m:36s,39h:21m:36s
,Unit: HBZN580NKLAH21750,5/08/2025 7:38:36 a.m.,"Cl. 5 #12-35, Sabaneta, Fusagasugá, La Serena, Fusagasugá, Cundinamarca, Colombia Fusagasugá Cundinamar 252211",5/08/2025 7:48:35 a.m.,00h:09m:59s,"Cl. 5 #12-35, Sabaneta, Fusagasugá, La Serena, Fusagasugá, Cundinamarca, Colombia Fusagasugá Cundinamar 252211",39h:21m:36s,39h:21m:36s
,Unit: HBZN580NKLAH21750,5/08/2025 7:52:25 a.m.,"Cl. 5 #12-35, Sabaneta, Fusagasugá, La Serena, Fusagasugá, Cundinamarca, Colombia Fusagasugá Cundinamar 252211",5/08/2025 8:42:49 a.m.,00h:50m:24s,"Via Principal-43, Tibacuy, Cundinamarca  Cun 252211",39h:21m:36s,39h:21m:36s
,Unit: HBZN580NKLAH21750,5/08/2025 9:46:44 a.m.,"Via Principal, Tibacuy, Cundinamarca, Colombia  Cun 252211",5/08/2025 12:01:09 p.m.,02h:14m:25s,"Via Principal, Tibacuy, Cundinamarca, Colombia  Cun 252211",39h:21m:36s,39h:21m:36s
,Unit: HBZN580NKLAH21750,5/08/2025 12:02:21 p.m.,"Via Principal, Tibacuy, Cundinamarca, Colombia  Cun 252211",5/08/2025 12:02:21 p.m.,00h:00m:00s,   ,39h:21m:36s,39h:21m:36s
,Unit: HBZN580NKLAH21750,5/08/2025 12:02:21 p.m.,"Via Principal, Tibacuy, Cundinamarca, Colombia  Cun 252211",5/08/2025 12:02:49 p.m.,00h:00m:28s,   ,39h:21m:36s,39h:21m:36s
,Unit: HBZN580NKLAH21750,5/08/2025 12:02:49 p.m.,"Via Principal, Tibacuy, Cundinamarca, Colombia  Cun 252211",5/08/2025 12:02:50 p.m.,00h:00m:01s,   ,39h:21m:36s,39h:21m:36s
,Unit: HBZN580NKLAH21750,5/08/2025 12:02:50 p.m.,"Via Principal, Tibacuy, Cundinamarca, Colombia  Cun 252211",5/08/2025 12:02:51 p.m.,00h:00m:01s,   ,39h:21m:36s,39h:21m:36s
,Unit: HBZN580NKLAH21750,5/08/2025 12:02:51 p.m.,"Via Principal, Tibacuy, Cundinamarca, Colombia  Cun 252211",5/08/2025 12:02:52 p.m.,00h:00m:01s,   ,39h:21m:36s,39h:21m:36s
,Unit: HBZN580NKLAH21750,5/08/2025 12:02:52 p.m.,"Via Principal, Tibacuy, Cundinamarca, Colombia  Cun 252211",5/08/2025 12:02:53 p.m.,00h:00m:01s,   ,39h:21m:36s,39h:21m:36s
,Unit: HBZN580NKLAH21750,5/08/2025 12:02:53 p.m.,"Via Principal, Tibacuy, Cundinamarca, Colombia  Cun 252211",5/08/2025 12:02:56 p.m.,00h:00m:03s,   ,39h:21m:36s,39h:21m:36s
,Unit: HBZN580NKLAH21750,5/08/2025 12:02:56 p.m.,"Via Principal, Tibacuy, Cundinamarca, Colombia  Cun 252211",5/08/2025 12:03:12 p.m.,00h:00m:16s,   ,39h:21m:36s,39h:21m:36s
,Unit: HBZN580NKLAH21750,5/08/2025 12:03:12 p.m.,"Via Principal, Tibacuy, Cundinamarca, Colombia  Cun 252211",5/08/2025 12:03:13 p.m.,00h:00m:01s,   ,39h:21m:36s,39h:21m:36s
,Unit: HBZN580NKLAH21750,5/08/2025 12:03:13 p.m.,"Via Principal, Tibacuy, Cundinamarca, Colombia  Cun 252211",5/08/2025 12:03:15 p.m.,00h:00m:02s,   ,39h:21m:36s,39h:21m:36s
,Unit: HBZN580NKLAH21750,5/08/2025 12:03:15 p.m.,"Via Principal, Tibacuy, Cundinamarca, Colombia  Cun 252211",5/08/2025 12:03:20 p.m.,00h:00m:05s,   ,39h:21m:36s,39h:21m:36s
,Unit: HBZN580NKLAH21750,5/08/2025 12:03:20 p.m.,"Via Principal, Tibacuy, Cundinamarca, Colombia  Cun 252211",5/08/2025 12:03:22 p.m.,00h:00m:02s,   ,39h:21m:36s,39h:21m:36s
,Unit: HBZN580NKLAH21750,5/08/2025 12:03:22 p.m.,"Via Principal, Tibacuy, Cundinamarca, Colombia  Cun 252211",5/08/2025 12:03:43 p.m.,00h:00m:21s,   ,39h:21m:36s,39h:21m:36s
,Unit: HBZN580NKLAH21750,5/08/2025 12:03:43 p.m.,"Via Principal, Tibacuy, Cundinamarca, Colombia  Cun 252211",5/08/2025 12:03:44 p.m.,00h:00m:01s,   ,39h:21m:36s,39h:21m:36s
,Unit: HBZN580NKLAH21750,5/08/2025 12:03:44 p.m.,"Via Principal, Tibacuy, Cundinamarca, Colombia  Cun 252211",5/08/2025 12:03:44 p.m.,00h:00m:00s,   ,39h:21m:36s,39h:21m:36s
,Unit: HBZN580NKLAH21750,5/08/2025 12:03:44 p.m.,"Via Principal, Tibacuy, Cundinamarca, Colombia  Cun 252211",5/08/2025 12:03:46 p.m.,00h:00m:02s,   ,39h:21m:36s,39h:21m:36s
,Unit: HBZN580NKLAH21750,5/08/2025 12:03:46 p.m.,"Via Principal, Tibacuy, Cundinamarca, Colombia  Cun 252211",5/08/2025 12:03:50 p.m.,00h:00m:04s,   ,39h:21m:36s,39h:21m:36s
,Unit: HBZN580NKLAH21750,5/08/2025 12:03:50 p.m.,"Via Principal, Tibacuy, Cundinamarca, Colombia  Cun 252211",5/08/2025 12:03:53 p.m.,00h:00m:03s,   ,39h:21m:36s,39h:21m:36s
,Unit: HBZN580NKLAH21750,5/08/2025 12:03:53 p.m.,"Via Principal, Tibacuy, Cundinamarca, Colombia  Cun 252211",5/08/2025 12:03:55 p.m.,00h:00m:02s,   ,39h:21m:36s,39h:21m:36s
,Unit: HBZN580NKLAH21750,5/08/2025 12:03:55 p.m.,"Via Principal, Tibacuy, Cundinamarca, Colombia  Cun 252211",5/08/2025 12:03:55 p.m.,00h:00m:00s,   ,39h:21m:36s,39h:21m:36s
,Unit: HBZN580NKLAH21750,5/08/2025 12:03:55 p.m.,"Via Principal, Tibacuy, Cundinamarca, Colombia  Cun 252211",5/08/2025 12:03:56 p.m.,00h:00m:01s,   ,39h:21m:36s,39h:21m:36s
,Unit: HBZN580NKLAH21750,5/08/2025 12:03:56 p.m.,"Via Principal, Tibacuy, Cundinamarca, Colombia  Cun 252211",5/08/2025 12:03:57 p.m.,00h:00m:01s,   ,39h:21m:36s,39h:21m:36s
,Unit: HBZN580NKLAH21750,5/08/2025 12:03:57 p.m.,"Via Principal, Tibacuy, Cundinamarca, Colombia  Cun 252211",5/08/2025 12:04:12 p.m.,00h:00m:15s,   ,39h:21m:36s,39h:21m:36s
,Unit: HBZN580NKLAH21750,5/08/2025 12:04:12 p.m.,"Via Principal, Tibacuy, Cundinamarca, Colombia  Cun 252211",5/08/2025 12:04:13 p.m.,00h:00m:01s,   ,39h:21m:36s,39h:21m:36s
,Unit: HBZN580NKLAH21750,5/08/2025 12:04:13 p.m.,"Via Principal, Tibacuy, Cundinamarca, Colombia  Cun 252211",5/08/2025 12:04:14 p.m.,00h:00m:01s,   ,39h:21m:36s,39h:21m:36s
,Unit: HBZN580NKLAH21750,5/08/2025 12:04:14 p.m.,"Via Principal, Tibacuy, Cundinamarca, Colombia  Cun 252211",5/08/2025 12:04:14 p.m.,00h:00m:00s,   ,39h:21m:36s,39h:21m:36s
,Unit: HBZN580NKLAH21750,5/08/2025 12:04:14 p.m.,"Via Principal, Tibacuy, Cundinamarca, Colombia  Cun 252211",5/08/2025 12:04:15 p.m.,00h:00m:01s,   ,39h:21m:36s,39h:21m:36s
,Unit: HBZN580NKLAH21750,5/08/2025 12:04:15 p.m.,"Via Principal, Tibacuy, Cundinamarca, Colombia  Cun 252211",5/08/2025 12:04:16 p.m.,00h:00m:01s,   ,39h:21m:36s,39h:21m:36s
,Unit: HBZN580NKLAH21750,5/08/2025 12:04:16 p.m.,"Via Principal, Tibacuy, Cundinamarca, Colombia  Cun 252211",5/08/2025 12:04:16 p.m.,00h:00m:00s,   ,39h:21m:36s,39h:21m:36s
,Unit: HBZN580NKLAH21750,5/08/2025 12:04:16 p.m.,"Via Principal, Tibacuy, Cundinamarca, Colombia  Cun 252211",5/08/2025 12:04:17 p.m.,00h:00m:01s,   ,39h:21m:36s,39h:21m:36s
,Unit: HBZN580NKLAH21750,5/08/2025 12:04:17 p.m.,"Via Principal, Tibacuy, Cundinamarca, Colombia  Cun 252211",5/08/2025 12:04:17 p.m.,00h:00m:00s,   ,39h:21m:36s,39h:21m:36s
,Unit: HBZN580NKLAH21750,5/08/2025 12:04:17 p.m.,"Via Principal, Tibacuy, Cundinamarca, Colombia  Cun 252211",5/08/2025 12:04:18 p.m.,00h:00m:01s,   ,39h:21m:36s,39h:21m:36s
,Unit: HBZN580NKLAH21750,5/08/2025 12:04:18 p.m.,"Via Principal, Tibacuy, Cundinamarca, Colombia  Cun 252211",5/08/2025 12:04:20 p.m.,00h:00m:02s,   ,39h:21m:36s,39h:21m:36s
,Unit: HBZN580NKLAH21750,5/08/2025 12:04:20 p.m.,"Via Principal, Tibacuy, Cundinamarca, Colombia  Cun 252211",5/08/2025 12:04:21 p.m.,00h:00m:01s,   ,39h:21m:36s,39h:21m:36s
,Unit: HBZN580NKLAH21750,5/08/2025 12:04:21 p.m.,"Via Principal, Tibacuy, Cundinamarca, Colombia  Cun 252211",5/08/2025 12:04:49 p.m.,00h:00m:28s,   ,39h:21m:36s,39h:21m:36s
,Unit: HBZN580NKLAH21750,5/08/2025 12:04:49 p.m.,"Via Principal, Tibacuy, Cundinamarca, Colombia  Cun 252211",5/08/2025 12:04:52 p.m.,00h:00m:03s,   ,39h:21m:36s,39h:21m:36s
,Unit: HBZN580NKLAH21750,5/08/2025 12:04:52 p.m.,"Via Principal, Tibacuy, Cundinamarca, Colombia  Cun 252211",5/08/2025 12:04:53 p.m.,00h:00m:01s,   ,39h:21m:36s,39h:21m:36s
,Unit: HBZN580NKLAH21750,5/08/2025 12:04:53 p.m.,"Via Principal, Tibacuy, Cundinamarca, Colombia  Cun 252211",5/08/2025 12:04:54 p.m.,00h:00m:01s,   ,39h:21m:36s,39h:21m:36s
,Unit: HBZN580NKLAH21750,5/08/2025 12:04:54 p.m.,"Via Principal, Tibacuy, Cundinamarca, Colombia  Cun 252211",5/08/2025 12:04:56 p.m.,00h:00m:02s,   ,39h:21m:36s,39h:21m:36s
,Unit: HBZN580NKLAH21750,5/08/2025 12:04:56 p.m.,"Via Principal, Tibacuy, Cundinamarca, Colombia  Cun 252211",5/08/2025 12:05:04 p.m.,00h:00m:08s,   ,39h:21m:36s,39h:21m:36s
,Unit: HBZN580NKLAH21750,5/08/2025 12:05:04 p.m.,"Via Principal, Tibacuy, Cundinamarca, Colombia  Cun 252211",5/08/2025 12:05:10 p.m.,00h:00m:06s,   ,39h:21m:36s,39h:21m:36s
,Unit: HBZN580NKLAH21750,5/08/2025 12:05:10 p.m.,"Via Principal, Tibacuy, Cundinamarca, Colombia  Cun 252211",5/08/2025 12:05:11 p.m.,00h:00m:01s,   ,39h:21m:36s,39h:21m:36s
,Unit: HBZN580NKLAH21750,5/08/2025 12:05:11 p.m.,"Via Principal, Tibacuy, Cundinamarca, Colombia  Cun 252211",5/08/2025 12:05:12 p.m.,00h:00m:01s,   ,39h:21m:36s,39h:21m:36s
,Unit: HBZN580NKLAH21750,5/08/2025 12:05:12 p.m.,"Via Principal, Tibacuy, Cundinamarca, Colombia  Cun 252211",5/08/2025 12:05:14 p.m.,00h:00m:02s,   ,39h:21m:36s,39h:21m:36s
,Unit: HBZN580NKLAH21750,5/08/2025 12:05:14 p.m.,"Via Principal, Tibacuy, Cundinamarca, Colombia  Cun 252211",5/08/2025 12:05:23 p.m.,00h:00m:09s,   ,39h:21m:36s,39h:21m:36s
,Unit: HBZN580NKLAH21750,5/08/2025 12:05:23 p.m.,"Via Principal, Tibacuy, Cundinamarca, Colombia  Cun 252211",5/08/2025 12:05:25 p.m.,00h:00m:02s,   ,39h:21m:36s,39h:21m:36s
,Unit: HBZN580NKLAH21750,5/08/2025 12:05:25 p.m.,"Via Principal, Tibacuy, Cundinamarca, Colombia  Cun 252211",5/08/2025 12:05:25 p.m.,00h:00m:00s,   ,39h:21m:36s,39h:21m:36s
,Unit: HBZN580NKLAH21750,5/08/2025 12:05:25 p.m.,"Via Principal, Tibacuy, Cundinamarca, Colombia  Cun 252211",5/08/2025 12:05:26 p.m.,00h:00m:01s,   ,39h:21m:36s,39h:21m:36s
,Unit: HBZN580NKLAH21750,5/08/2025 12:05:26 p.m.,"Via Principal, Tibacuy, Cundinamarca, Colombia  Cun 252211",5/08/2025 12:05:44 p.m.,00h:00m:18s,   ,39h:21m:36s,39h:21m:36s
,Unit: HBZN580NKLAH21750,5/08/2025 12:05:44 p.m.,"Via Principal, Tibacuy, Cundinamarca, Colombia  Cun 252211",5/08/2025 12:05:45 p.m.,00h:00m:01s,   ,39h:21m:36s,39h:21m:36s
,Unit: HBZN580NKLAH21750,5/08/2025 12:05:45 p.m.,"Via Principal, Tibacuy, Cundinamarca, Colombia  Cun 252211",5/08/2025 12:05:46 p.m.,00h:00m:01s,   ,39h:21m:36s,39h:21m:36s
,Unit: HBZN580NKLAH21750,5/08/2025 12:05:46 p.m.,"Via Principal, Tibacuy, Cundinamarca, Colombia  Cun 252211",5/08/2025 12:05:49 p.m.,00h:00m:03s,   ,39h:21m:36s,39h:21m:36s
,Unit: HBZN580NKLAH21750,5/08/2025 12:05:49 p.m.,"Via Principal, Tibacuy, Cundinamarca, Colombia  Cun 252211",5/08/2025 12:05:51 p.m.,00h:00m:02s,   ,39h:21m:36s,39h:21m:36s
,Unit: HBZN580NKLAH21750,5/08/2025 12:05:51 p.m.,"Via Principal, Tibacuy, Cundinamarca, Colombia  Cun 252211",5/08/2025 12:05:52 p.m.,00h:00m:01s,   ,39h:21m:36s,39h:21m:36s
,Unit: HBZN580NKLAH21750,5/08/2025 12:05:52 p.m.,"Via Principal, Tibacuy, Cundinamarca, Colombia  Cun 252211",5/08/2025 12:06:16 p.m.,00h:00m:24s,   ,39h:21m:36s,39h:21m:36s
,Unit: HBZN580NKLAH21750,5/08/2025 12:06:16 p.m.,"Via Principal, Tibacuy, Cundinamarca, Colombia  Cun 252211",5/08/2025 12:06:18 p.m.,00h:00m:02s,   ,39h:21m:36s,39h:21m:36s
,Unit: HBZN580NKLAH21750,5/08/2025 12:06:18 p.m.,"Via Principal, Tibacuy, Cundinamarca, Colombia  Cun 252211",5/08/2025 12:06:19 p.m.,00h:00m:01s,   ,39h:21m:36s,39h:21m:36s
,Unit: HBZN580NKLAH21750,5/08/2025 12:06:19 p.m.,"Via Principal, Tibacuy, Cundinamarca, Colombia  Cun 252211",5/08/2025 12:06:21 p.m.,00h:00m:02s,   ,39h:21m:36s,39h:21m:36s
,Unit: HBZN580NKLAH21750,5/08/2025 12:06:21 p.m.,"Via Principal, Tibacuy, Cundinamarca, Colombia  Cun 252211",5/08/2025 12:06:45 p.m.,00h:00m:24s,   ,39h:21m:36s,39h:21m:36s
,Unit: HBZN580NKLAH21750,5/08/2025 12:06:45 p.m.,"Via Principal, Tibacuy, Cundinamarca, Colombia  Cun 252211",5/08/2025 12:06:47 p.m.,00h:00m:02s,   ,39h:21m:36s,39h:21m:36s
,Unit: HBZN580NKLAH21750,5/08/2025 12:06:47 p.m.,"Via Principal, Tibacuy, Cundinamarca, Colombia  Cun 252211",5/08/2025 12:06:48 p.m.,00h:00m:01s,   ,39h:21m:36s,39h:21m:36s
,Unit: HBZN580NKLAH21750,5/08/2025 12:06:48 p.m.,"Via Principal, Tibacuy, Cundinamarca, Colombia  Cun 252211",5/08/2025 12:07:12 p.m.,00h:00m:24s,   ,39h:21m:36s,39h:21m:36s
,Unit: HBZN580NKLAH21750,5/08/2025 12:07:12 p.m.,"Via Principal, Tibacuy, Cundinamarca, Colombia  Cun 252211",5/08/2025 12:07:16 p.m.,00h:00m:04s,   ,39h:21m:36s,39h:21m:36s
,Unit: HBZN580NKLAH21750,5/08/2025 12:07:16 p.m.,"Via Principal, Tibacuy, Cundinamarca, Colombia  Cun 252211",5/08/2025 12:07:17 p.m.,00h:00m:01s,   ,39h:21m:36s,39h:21m:36s
,Unit: HBZN580NKLAH21750,5/08/2025 12:07:17 p.m.,"Via Principal, Tibacuy, Cundinamarca, Colombia  Cun 252211",5/08/2025 12:07:26 p.m.,00h:00m:09s,   ,39h:21m:36s,39h:21m:36s
,Unit: HBZN580NKLAH21750,5/08/2025 12:07:26 p.m.,"Via Principal, Tibacuy, Cundinamarca, Colombia  Cun 252211",5/08/2025 12:07:37 p.m.,00h:00m:11s,   ,39h:21m:36s,39h:21m:36s
,Unit: HBZN580NKLAH21750,5/08/2025 12:07:37 p.m.,"Via Principal, Tibacuy, Cundinamarca, Colombia  Cun 252211",5/08/2025 12:07:45 p.m.,00h:00m:08s,   ,39h:21m:36s,39h:21m:36s
,Unit: HBZN580NKLAH21750,5/08/2025 12:07:45 p.m.,"Via Principal, Tibacuy, Cundinamarca, Colombia  Cun 252211",5/08/2025 12:07:46 p.m.,00h:00m:01s,   ,39h:21m:36s,39h:21m:36s
,Unit: HBZN580NKLAH21750,5/08/2025 12:07:46 p.m.,"Via Principal, Tibacuy, Cundinamarca, Colombia  Cun 252211",5/08/2025 12:07:48 p.m.,00h:00m:02s,   ,39h:21m:36s,39h:21m:36s
,Unit: HBZN580NKLAH21750,5/08/2025 12:07:48 p.m.,"Via Principal, Tibacuy, Cundinamarca, Colombia  Cun 252211",5/08/2025 12:07:48 p.m.,00h:00m:00s,   ,39h:21m:36s,39h:21m:36s
,Unit: HBZN580NKLAH21750,5/08/2025 12:07:48 p.m.,"Via Principal, Tibacuy, Cundinamarca, Colombia  Cun 252211",5/08/2025 12:07:48 p.m.,00h:00m:00s,   ,39h:21m:36s,39h:21m:36s
,Unit: HBZN580NKLAH21750,5/08/2025 12:07:48 p.m.,"Via Principal, Tibacuy, Cundinamarca, Colombia  Cun 252211",5/08/2025 12:07:49 p.m.,00h:00m:01s,   ,39h:21m:36s,39h:21m:36s
,Unit: HBZN580NKLAH21750,5/08/2025 12:07:49 p.m.,"Via Principal, Tibacuy, Cundinamarca, Colombia  Cun 252211",5/08/2025 12:07:49 p.m.,00h:00m:00s,   ,39h:21m:36s,39h:21m:36s
,Unit: HBZN580NKLAH21750,5/08/2025 12:07:49 p.m.,"Via Principal, Tibacuy, Cundinamarca, Colombia  Cun 252211",5/08/2025 12:07:49 p.m.,00h:00m:00s,   ,39h:21m:36s,39h:21m:36s
,Unit: HBZN580NKLAH21750,5/08/2025 12:07:49 p.m.,"Via Principal, Tibacuy, Cundinamarca, Colombia  Cun 252211",5/08/2025 12:07:50 p.m.,00h:00m:01s,   ,39h:21m:36s,39h:21m:36s
,Unit: HBZN580NKLAH21750,5/08/2025 12:07:50 p.m.,"Via Principal, Tibacuy, Cundinamarca, Colombia  Cun 252211",5/08/2025 12:07:51 p.m.,00h:00m:01s,   ,39h:21m:36s,39h:21m:36s
,Unit: HBZN580NKLAH21750,5/08/2025 12:07:51 p.m.,"Via Principal, Tibacuy, Cundinamarca, Colombia  Cun 252211",5/08/2025 12:07:52 p.m.,00h:00m:01s,   ,39h:21m:36s,39h:21m:36s
,Unit: HBZN580NKLAH21750,5/08/2025 12:07:52 p.m.,"Via Principal, Tibacuy, Cundinamarca, Colombia  Cun 252211",5/08/2025 12:07:57 p.m.,00h:00m:05s,   ,39h:21m:36s,39h:21m:36s
,Unit: HBZN580NKLAH21750,5/08/2025 12:07:57 p.m.,"Via Principal, Tibacuy, Cundinamarca, Colombia  Cun 252211",5/08/2025 12:08:00 p.m.,00h:00m:03s,   ,39h:21m:36s,39h:21m:36s
,Unit: HBZN580NKLAH21750,5/08/2025 12:08:00 p.m.,"Via Principal, Tibacuy, Cundinamarca, Colombia  Cun 252211",5/08/2025 12:08:04 p.m.,00h:00m:04s,   ,39h:21m:36s,39h:21m:36s
,Unit: HBZN580NKLAH21750,5/08/2025 12:08:04 p.m.,"Via Principal, Tibacuy, Cundinamarca, Colombia  Cun 252211",5/08/2025 12:08:05 p.m.,00h:00m:01s,   ,39h:21m:36s,39h:21m:36s
,Unit: HBZN580NKLAH21750,5/08/2025 12:08:05 p.m.,"Via Principal, Tibacuy, Cundinamarca, Colombia  Cun 252211",5/08/2025 12:08:07 p.m.,00h:00m:02s,   ,39h:21m:36s,39h:21m:36s
,Unit: HBZN580NKLAH21750,5/08/2025 12:08:07 p.m.,"Via Principal, Tibacuy, Cundinamarca, Colombia  Cun 252211",5/08/2025 12:08:12 p.m.,00h:00m:05s,   ,39h:21m:36s,39h:21m:36s
,Unit: HBZN580NKLAH21750,5/08/2025 12:08:12 p.m.,"Via Principal, Tibacuy, Cundinamarca, Colombia  Cun 252211",5/08/2025 12:08:13 p.m.,00h:00m:01s,   ,39h:21m:36s,39h:21m:36s
,Unit: HBZN580NKLAH21750,5/08/2025 12:08:13 p.m.,"Via Principal, Tibacuy, Cundinamarca, Colombia  Cun 252211",5/08/2025 12:08:17 p.m.,00h:00m:04s,   ,39h:21m:36s,39h:21m:36s
,Unit: HBZN580NKLAH21750,5/08/2025 12:08:17 p.m.,"Via Principal, Tibacuy, Cundinamarca, Colombia  Cun 252211",5/08/2025 12:08:19 p.m.,00h:00m:02s,   ,39h:21m:36s,39h:21m:36s
,Unit: HBZN580NKLAH21750,5/08/2025 12:08:19 p.m.,"Via Principal, Tibacuy, Cundinamarca, Colombia  Cun 252211",5/08/2025 12:08:22 p.m.,00h:00m:03s,   ,39h:21m:36s,39h:21m:36s
,Unit: HBZN580NKLAH21750,5/08/2025 12:08:22 p.m.,"Via Principal, Tibacuy, Cundinamarca, Colombia  Cun 252211",5/08/2025 12:08:24 p.m.,00h:00m:02s,   ,39h:21m:36s,39h:21m:36s
,Unit: HBZN580NKLAH21750,5/08/2025 12:08:24 p.m.,"Via Principal, Tibacuy, Cundinamarca, Colombia  Cun 252211",5/08/2025 12:08:24 p.m.,00h:00m:00s,   ,39h:21m:36s,39h:21m:36s
,Unit: HBZN580NKLAH21750,5/08/2025 12:08:24 p.m.,"Via Principal, Tibacuy, Cundinamarca, Colombia  Cun 252211",5/08/2025 12:08:25 p.m.,00h:00m:01s,   ,39h:21m:36s,39h:21m:36s
,Unit: HBZN580NKLAH21750,5/08/2025 12:08:25 p.m.,"Via Principal, Tibacuy, Cundinamarca, Colombia  Cun 252211",5/08/2025 12:08:28 p.m.,00h:00m:03s,   ,39h:21m:36s,39h:21m:36s
,Unit: HBZN580NKLAH21750,5/08/2025 12:08:28 p.m.,"Via Principal, Tibacuy, Cundinamarca, Colombia  Cun 252211",5/08/2025 12:08:29 p.m.,00h:00m:01s,   ,39h:21m:36s,39h:21m:36s
