GroupName,UnitName,StartTime,Textbox8,StopTime,StopLengthSecs,ContactName,textbox32,StopLengthSecs_1
,Unit: HBZN580NKLAH21750,9/06/2025 1:15:18 p.m.,"Cl. 148 #21-123 sur, Ibagué, Tolima, Colombia Ibagué Tolima 730005",9/06/2025 2:56:34 p.m.,01h:41m:16s,"9VV3+GM Ibague, Tolima, Colombia Ibague Tolima 730005",92h:57m:39s,92h:57m:39s
,Unit: HBZN580NKLAH21750,9/06/2025 3:35:50 p.m.,"9VV3+GM Ibague, Tolima, Colombia Ibague Tolima 730005",9/06/2025 4:57:18 p.m.,01h:21m:28s,152 Vía Sin Nombre Carrera 22 sur  Ibagué Tolima 730005,92h:57m:39s,92h:57m:39s
,Unit: HBZN580NKLAH21750,10/06/2025 7:11:35 a.m.,"Campamento Mandarino
152 Vía Sin Nombre Carrera 22 sur  Ibagué Tolima 730005",10/06/2025 8:54:35 a.m.,01h:43m:00s,"Cl. 148 #21-123 sur, Ibagué, Tolima, Colombia Ibagué Tolima 730005",92h:57m:39s,92h:57m:39s
,Unit: HBZN580NKLAH21750,10/06/2025 9:21:09 a.m.,"Cl. 148 #21-123 sur, Ibagué, Tolima, Colombia Ibagué Tolima 730005",10/06/2025 10:51:16 a.m.,01h:30m:07s,"Cl. 148 #21-123 sur, Ibagué, Tolima, Colombia Ibagué Tolima 730005",92h:57m:39s,92h:57m:39s
,Unit: HBZN580NKLAH21750,10/06/2025 11:15:56 a.m.,"Cl. 148 #21-123 sur, Ibagué, Tolima, Colombia Ibagué Tolima 730005",10/06/2025 12:02:16 p.m.,00h:46m:20s,"Cl. 148 #21-123 sur, Ibagué, Tolima, Colombia Ibagué Tolima 730005",92h:57m:39s,92h:57m:39s
,Unit: HBZN580NKLAH21750,10/06/2025 1:00:44 p.m.,"Cl. 148 #21-123 sur, Ibagué, Tolima, Colombia Ibagué Tolima 730005",10/06/2025 2:26:28 p.m.,01h:25m:44s,"Cl. 148 #21-123 sur, Ibagué, Tolima, Colombia Ibagué Tolima 730005",92h:57m:39s,92h:57m:39s
,Unit: HBZN580NKLAH21750,10/06/2025 2:34:18 p.m.,"Cl. 148 #21-123 sur, Ibagué, Tolima, Colombia Ibagué Tolima 730005",10/06/2025 4:44:28 p.m.,02h:10m:10s,"9VV3+MJ Ibague, Tolima, Colombia Ibague Tolima 730005",92h:57m:39s,92h:57m:39s
,Unit: HBZN580NKLAH21750,10/06/2025 5:07:54 p.m.,"9VV3+MJ Ibague, Tolima, Colombia Ibague Tolima 730005",10/06/2025 5:20:11 p.m.,00h:12m:17s,152 Vía Sin Nombre Carrera 22 sur  Ibagué Tolima 730005,92h:57m:39s,92h:57m:39s
,Unit: HBZN580NKLAH21750,11/06/2025 7:18:26 a.m.,"Campamento Mandarino
152 Vía Sin Nombre Carrera 22 sur  Ibagué Tolima 730005",11/06/2025 9:00:29 a.m.,01h:42m:03s,"CAMPAMENTO VAINILLO
Cl. 148 #21-123 sur, Ibagué, Tolima, Colombia Ibagué Tolima 730005",92h:57m:39s,92h:57m:39s
,Unit: HBZN580NKLAH21750,11/06/2025 9:14:50 a.m.,"Cl. 148 #21-123 sur, Ibagué, Tolima, Colombia Ibagué Tolima 730005",11/06/2025 11:57:48 a.m.,02h:42m:58s,"9VV3+GM Ibague, Tolima, Colombia Ibague Tolima 730005",92h:57m:39s,92h:57m:39s
,Unit: HBZN580NKLAH21750,11/06/2025 1:22:52 p.m.,"9VV3+GM Ibague, Tolima, Colombia Ibague Tolima 730005",11/06/2025 1:42:00 p.m.,00h:19m:08s,"Cl. 148 #21-123 sur, Ibagué, Tolima, Colombia Ibagué Tolima 730005",92h:57m:39s,92h:57m:39s
,Unit: HBZN580NKLAH21750,11/06/2025 1:43:01 p.m.,"Cl. 148 #21-123 sur, Ibagué, Tolima, Colombia Ibagué Tolima 730005",11/06/2025 2:08:31 p.m.,00h:25m:30s,"9VV3+7P Ibague, Tolima, Colombia Ibague Tolima 730005",92h:57m:39s,92h:57m:39s
,Unit: HBZN580NKLAH21750,11/06/2025 3:34:38 p.m.,"9VV3+6P Ibague, Tolima, Colombia Ibague Tolima 730005",11/06/2025 4:29:53 p.m.,00h:55m:15s,152 Vía Sin Nombre Carrera 22 sur  Ibagué Tolima 730005,92h:57m:39s,92h:57m:39s
,Unit: HBZN580NKLAH21750,12/06/2025 7:15:58 a.m.,"CAMPAMENTO VAINILLO
152 Vía Sin Nombre Carrera 22 sur  Ibagué Tolima 730005",12/06/2025 8:56:27 a.m.,01h:40m:29s,"9VV3+JQ Ibague, Tolima, Colombia Ibague Tolima 730005",92h:57m:39s,92h:57m:39s
,Unit: HBZN580NKLAH21750,12/06/2025 10:01:20 a.m.,"9VV3+JQ Ibague, Tolima, Colombia Ibague Tolima 730005",12/06/2025 10:01:46 a.m.,00h:00m:26s,"9VV3+JQ Ibague, Tolima, Colombia Ibague Tolima 730005",92h:57m:39s,92h:57m:39s
,Unit: HBZN580NKLAH21750,12/06/2025 10:11:51 a.m.,"9VV3+JR Ibague, Tolima, Colombia Ibague Tolima 730005",12/06/2025 10:21:47 a.m.,00h:09m:56s,152 Vía Sin Nombre Carrera 22 sur  Ibagué Tolima 730005,92h:57m:39s,92h:57m:39s
,Unit: HBZN580NKLAH21750,12/06/2025 10:23:55 a.m.,"CAMPAMENTO VAINILLO
152 Vía Sin Nombre Carrera 22 sur  Ibagué Tolima 730005",12/06/2025 10:43:12 a.m.,00h:19m:17s,"CAMPAMENTO VAINILLO
152 Vía Sin Nombre Carrera 22 sur  Ibagué Tolima 730005",92h:57m:39s,92h:57m:39s
,Unit: HBZN580NKLAH21750,12/06/2025 11:43:08 a.m.,"CAMPAMENTO VAINILLO
152 Vía Sin Nombre Carrera 22 sur  Ibagué Tolima 730005",12/06/2025 11:47:10 a.m.,00h:04m:02s,"CAMPAMENTO VAINILLO
9VV3+JQ Ibague, Tolima, Colombia Ibague Tolima 730005",92h:57m:39s,92h:57m:39s
,Unit: HBZN580NKLAH21750,12/06/2025 1:49:36 p.m.,"9VV3+JR Ibague, Tolima, Colombia Ibague Tolima 730005",12/06/2025 2:05:20 p.m.,00h:15m:44s,"9VV3+6J Ibague, Tolima, Colombia Ibague Tolima 730005",92h:57m:39s,92h:57m:39s
,Unit: HBZN580NKLAH21750,12/06/2025 3:02:11 p.m.,"9VV3+6J Ibague, Tolima, Colombia Ibague Tolima 730005",12/06/2025 4:45:50 p.m.,01h:43m:39s,152 Vía Sin Nombre Carrera 22 sur  Ibagué Tolima 730005,92h:57m:39s,92h:57m:39s
,Unit: HBZN580NKLAH21750,13/06/2025 7:21:07 a.m.,"CAMPAMENTO VAINILLO
152 Vía Sin Nombre Carrera 22 sur  Ibagué Tolima 730005",13/06/2025 7:46:36 a.m.,00h:25m:29s,"9VV3+HR Ibague, Tolima, Colombia Ibague Tolima 730005",92h:57m:39s,92h:57m:39s
,Unit: HBZN580NKLAH21750,13/06/2025 8:40:22 a.m.,"9VV3+JR Ibague, Tolima, Colombia Ibague Tolima 730005",13/06/2025 8:40:44 a.m.,00h:00m:22s,"9VV3+JR Ibague, Tolima, Colombia Ibague Tolima 730005",92h:57m:39s,92h:57m:39s
,Unit: HBZN580NKLAH21750,13/06/2025 8:50:56 a.m.,"9VV3+JQ Ibague, Tolima, Colombia Ibague Tolima 730005",13/06/2025 9:04:27 a.m.,00h:13m:31s,"Carrera 22 A Sur, Ibagué, Tolima, Colombia Ibagué Tolima 730008",92h:57m:39s,92h:57m:39s
,Unit: HBZN580NKLAH21750,13/06/2025 9:16:00 a.m.,"Carrera 22 A Sur, Ibagué, Tolima, Colombia Ibagué Tolima 730008",13/06/2025 9:44:41 a.m.,00h:28m:41s,"9VV3+JR Ibague, Tolima, Colombia Ibague Tolima 730008",92h:57m:39s,92h:57m:39s
,Unit: HBZN580NKLAH21750,13/06/2025 2:34:02 p.m.,"9VV3+JQ Ibague, Tolima, Colombia Ibague Tolima 730008",13/06/2025 2:40:53 p.m.,00h:06m:51s,152 Vía Sin Nombre Carrera 22 sur  Ibagué Tolima 730005,92h:57m:39s,92h:57m:39s
,Unit: HBZN580NKLAH21750,13/06/2025 3:15:52 p.m.,"Calle 152 # 21 sur 129, Ibagué, Tolima, Colombia Ibagué Tolima 730005",13/06/2025 3:33:45 p.m.,00h:17m:53s,152 Vía Sin Nombre Carrera 22 sur  Ibagué Tolima 730005,92h:57m:39s,92h:57m:39s
,Unit: HBZN580NKLAH21750,14/06/2025 7:18:15 a.m.,"Campamento Mandarino
152 Vía Sin Nombre Carrera 22 sur  Ibagué Tolima 730005",14/06/2025 8:33:20 a.m.,01h:15m:05s,"9VV3+JQ Ibague, Tolima, Colombia Ibague Tolima 730005",92h:57m:39s,92h:57m:39s
,Unit: HBZN580NKLAH21750,14/06/2025 9:16:14 a.m.,"9VV3+HQ Ibague, Tolima, Colombia Ibague Tolima 730005",14/06/2025 9:55:46 a.m.,00h:39m:32s,"Carrera 22 A Sur, Ibagué, Tolima, Colombia Ibagué Tolima 730008",92h:57m:39s,92h:57m:39s
,Unit: HBZN580NKLAH21750,14/06/2025 10:35:31 a.m.,"Carrera 22 A Sur, Ibagué, Tolima, Colombia Ibagué Tolima 730008",14/06/2025 11:05:57 a.m.,00h:30m:26s,152 Vía Sin Nombre Carrera 22 sur  Ibagué Tolima 730005,92h:57m:39s,92h:57m:39s
,Unit: HBZN580NKLAH21750,16/06/2025 7:08:09 a.m.,"CAMPAMENTO VAINILLO
152 Vía Sin Nombre Carrera 22 sur  Ibagué Tolima 730005",16/06/2025 11:52:05 a.m.,04h:43m:56s,"Av 40, Ibague, Tolima, Colombia  Tolima 730005",92h:57m:39s,92h:57m:39s
,Unit: HBZN580NKLAH21750,16/06/2025 1:22:48 p.m.,"9VV3+HQ Ibague, Tolima, Colombia Ibague Tolima 730005",16/06/2025 5:33:17 p.m.,04h:10m:29s,152 Vía Sin Nombre Carrera 22 sur  Ibagué Tolima 730005,92h:57m:39s,92h:57m:39s
,Unit: HBZN580NKLAH21750,17/06/2025 7:11:48 a.m.,"Campamento Mandarino
152 Vía Sin Nombre Carrera 22 sur  Ibagué Tolima 730005",17/06/2025 8:58:21 a.m.,01h:46m:33s,"9VV3+JQ Ibague, Tolima, Colombia Ibague Tolima 730005",92h:57m:39s,92h:57m:39s
,Unit: HBZN580NKLAH21750,17/06/2025 9:23:30 a.m.,"9VV3+JR Ibague, Tolima, Colombia Ibague Tolima 730005",17/06/2025 11:29:50 a.m.,02h:06m:20s,"Av 40, Ibague, Tolima, Colombia  Tolima 730005",92h:57m:39s,92h:57m:39s
,Unit: HBZN580NKLAH21750,17/06/2025 11:56:52 a.m.,"Av 40, Ibague, Tolima, Colombia  Tolima 730005",17/06/2025 11:59:47 a.m.,00h:02m:55s,"Calle 152 # 21 sur 129, Ibagué, Tolima, Colombia Ibagué Tolima 730005",92h:57m:39s,92h:57m:39s
,Unit: HBZN580NKLAH21750,17/06/2025 12:30:13 p.m.,"Calle 152 # 21 sur 129, Ibagué, Tolima, Colombia Ibagué Tolima 730005",17/06/2025 12:34:30 p.m.,00h:04m:17s,"9VV3+JQ Ibague, Tolima, Colombia Ibague Tolima 730005",92h:57m:39s,92h:57m:39s
,Unit: HBZN580NKLAH21750,17/06/2025 3:58:04 p.m.,"9VV3+JQ Ibague, Tolima, Colombia Ibague Tolima 730005",17/06/2025 4:30:07 p.m.,00h:32m:03s,152 Vía Sin Nombre Carrera 22 sur  Ibagué Tolima 730005,92h:57m:39s,92h:57m:39s
,Unit: HBZN580NKLAH21750,18/06/2025 7:06:44 a.m.,"Campamento Mandarino
152 Vía Sin Nombre Carrera 22 sur  Ibagué Tolima 730005",18/06/2025 7:13:30 a.m.,00h:06m:46s,"CAMPAMENTO VAINILLO
152 Vía Sin Nombre Carrera 22 sur  Ibagué Tolima 730005",92h:57m:39s,92h:57m:39s
,Unit: HBZN580NKLAH21750,18/06/2025 7:21:56 a.m.,"Calle 152 # 21 sur 129, Ibagué, Tolima, Colombia Ibagué Tolima 730005",18/06/2025 7:47:44 a.m.,00h:25m:48s,"Av 40, Ibague, Tolima, Colombia  Tolima 730005",92h:57m:39s,92h:57m:39s
,Unit: HBZN580NKLAH21750,18/06/2025 8:57:19 a.m.,"Av 40, Ibague, Tolima, Colombia  Tolima 730005",18/06/2025 11:31:54 a.m.,02h:34m:35s,"9VV3+JQ Ibague, Tolima, Colombia Ibague Tolima 730005",92h:57m:39s,92h:57m:39s
,Unit: HBZN580NKLAH21750,18/06/2025 1:42:42 p.m.,"9VV3+HQ Ibague, Tolima, Colombia Ibague Tolima 730005",18/06/2025 2:34:49 p.m.,00h:52m:07s,"Cl. 148 #21-123 sur, Ibagué, Tolima, Colombia Ibagué Tolima 730005",92h:57m:39s,92h:57m:39s
,Unit: HBZN580NKLAH21750,18/06/2025 4:43:48 p.m.,"Cl. 148 #21-123 sur, Ibagué, Tolima, Colombia Ibagué Tolima 730005",18/06/2025 4:51:23 p.m.,00h:07m:35s,152 Vía Sin Nombre Carrera 22 sur  Ibagué Tolima 730005,92h:57m:39s,92h:57m:39s
,Unit: HBZN580NKLAH21750,19/06/2025 7:19:50 a.m.,"CAMPAMENTO VAINILLO
152 Vía Sin Nombre Carrera 22 sur  Ibagué Tolima 730005",19/06/2025 8:06:35 a.m.,00h:46m:45s,"9VV3+JQ Ibague, Tolima, Colombia Ibague Tolima 730005",92h:57m:39s,92h:57m:39s
,Unit: HBZN580NKLAH21750,19/06/2025 8:44:40 a.m.,"9VV3+JQ Ibague, Tolima, Colombia Ibague Tolima 730005",19/06/2025 9:07:56 a.m.,00h:23m:16s,"9VV3+JQ Ibague, Tolima, Colombia Ibague Tolima 730005",92h:57m:39s,92h:57m:39s
,Unit: HBZN580NKLAH21750,19/06/2025 9:08:03 a.m.,"9VV3+JQ Ibague, Tolima, Colombia Ibague Tolima 730005",19/06/2025 9:19:17 a.m.,00h:11m:14s,"9VV3+JQ Ibague, Tolima, Colombia Ibague Tolima 730005",92h:57m:39s,92h:57m:39s
,Unit: HBZN580NKLAH21750,19/06/2025 11:40:20 a.m.,"9VV3+JQ Ibague, Tolima, Colombia Ibague Tolima 730005",19/06/2025 12:03:52 p.m.,00h:23m:32s,"9VV3+JQ Ibague, Tolima, Colombia Ibague Tolima 730005",92h:57m:39s,92h:57m:39s
,Unit: HBZN580NKLAH21750,19/06/2025 1:04:35 p.m.,"9VV3+JQ Ibague, Tolima, Colombia Ibague Tolima 730005",19/06/2025 5:19:09 p.m.,04h:14m:34s,152 Vía Sin Nombre Carrera 22 sur  Ibagué Tolima 730005,92h:57m:39s,92h:57m:39s
,Unit: HBZN580NKLAH21750,20/06/2025 7:17:08 a.m.,"Campamento Mandarino
152 Vía Sin Nombre Carrera 22 sur  Ibagué Tolima 730005",20/06/2025 8:40:42 a.m.,01h:23m:34s,"9VV3+JQ Ibague, Tolima, Colombia Ibague Tolima 730005",92h:57m:39s,92h:57m:39s
,Unit: HBZN580NKLAH21750,20/06/2025 9:01:10 a.m.,"9VV3+JQ Ibague, Tolima, Colombia Ibague Tolima 730005",20/06/2025 9:50:31 a.m.,00h:49m:21s,"Cl. 148 #21-123 sur, Ibagué, Tolima, Colombia Ibagué Tolima 730005",92h:57m:39s,92h:57m:39s
,Unit: HBZN580NKLAH21750,20/06/2025 10:02:28 a.m.,"Cl. 148 #21-123 sur, Ibagué, Tolima, Colombia Ibagué Tolima 730005",20/06/2025 12:02:16 p.m.,01h:59m:48s,152 Vía Sin Nombre Carrera 22 sur  Ibagué Tolima 730005,92h:57m:39s,92h:57m:39s
,Unit: HBZN580NKLAH21750,20/06/2025 12:29:45 p.m.,"Calle 152 # 21 sur 129, Ibagué, Tolima, Colombia Ibagué Tolima 730005",20/06/2025 12:33:00 p.m.,00h:03m:15s,"9VV3+JQ Ibague, Tolima, Colombia Ibague Tolima 730005",92h:57m:39s,92h:57m:39s
,Unit: HBZN580NKLAH21750,20/06/2025 1:30:40 p.m.,"9VV3+JQ Ibague, Tolima, Colombia Ibague Tolima 730005",20/06/2025 3:18:35 p.m.,01h:47m:55s,"Cl. 148 #21-123 sur, Ibagué, Tolima, Colombia Ibagué Tolima 730005",92h:57m:39s,92h:57m:39s
,Unit: HBZN580NKLAH21750,20/06/2025 3:48:18 p.m.,"Cl. 148 #21-123 sur, Ibagué, Tolima, Colombia Ibagué Tolima 730005",20/06/2025 4:33:21 p.m.,00h:45m:03s,152 Vía Sin Nombre Carrera 22 sur  Ibagué Tolima 730005,92h:57m:39s,92h:57m:39s
,Unit: HBZN580NKLAH21750,21/06/2025 7:11:32 a.m.,"Campamento Mandarino
152 Vía Sin Nombre Carrera 22 sur  Ibagué Tolima 730005",21/06/2025 8:19:14 a.m.,01h:07m:42s,"CAMPAMENTO VAINILLO
152 Vía Sin Nombre Carrera 22 sur  Ibagué Tolima 730005",92h:57m:39s,92h:57m:39s
,Unit: HBZN580NKLAH21750,21/06/2025 8:56:48 a.m.,"CAMPAMENTO VAINILLO
152 Vía Sin Nombre Carrera 22 sur  Ibagué Tolima 730005",21/06/2025 11:03:23 a.m.,02h:06m:35s,"Campamento Mandarino
152 Vía Sin Nombre Carrera 22 sur  Ibagué Tolima 730005",92h:57m:39s,92h:57m:39s
,Unit: HBZN580NKLAH21750,24/06/2025 7:22:26 a.m.,"CAMPAMENTO VAINILLO
152 Vía Sin Nombre Carrera 22 sur  Ibagué Tolima 730005",24/06/2025 9:35:56 a.m.,02h:13m:30s,"Campamento Mandarino
Cl. 148 #21-123 sur, Ibagué, Tolima, Colombia Ibagué Tolima 730005",92h:57m:39s,92h:57m:39s
,Unit: HBZN580NKLAH21750,24/06/2025 9:55:34 a.m.,"Cl. 148 #21-123 sur, Ibagué, Tolima, Colombia Ibagué Tolima 730005",24/06/2025 11:46:42 a.m.,01h:51m:08s,"9VV3+JQ Ibague, Tolima, Colombia Ibague Tolima 730005",92h:57m:39s,92h:57m:39s
,Unit: HBZN580NKLAH21750,24/06/2025 1:16:01 p.m.,"9VV3+JQ Ibague, Tolima, Colombia Ibague Tolima 730005",24/06/2025 4:38:27 p.m.,03h:22m:26s,152 Vía Sin Nombre Carrera 22 sur  Ibagué Tolima 730005,92h:57m:39s,92h:57m:39s
,Unit: HBZN580NKLAH21750,25/06/2025 7:04:26 a.m.,"CAMPAMENTO VAINILLO
152 Vía Sin Nombre Carrera 22 sur  Ibagué Tolima 730005",25/06/2025 8:23:21 a.m.,01h:18m:55s,"CAMPAMENTO VAINILLO
152 Vía Sin Nombre Carrera 22 sur  Ibagué Tolima 730005",92h:57m:39s,92h:57m:39s
,Unit: HBZN580NKLAH21750,25/06/2025 8:33:50 a.m.,"CAMPAMENTO VAINILLO
152 Vía Sin Nombre Carrera 22 sur  Ibagué Tolima 730005",25/06/2025 9:03:47 a.m.,00h:29m:57s,"Cl. 148 #21-123 sur, Ibagué, Tolima, Colombia Ibagué Tolima 730005",92h:57m:39s,92h:57m:39s
,Unit: HBZN580NKLAH21750,25/06/2025 9:29:04 a.m.,"Cl. 148 #21-123 sur, Ibagué, Tolima, Colombia Ibagué Tolima 730005",25/06/2025 11:29:44 a.m.,02h:00m:40s,"9VV3+JQ Ibague, Tolima, Colombia Ibague Tolima 730005",92h:57m:39s,92h:57m:39s
,Unit: HBZN580NKLAH21750,25/06/2025 1:16:49 p.m.,"9VV3+HR Ibague, Tolima, Colombia Ibague Tolima 730005",25/06/2025 4:34:32 p.m.,03h:17m:43s,152 Vía Sin Nombre Carrera 22 sur  Ibagué Tolima 730005,92h:57m:39s,92h:57m:39s
,Unit: HBZN580NKLAH21750,26/06/2025 8:08:20 a.m.,"CAMPAMENTO VAINILLO
152 Vía Sin Nombre Carrera 22 sur  Ibagué Tolima 730005",26/06/2025 11:05:28 a.m.,02h:57m:08s,"Campamento Mandarino
152 Vía Sin Nombre Carrera 22 sur  Ibagué Tolima 730005",92h:57m:39s,92h:57m:39s
,Unit: HBZN580NKLAH21750,26/06/2025 1:32:24 p.m.,"Km 10 de la vía Buenos Aires - Picalena, , Tolima, Colombia  Tolima 730005",26/06/2025 4:36:22 p.m.,03h:03m:58s,152 Vía Sin Nombre Carrera 22 sur  Ibagué Tolima 730005,92h:57m:39s,92h:57m:39s
,Unit: HBZN580NKLAH21750,27/06/2025 7:16:09 a.m.,"Campamento Mandarino
152 Vía Sin Nombre Carrera 22 sur  Ibagué Tolima 730005",27/06/2025 7:43:37 a.m.,00h:27m:28s,"Calle 152 # 21 sur 129, Ibagué, Tolima, Colombia Ibagué Tolima 730005",92h:57m:39s,92h:57m:39s
,Unit: HBZN580NKLAH21750,27/06/2025 7:46:15 a.m.,"Calle 152 # 21 sur 129, Ibagué, Tolima, Colombia Ibagué Tolima 730005",27/06/2025 10:20:08 a.m.,02h:33m:53s,"Calle 152 # 21 sur 129, Ibagué, Tolima, Colombia Ibagué Tolima 730005",92h:57m:39s,92h:57m:39s
,Unit: HBZN580NKLAH21750,27/06/2025 10:44:18 a.m.,"Calle 152 # 21 sur 129, Ibagué, Tolima, Colombia Ibagué Tolima 730005",27/06/2025 10:47:44 a.m.,00h:03m:26s,"Av 40, Ibague, Tolima, Colombia  Tolima 730005",92h:57m:39s,92h:57m:39s
,Unit: HBZN580NKLAH21750,27/06/2025 1:28:51 p.m.,"Av 40, Ibague, Tolima, Colombia  Tolima 730005",27/06/2025 4:05:03 p.m.,02h:36m:12s,152 Vía Sin Nombre Carrera 22 sur  Ibagué Tolima 730005,92h:57m:39s,92h:57m:39s
,Unit: HBZN580NKLAH21750,28/06/2025 7:38:32 a.m.,"CAMPAMENTO VAINILLO
152 Vía Sin Nombre Carrera 22 sur  Ibagué Tolima 730005",28/06/2025 8:35:08 a.m.,00h:56m:36s,"CAMPAMENTO VAINILLO
9VV3+5Q Ibague, Tolima, Colombia Ibague Tolima 730005",92h:57m:39s,92h:57m:39s
,Unit: HBZN580NKLAH21750,28/06/2025 10:39:18 a.m.,"Entrada a obra Mandarino
152 Calle 150 Carrera 22 sur  Ibagué Tolima 730005",28/06/2025 11:08:04 a.m.,00h:28m:46s,"Campamento Mandarino
152 Vía Sin Nombre Carrera 22 sur  Ibagué Tolima 730005",92h:57m:39s,92h:57m:39s

