GroupName,UnitName,StartTime,Textbox8,StopTime,StopLengthSecs,ContactName,textbox32,StopLengthSecs_1
AGHASO,Unit: BVG-901,1/08/2025 9:06:39 p.m.,"Av Arequipa, San Isidro, Lima, Lima [Province]  Lma 15046",1/08/2025 9:33:35 p.m.,00h:26m:56s,"Pasaje Santa Rosa-26, San Borja, Lima, Lima [Province], Perú  Lma 15046",33h:02m:33s,33h:02m:33s
AGHASO,Unit: BVG-901,1/08/2025 9:39:10 p.m.,"Sta. Rosa 130, San Borja 15036, Peru Provincia de Lima Provincia  15036",1/08/2025 9:40:41 p.m.,00h:01m:31s,"Sta. Rosa 130, San Borja 15036, Peru Provincia de Lima Provincia  15036",33h:02m:33s,33h:02m:33s
AGHASO,Unit: BVG-901,1/08/2025 9:41:55 p.m.,"Sta. Rosa 130, San Borja 15036, Peru Provincia de Lima Provincia  15036",1/08/2025 10:18:30 p.m.,00h:36m:35s,"Progreso-16, Chorrillos, Lima, Lima [Province]  Lma 15036",33h:02m:33s,33h:02m:33s
AGHASO,Unit: BVG-901,1/08/2025 10:19:10 p.m.,"El Progreso-11, Chorrillos, Lima, Lima [Province], Perú  Lma 15036",1/08/2025 10:19:40 p.m.,00h:00m:30s,"South America, La Campiña, Lima La Campiña LIM 15036",33h:02m:33s,33h:02m:33s
AGHASO,Unit: BVG-901,1/08/2025 10:41:22 p.m.,"Progreso, Lima 15067, Peru Lima Lima 15067",1/08/2025 11:31:56 p.m.,00h:50m:34s,2 12 Avenida San Pedro Avenida San Pedro Avenida San Pedro  Lima Provincia  15823,33h:02m:33s,33h:02m:33s
AGHASO,Unit: BVG-901,4/08/2025 9:17:54 a.m.,"Av. San Pedro 2, Lurín 15823, Peru Provincia de Lima Provincia  15823",4/08/2025 10:09:46 a.m.,00h:51m:52s,"Calle 8, Villa El Salvador 15842, Peru Lima Lima 15842",33h:02m:33s,33h:02m:33s
AGHASO,Unit: BVG-901,4/08/2025 10:10:32 a.m.,"Calle 8, Villa El Salvador 15842, Peru Lima Lima 15842",4/08/2025 10:10:47 a.m.,00h:00m:15s,"Calle 8, Villa El Salvador 15842, Peru Lima Lima 15842",33h:02m:33s,33h:02m:33s
AGHASO,Unit: BVG-901,4/08/2025 10:12:36 a.m.,"Calle 8, Villa El Salvador 15842, Peru Lima Lima 15842",4/08/2025 10:13:15 a.m.,00h:00m:39s,"Calle 8, Villa El Salvador 15842, Peru Lima Lima 15842",33h:02m:33s,33h:02m:33s
AGHASO,Unit: BVG-901,4/08/2025 11:52:37 a.m.,"Av Sol, Villa El Salvador, Lima, Lima [Province]  Lma 15842",4/08/2025 11:56:24 a.m.,00h:03m:47s,"Av Sol, Villa El Salvador, Lima, Lima [Province], Perú  Lma 15842",33h:02m:33s,33h:02m:33s
AGHASO,Unit: BVG-901,4/08/2025 12:43:05 p.m.,"Av Sol, Villa El Salvador, Lima, Lima [Province], Perú  LIM 15842",4/08/2025 12:43:18 p.m.,00h:00m:13s,"Av Sol, Villa El Salvador, Lima, Lima [Province]  Lma 15842",33h:02m:33s,33h:02m:33s
AGHASO,Unit: BVG-901,4/08/2025 1:36:03 p.m.,"Av Sol, Villa El Salvador, Lima, Lima [Province], Perú  Lma 15842",4/08/2025 1:37:26 p.m.,00h:01m:23s,"Av Sol, Villa El Salvador, Lima, Lima [Province], Perú  Lma 15842",33h:02m:33s,33h:02m:33s
AGHASO,Unit: BVG-901,4/08/2025 1:40:00 p.m.,"Av Sol, Villa El Salvador, Lima, Lima [Province], Perú  Lma 15842",4/08/2025 1:41:38 p.m.,00h:01m:38s,"Av Sol, Villa El Salvador, Lima, Lima [Province], Perú  Lma 15842",33h:02m:33s,33h:02m:33s
AGHASO,Unit: BVG-901,4/08/2025 1:42:19 p.m.,"Av Sol, Villa El Salvador, Lima, Lima [Province], Perú  Lma 15842",4/08/2025 1:43:06 p.m.,00h:00m:47s,"Av Sol, Villa El Salvador, Lima, Lima [Province], Perú  Lma 15842",33h:02m:33s,33h:02m:33s
AGHASO,Unit: BVG-901,4/08/2025 1:44:24 p.m.,"Av Sol, Villa El Salvador, Lima, Lima [Province], Perú  Lma 15842",4/08/2025 1:45:01 p.m.,00h:00m:37s,"Av Sol, Villa El Salvador, Lima, Lima [Province], Perú  Lma 15842",33h:02m:33s,33h:02m:33s
AGHASO,Unit: BVG-901,4/08/2025 2:12:36 p.m.,"Av Sol, Villa El Salvador, Lima, Lima [Province]  Lma 15842",4/08/2025 2:12:55 p.m.,00h:00m:19s,"Av Sol, Villa El Salvador, Lima, Lima [Province]  Lma 15842",33h:02m:33s,33h:02m:33s
AGHASO,Unit: BVG-901,4/08/2025 2:14:06 p.m.,"Av Sol, Villa El Salvador, Lima, Lima [Province]  Lma 15842",4/08/2025 2:14:44 p.m.,00h:00m:38s,"Av Sol, Villa El Salvador, Lima, Lima [Province]  Lma 15842",33h:02m:33s,33h:02m:33s
AGHASO,Unit: BVG-901,4/08/2025 2:16:37 p.m.,"Av Sol, Villa El Salvador, Lima, Lima [Province]  Lma 15842",4/08/2025 2:18:37 p.m.,00h:02m:00s,"Av Sol, Villa El Salvador, Lima, Lima [Province], Perú  Lma 15842",33h:02m:33s,33h:02m:33s
AGHASO,Unit: BVG-901,4/08/2025 2:21:56 p.m.,"Av Sol, Villa El Salvador, Lima, Lima [Province], Perú  Lma 15842",4/08/2025 2:30:33 p.m.,00h:08m:37s,"Av Pastor Sevilla, Villa El Salvador, Lima, Lima [Province]  Lma 15842",33h:02m:33s,33h:02m:33s
AGHASO,Unit: BVG-901,4/08/2025 2:58:54 p.m.,"Av Pastor Sevilla, Villa El Salvador, Lima, Lima [Province]  Lma 15842",4/08/2025 3:48:24 p.m.,00h:49m:30s,"Santo Domingo De Los Olleros-66, Pachacamac, Lima, Lima [Province], Perú  Lma 15842",33h:02m:33s,33h:02m:33s
AGHASO,Unit: BVG-901,4/08/2025 4:14:00 p.m.,"Santo Domingo De Los Olleros-66, Pachacamac, Lima, Lima [Province]  Lma 15842",4/08/2025 4:14:16 p.m.,00h:00m:16s,"Santo Domingo De Los Olleros-66, Pachacamac, Lima, Lima [Province]  Lma 15842",33h:02m:33s,33h:02m:33s
AGHASO,Unit: BVG-901,4/08/2025 4:15:42 p.m.,"Santo Domingo De Los Olleros-66, Pachacamac, Lima, Lima [Province]  Lma 15842",4/08/2025 4:42:18 p.m.,00h:26m:36s,"V4XF+HM5, Av. Manchay, Pachacamac 15594, Peru Lima Provincia  15594",33h:02m:33s,33h:02m:33s
AGHASO,Unit: BVG-901,4/08/2025 4:56:56 p.m.,"V4XF+HM5, Av. Manchay, Pachacamac 15594, Peru Lima Provincia  15594",4/08/2025 5:33:00 p.m.,00h:36m:04s,"Av Manuel Valle-60, Pachacamac, Lima, Lima [Province], Perú  Lima 15594",33h:02m:33s,33h:02m:33s
AGHASO,Unit: BVG-901,4/08/2025 5:48:23 p.m.,"Av Manuel Valle-60, Pachacamac, Lima, Lima [Province], Perú  Lima 15594",4/08/2025 7:25:21 p.m.,01h:36m:58s,2 12 Avenida San Pedro Avenida San Pedro Avenida San Pedro  Lima Provincia  15823,33h:02m:33s,33h:02m:33s
AGHASO,Unit: BVG-901,4/08/2025 7:26:04 p.m.,"ALMACEN LURIN AGHASO
2 12 Avenida San Pedro Avenida San Pedro Avenida San Pedro  Lima Provincia  15823",4/08/2025 7:26:23 p.m.,00h:00m:19s,"ALMACEN LURIN AGHASO
2 12 Avenida San Pedro Avenida San Pedro Avenida San Pedro  Lima Provincia  15823",33h:02m:33s,33h:02m:33s
AGHASO,Unit: BVG-901,7/08/2025 7:54:53 a.m.,"ALMACEN LURIN AGHASO
2 12 Avenida San Pedro Avenida San Pedro Avenida San Pedro  Lima Provincia  15823",7/08/2025 7:54:59 a.m.,00h:00m:06s,"ALMACEN LURIN AGHASO
2 12 Avenida San Pedro Avenida San Pedro Avenida San Pedro  Lima Provincia  15823",33h:02m:33s,33h:02m:33s
AGHASO,Unit: BVG-901,7/08/2025 8:59:06 a.m.,"ALMACEN LURIN AGHASO
2 12 Avenida San Pedro Avenida San Pedro Avenida San Pedro  Lima Provincia  15823",7/08/2025 9:00:27 a.m.,00h:01m:21s,"ALMACEN LURIN AGHASO
2 12 Avenida San Pedro Avenida San Pedro Avenida San Pedro  Lima Provincia  15823",33h:02m:33s,33h:02m:33s
AGHASO,Unit: BVG-901,7/08/2025 9:29:46 a.m.,"ALMACEN LURIN AGHASO
2 12 Avenida San Pedro Avenida San Pedro Avenida San Pedro  Lima Provincia  15823",7/08/2025 9:32:29 a.m.,00h:02m:43s,"ALMACEN LURIN AGHASO
2 12 Avenida San Pedro Avenida San Pedro Avenida San Pedro  Lima Provincia  15823",33h:02m:33s,33h:02m:33s
AGHASO,Unit: BVG-901,7/08/2025 10:10:59 a.m.,"ALMACEN LURIN AGHASO
2 12 Avenida San Pedro Avenida San Pedro Avenida San Pedro  Lima Provincia  15823",7/08/2025 12:54:01 p.m.,02h:43m:02s,"Guillermo Dansey-4, Lima (cercado), Lima, Lima [Province]  Lma 15823",33h:02m:33s,33h:02m:33s
AGHASO,Unit: BVG-901,7/08/2025 1:31:13 p.m.,"Guillermo Dansey-4, Lima (cercado), Lima, Lima [Province]  Lma 15823",7/08/2025 1:39:26 p.m.,00h:08m:13s,"Gaspar Hernandez-47, Lima (cercado), Lima, Lima [Province]  Lma 15823",33h:02m:33s,33h:02m:33s
AGHASO,Unit: BVG-901,7/08/2025 1:39:39 p.m.,"Gaspar Hernandez-47, Lima (cercado), Lima, Lima [Province]  Lma 15823",7/08/2025 1:40:08 p.m.,00h:00m:29s,"Gaspar Hernandez-21, Lima (cercado), Lima, Lima [Province]  Lma 15823",33h:02m:33s,33h:02m:33s
AGHASO,Unit: BVG-901,7/08/2025 1:57:40 p.m.,"Gaspar Hernandez-28, Lima (cercado), Lima, Lima [Province]  Lma 15823",7/08/2025 1:59:36 p.m.,00h:01m:56s,"Gaspar Hernandez-29, Lima (cercado), Lima, Lima [Province]  Lma 15823",33h:02m:33s,33h:02m:33s
AGHASO,Unit: BVG-901,7/08/2025 2:40:02 p.m.,"South America, La Victoria, Lima La Victoria LIM 15082",7/08/2025 4:09:06 p.m.,01h:29m:04s,"Alfonso Ugarte 4552, San Juan de Lurigancho 15442, Peru Lima Provincia  15442",33h:02m:33s,33h:02m:33s
AGHASO,Unit: BVG-901,7/08/2025 4:29:03 p.m.,"Jr. Ugarte-46, San Juan De Lurigancho, Lima, Lima [Province], Perú  Provincia  15442",7/08/2025 4:29:39 p.m.,00h:00m:36s,"Jr. Ugarte-46, San Juan De Lurigancho, Lima, Lima [Province], Perú  Provincia  15442",33h:02m:33s,33h:02m:33s
AGHASO,Unit: BVG-901,7/08/2025 4:42:22 p.m.,"Jr. Ugarte-46, San Juan De Lurigancho, Lima, Lima [Province], Perú  Provincia  15442",7/08/2025 6:39:54 p.m.,01h:57m:32s,"Juan E. Pasos-35, Barranco, Lima, Lima [Province], Perú  Lma 15401",33h:02m:33s,33h:02m:33s
AGHASO,Unit: BVG-901,7/08/2025 6:44:53 p.m.,"Juan E. Pasos-23, Barranco, Lima, Lima [Province]  Lma 15401",7/08/2025 8:05:30 p.m.,01h:20m:37s,2 12 Avenida San Pedro Avenida San Pedro Avenida San Pedro  Lima Provincia  15823,33h:02m:33s,33h:02m:33s
AGHASO,Unit: BVG-901,7/08/2025 8:06:01 p.m.,"ALMACEN LURIN AGHASO
2 12 Avenida San Pedro Avenida San Pedro Avenida San Pedro  Lima Provincia  15823",7/08/2025 8:06:27 p.m.,00h:00m:26s,"ALMACEN LURIN AGHASO
2 12 Avenida San Pedro Avenida San Pedro Avenida San Pedro  Lima Provincia  15823",33h:02m:33s,33h:02m:33s
AGHASO,Unit: BVG-901,8/08/2025 9:08:55 a.m.,"Av Puente San Pedro, Lurin, Lima, Lima [Province], Perú  Provincia  15823",8/08/2025 9:36:36 a.m.,00h:27m:41s,"Via Principal, Lurin, Lima, Lima [Province], Perú  Lma 15823",33h:02m:33s,33h:02m:33s
AGHASO,Unit: BVG-901,8/08/2025 9:45:58 a.m.,"Via Principal, Lurin, Lima, Lima [Province], Perú  Lma 15823",8/08/2025 9:53:16 a.m.,00h:07m:18s,"Via Principal, Lurin, Lima, Lima [Province], Perú  Lma 15823",33h:02m:33s,33h:02m:33s
AGHASO,Unit: BVG-901,8/08/2025 9:54:36 a.m.,"Via Principal, Lurin, Lima, Lima [Province], Perú  Lma 15823",8/08/2025 9:55:19 a.m.,00h:00m:43s,"Via Principal, Lurin, Lima, Lima [Province], Perú  Lma 15823",33h:02m:33s,33h:02m:33s
AGHASO,Unit: BVG-901,8/08/2025 10:06:33 a.m.,"Via Principal, Lurin, Lima, Lima [Province], Perú  Lma 15823",8/08/2025 10:07:04 a.m.,00h:00m:31s,"Via Principal, Lurin, Lima, Lima [Province], Perú  Lma 15823",33h:02m:33s,33h:02m:33s
AGHASO,Unit: BVG-901,8/08/2025 10:09:01 a.m.,"Via Principal, Lurin, Lima, Lima [Province], Perú  Lma 15823",8/08/2025 10:13:52 a.m.,00h:04m:51s,"Via Principal, Lurin, Lima, Lima [Province], Perú  Lma 15823",33h:02m:33s,33h:02m:33s
AGHASO,Unit: BVG-901,8/08/2025 10:15:29 a.m.,"Via Principal, Lurin, Lima, Lima [Province], Perú  Lma 15823",8/08/2025 10:41:20 a.m.,00h:25m:51s,2 12 Avenida San Pedro Avenida San Pedro Avenida San Pedro  Lima Provincia  15823,33h:02m:33s,33h:02m:33s
AGHASO,Unit: BVG-901,8/08/2025 10:43:09 a.m.,"ALMACEN LURIN AGHASO
2 12 Avenida San Pedro Avenida San Pedro Avenida San Pedro  Lima Provincia  15823",8/08/2025 10:43:38 a.m.,00h:00m:29s,"ALMACEN LURIN AGHASO
2 12 Avenida San Pedro Avenida San Pedro Avenida San Pedro  Lima Provincia  15823",33h:02m:33s,33h:02m:33s
AGHASO,Unit: BVG-901,8/08/2025 10:44:20 a.m.,"ALMACEN LURIN AGHASO
2 12 Avenida San Pedro Avenida San Pedro Avenida San Pedro  Lima Provincia  15823",8/08/2025 10:44:45 a.m.,00h:00m:25s,"ALMACEN LURIN AGHASO
2 12 Avenida San Pedro Avenida San Pedro Avenida San Pedro  Lima Provincia  15823",33h:02m:33s,33h:02m:33s
AGHASO,Unit: BVG-901,8/08/2025 11:08:54 a.m.,"Av. San Pedro 2, Lurín 15823, Peru Provincia de Lima Provincia  15823",8/08/2025 12:03:00 p.m.,00h:54m:06s,"Av Separadora Industrial, Villa El Salvador, Lima, Lima [Province], Perú  LIM 15823",33h:02m:33s,33h:02m:33s
AGHASO,Unit: BVG-901,8/08/2025 12:04:44 p.m.,"Av Separadora Industrial, Villa El Salvador, Lima, Lima [Province], Perú  LIM 15823",8/08/2025 12:07:07 p.m.,00h:02m:23s,"Av Separadora Industrial, Villa El Salvador, Lima, Lima [Province], Perú  Lima 15823",33h:02m:33s,33h:02m:33s
AGHASO,Unit: BVG-901,8/08/2025 12:33:54 p.m.,"Av Separadora Industrial, Villa El Salvador, Lima, Lima [Province], Perú  Lima 15823",8/08/2025 12:45:57 p.m.,00h:12m:03s,"Av Pe-1s, Villa El Salvador, Lima, Lima [Province]  Lma 15823",33h:02m:33s,33h:02m:33s
AGHASO,Unit: BVG-901,8/08/2025 12:48:35 p.m.,"Av Pe-1s, Villa El Salvador, Lima, Lima [Province]  Lma 15823",8/08/2025 1:47:49 p.m.,00h:59m:14s,"Gutierrez-94, La Victoria, Lima, Lima [Province]  Lma 15823",33h:02m:33s,33h:02m:33s
AGHASO,Unit: BVG-901,8/08/2025 2:13:49 p.m.,"Ignacio Cossio-4, La Victoria, Lima, Lima [Province]  Lma 15823",8/08/2025 2:19:30 p.m.,00h:05m:41s,"Av Americas-27, La Victoria, Lima, Lima [Province]  Lma 15034",33h:02m:33s,33h:02m:33s
AGHASO,Unit: BVG-901,8/08/2025 2:24:10 p.m.,"Av Americas-27, La Victoria, Lima, Lima [Province]  Lma 15034",8/08/2025 3:12:53 p.m.,00h:48m:43s,"Av Jose A. Morales-68, San Juan De Miraflores, Lima, Lima [Province], Perú  Lma 15034",33h:02m:33s,33h:02m:33s
AGHASO,Unit: BVG-901,8/08/2025 3:13:19 p.m.,"Av Jose A. Morales-62, San Juan De Miraflores, Lima, Lima [Province], Perú  Lma 15034",8/08/2025 3:14:44 p.m.,00h:01m:25s,"Av Jose A. Morales-44, San Juan De Miraflores, Lima, Lima [Province], Perú  Lma 15034",33h:02m:33s,33h:02m:33s
AGHASO,Unit: BVG-901,8/08/2025 3:31:07 p.m.,"Av Jose A. Morales-44, San Juan De Miraflores, Lima, Lima [Province], Perú  Lma 15034",8/08/2025 3:32:32 p.m.,00h:01m:25s,"Av Jose A. Morales-80, San Juan De Miraflores, Lima, Lima [Province], Perú  Lma 15034",33h:02m:33s,33h:02m:33s
AGHASO,Unit: BVG-901,8/08/2025 4:03:16 p.m.,"Av Jose A. Morales-80, San Juan De Miraflores, Lima, Lima [Province], Perú  Lma 15034",8/08/2025 4:03:42 p.m.,00h:00m:26s,"Av Jose A. Morales-80, San Juan De Miraflores, Lima, Lima [Province], Perú  Lma 15034",33h:02m:33s,33h:02m:33s
AGHASO,Unit: BVG-901,8/08/2025 4:04:12 p.m.,"Av Jose A. Morales-80, San Juan De Miraflores, Lima, Lima [Province], Perú  Lma 15034",8/08/2025 4:04:18 p.m.,00h:00m:06s,"Av Jose A. Morales-80, San Juan De Miraflores, Lima, Lima [Province], Perú  Lma 15034",33h:02m:33s,33h:02m:33s
AGHASO,Unit: BVG-901,8/08/2025 4:28:57 p.m.,"Av Jose A. Morales-80, San Juan De Miraflores, Lima, Lima [Province], Perú  Lma 15034",8/08/2025 4:44:42 p.m.,00h:15m:45s,"South America, Villa María del Trunfo, Lima Villa María del Trun LIM 15034",33h:02m:33s,33h:02m:33s
AGHASO,Unit: BVG-901,8/08/2025 4:48:23 p.m.,"Via Principal, Villa Maria Del Triunfo, Lima, Lima [Province]  Lma 15034",8/08/2025 4:49:04 p.m.,00h:00m:41s,"Via Principal, Villa Maria Del Triunfo, Lima, Lima [Province]  Lma 15034",33h:02m:33s,33h:02m:33s
AGHASO,Unit: BVG-901,8/08/2025 4:54:23 p.m.,"Via Principal, Villa Maria Del Triunfo, Lima, Lima [Province]  Lma 15034",8/08/2025 5:45:03 p.m.,00h:50m:40s,"Av Principal, Chorrillos, Lima, Lima [Province], Perú  Lima 15067",33h:02m:33s,33h:02m:33s
AGHASO,Unit: BVG-901,8/08/2025 7:05:44 p.m.,"Solar Hill, La Campiña, Lima La Campiña LIM 15067",8/08/2025 8:00:10 p.m.,00h:54m:26s,2 12 Avenida San Pedro Avenida San Pedro Avenida San Pedro  Lima Provincia  15823,33h:02m:33s,33h:02m:33s
AGHASO,Unit: BVG-901,8/08/2025 8:01:14 p.m.,"ALMACEN LURIN AGHASO
2 12 Avenida San Pedro Avenida San Pedro Avenida San Pedro  Lima Provincia  15823",8/08/2025 8:01:37 p.m.,00h:00m:23s,"ALMACEN LURIN AGHASO
2 12 Avenida San Pedro Avenida San Pedro Avenida San Pedro  Lima Provincia  15823",33h:02m:33s,33h:02m:33s
AGHASO,Unit: BVG-901,9/08/2025 7:44:35 a.m.,"ALMACEN LURIN AGHASO
2 12 Avenida San Pedro Avenida San Pedro Avenida San Pedro  Lima Provincia  15823",9/08/2025 7:44:54 a.m.,00h:00m:19s,"ALMACEN LURIN AGHASO
2 12 Avenida San Pedro Avenida San Pedro Avenida San Pedro  Lima Provincia  15823",33h:02m:33s,33h:02m:33s
AGHASO,Unit: BVG-901,9/08/2025 8:38:46 a.m.,"ALMACEN LURIN AGHASO
2 12 Avenida San Pedro Avenida San Pedro Avenida San Pedro  Lima Provincia  15823",9/08/2025 9:28:58 a.m.,00h:50m:12s,"Via Principal, Lurin, Lima, Lima [Province], Perú  Lima 15823",33h:02m:33s,33h:02m:33s
AGHASO,Unit: BVG-901,9/08/2025 9:29:08 a.m.,"Via Principal, Lurin, Lima, Lima [Province], Perú  Lima 15823",9/08/2025 9:29:13 a.m.,00h:00m:05s,"Via Principal, Lurin, Lima, Lima [Province], Perú  Lima 15823",33h:02m:33s,33h:02m:33s
AGHASO,Unit: BVG-901,9/08/2025 9:38:18 a.m.,"Via Principal, Lurin, Lima, Lima [Province], Perú  Lima 15823",9/08/2025 9:47:31 a.m.,00h:09m:13s,"Via Principal, Lurin, Lima, Lima [Province], Perú  Lma 15823",33h:02m:33s,33h:02m:33s
AGHASO,Unit: BVG-901,9/08/2025 9:49:54 a.m.,"Via Principal, Lurin, Lima, Lima [Province]  Lma 15823",9/08/2025 9:53:24 a.m.,00h:03m:30s,"Via Principal, Lurin, Lima, Lima [Province], Perú  Lima 15823",33h:02m:33s,33h:02m:33s
AGHASO,Unit: BVG-901,9/08/2025 10:50:20 a.m.,"Via Principal, Lurin, Lima, Lima [Province], Perú  Provincia  15823",9/08/2025 12:01:03 p.m.,01h:10m:43s,"Av 26 De Noviembre, Villa Maria Del Triunfo, Lima, Lima [Province]  Lma 15823",33h:02m:33s,33h:02m:33s
AGHASO,Unit: BVG-901,9/08/2025 12:02:33 p.m.,"Av 26 De Noviembre, Villa Maria Del Triunfo, Lima, Lima [Province]  Lma 15823",9/08/2025 12:04:53 p.m.,00h:02m:20s,"Av 26 De Noviembre, Villa Maria Del Triunfo, Lima, Lima [Province]  Lma 15823",33h:02m:33s,33h:02m:33s
AGHASO,Unit: BVG-901,9/08/2025 12:05:59 p.m.,"Av 26 De Noviembre, Villa Maria Del Triunfo, Lima, Lima [Province]  Lma 15823",9/08/2025 12:06:13 p.m.,00h:00m:14s,"Av 26 De Noviembre, Villa Maria Del Triunfo, Lima, Lima [Province]  Lma 15823",33h:02m:33s,33h:02m:33s
AGHASO,Unit: BVG-901,9/08/2025 12:16:22 p.m.,"Av 26 De Noviembre, Villa Maria Del Triunfo, Lima, Lima [Province]  Lma 15823",9/08/2025 12:35:24 p.m.,00h:19m:02s,"Av Confraternidad-53, Villa El Salvador, Lima, Lima [Province], Perú  Lima 15823",33h:02m:33s,33h:02m:33s
AGHASO,Unit: BVG-901,9/08/2025 12:35:51 p.m.,"Av Confraternidad-53, Villa El Salvador, Lima, Lima [Province], Perú  Lima 15823",9/08/2025 12:36:34 p.m.,00h:00m:43s,"Av Confraternidad-53, Villa El Salvador, Lima, Lima [Province], Perú  Lima 15823",33h:02m:33s,33h:02m:33s
AGHASO,Unit: BVG-901,9/08/2025 1:07:07 p.m.,"Av Confraternidad-53, Villa El Salvador, Lima, Lima [Province], Perú  Lima 15816",9/08/2025 2:02:50 p.m.,00h:55m:43s,2 12 Avenida San Pedro Avenida San Pedro Avenida San Pedro  Lima Provincia  15823,33h:02m:33s,33h:02m:33s
AGHASO,Unit: BVG-901,9/08/2025 2:03:32 p.m.,"ALMACEN LURIN AGHASO
2 12 Avenida San Pedro Avenida San Pedro Avenida San Pedro  Lima Provincia  15823",9/08/2025 2:04:07 p.m.,00h:00m:35s,"ALMACEN LURIN AGHASO
2 12 Avenida San Pedro Avenida San Pedro Avenida San Pedro  Lima Provincia  15823",33h:02m:33s,33h:02m:33s
AGHASO,Unit: BVG-901,11/08/2025 7:52:30 a.m.,"ALMACEN LURIN AGHASO
2 12 Avenida San Pedro Avenida San Pedro Avenida San Pedro  Lima Provincia  15823",11/08/2025 7:52:35 a.m.,00h:00m:05s,"ALMACEN LURIN AGHASO
2 12 Avenida San Pedro Avenida San Pedro Avenida San Pedro  Lima Provincia  15823",33h:02m:33s,33h:02m:33s
AGHASO,Unit: BVG-901,11/08/2025 8:00:33 a.m.,"ALMACEN LURIN AGHASO
2 12 Avenida San Pedro Avenida San Pedro Avenida San Pedro  Lima Provincia  15823",11/08/2025 9:19:50 a.m.,01h:19m:17s,"Av 26 De Noviembre-41, Villa Maria Del Triunfo, Lima, Lima [Province], Perú  Lma 15823",33h:02m:33s,33h:02m:33s
AGHASO,Unit: BVG-901,11/08/2025 9:42:21 a.m.,"Av 26 De Noviembre-42, Villa Maria Del Triunfo, Lima, Lima [Province], Perú  Lima 15823",11/08/2025 10:46:23 a.m.,01h:04m:02s,"Av Abtao, La Victoria, Lima, Lima [Province], Perú  Lma 15823",33h:02m:33s,33h:02m:33s
