Reporte Selectivo de Eventos;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;Desde:;;1/06/2025 12:00:00 a. m.;;;Hasta:;;10/06/2025 11:59:59 p. m.;;;;
;;;;;;;;;;;;;;
Unidad: LZM117;;;;;;;;;;;;;;
Fecha;Hora;Evento;;Status;;Dirección;;;;;Estado;;CP;
3/06/2025;02:55:57 AM;Desplazándose - Ign. apagada;;60 kph / NE;;Av Ciudad De Cali-33, Bogota, Cundinamarca, Colombia;;;;;;;;
3/06/2025;02:56:13 AM;Desplazándose - Ign. apagada;;60 kph / NE;;Av Ciudad De Cali-33, Bogota, Cundinamarca, Colombia;;;;;;;;
3/06/2025;02:57:08 AM;Desplazándose - Ign. apagada;;53 kph / SE;;Cl26 75, Bogota, Cundinamarca, Colombia;;;;;;;;
3/06/2025;02:57:11 AM;Desplazándose - Ign. apagada;;61 kph / SE;;Cl26 75-70, Bogota, Cundinamarca;;;;;Cun;;;
3/06/2025;03:07:46 AM;Desplazándose - Ign. apagada;;48 kph / S;;Av Boyaca 45as-23, Bogota, Cundinamarca;;;;;Cun;;;
3/06/2025;03:07:49 AM;Desplazándose - Ign. apagada;;42 kph / S;;Av Boyaca 50s-79, Bogota, Cundinamarca;;;;;Cun;;;
3/06/2025;03:17:46 AM;Desplazándose - Ign. apagada;;42 kph / S;;Av Boyaca 50s-79, Bogota, Cundinamarca;;;;;Cun;;;
3/06/2025;03:18:02 AM;Desplazándose - Ign. apagada;;31 kph / NE;;Kr5l 49cs-4, Bogota, Cundinamarca;;;;;Cun;;;
3/06/2025;03:18:09 AM;Desplazándose - Ign. apagada;;35 kph / NE;;Kr5l 49as-63, Bogota, Cundinamarca;;;;;Cun;;;
3/06/2025;03:28:31 AM;Desplazándose - Ign. apagada;;37 kph / NW;;Av Caracas 7-24, Bogota, Cundinamarca;;;;;Cun;;;
3/06/2025;03:28:35 AM;Desplazándose - Ign. apagada;;18 kph / NW;;Av Caracas 7-51, Bogota, Cundinamarca;;;;;Cun;;;
3/06/2025;03:32:31 AM;Desplazándose - Ign. apagada;;18 kph / NW;;Av Caracas 7-51, Bogota, Cundinamarca;;;;;Cun;;;
3/06/2025;03:38:56 AM;Desplazándose - Ign. apagada;;35 kph / NW;;Av Boyaca S 24c-32, Bogota, Cundinamarca, Colombia;;;;;;;;
3/06/2025;03:38:59 AM;Desplazándose - Ign. apagada;;21 kph / NW;;Av Boyaca S 24c-9, Bogota, Cundinamarca;;;;;Cun;;;
3/06/2025;03:44:51 AM;Desplazándose - Ign. apagada;;21 kph / NW;;Av Boyaca S 24c-9, Bogota, Cundinamarca;;;;;Cun;;;
3/06/2025;03:45:01 AM;Desplazándose - Ign. apagada;;2 kph / NW;;Av Boyaca 39abiss-33, Bogota, Cundinamarca;;;;;Cun;;;
3/06/2025;03:45:35 AM;Desplazándose - Ign. apagada;;21 kph / NW;;Av Boyaca 39abiss-33, Bogota, Cundinamarca;;;;;Cun;;;
3/06/2025;03:49:22 AM;Desplazándose - Ign. apagada;;51 kph / N;;Entrada A La Boyaca-24, Bogota, Cundinamarca;;;;;Cun;;;
3/06/2025;03:49:24 AM;Desplazándose - Ign. apagada;;50 kph / N;;Av Boyaca 1-35, Bogota, Cundinamarca;;;;;Cun;;;
3/06/2025;04:02:59 AM;Desplazándose - Ign. apagada;;0 kph / N;;Kr71 19-20, Bogota, Cundinamarca;;;;;Cun;;;
3/06/2025;04:03:03 AM;Desplazándose - Ign. apagada;;21 kph / N;;Av Boyaca 19-24, Bogota, Cundinamarca;;;;;Cun;;;
3/06/2025;04:12:59 AM;Desplazándose - Ign. apagada;;21 kph / N;;Av Boyaca 19-24, Bogota, Cundinamarca;;;;;Cun;;;
3/06/2025;04:13:17 AM;Desplazándose - Ign. apagada;;24 kph / NW;;Cl26-43, Bogota, Cundinamarca;;;;;Cun;;;
3/06/2025;04:13:24 AM;Desplazándose - Ign. apagada;;13 kph / NW;;Cl26-31, Bogota, Cundinamarca;;;;;Cun;;;
3/06/2025;04:54:46 AM;Desplazándose - Ign. apagada;;0 kph / SW;;Cl26-59, Bogota, Cundinamarca;;;;;Cun;;;
3/06/2025;06:09:11 AM;Desplazándose - Ign. apagada;;23 kph / W;;Cl26-30, Bogota, Cundinamarca;;;;;Cun;;;
3/06/2025;06:12:08 AM;Desplazándose - Ign. apagada;;23 kph / W;;Cl26-30, Bogota, Cundinamarca;;;;;Cun;;;
3/06/2025;06:12:16 AM;Desplazándose - Ign. apagada;;31 kph / NW;;Cl26-44, Bogota, Cundinamarca;;;;;Cun;;;
3/06/2025;06:19:14 AM;Desplazándose - Ign. apagada;;6 kph / NW;;Cl26-26, Bogota, Cundinamarca;;;;;Cun;;;
3/06/2025;06:25:24 AM;Desplazándose - Ign. apagada;;0 kph / NW;;Cl26-26, Bogota, Cundinamarca;;;;;Cun;;;
3/06/2025;06:25:39 AM;Desplazándose - Ign. apagada;;8 kph / SE;;Cl26-85, Bogota, Cundinamarca;;;;;Cun;;;
3/06/2025;06:29:40 AM;Desplazándose - Ign. apagada;;18 kph / SE;;Cl26-49, Bogota, Cundinamarca, Colombia;;;;;;;;
3/06/2025;06:29:43 AM;Desplazándose - Ign. apagada;;26 kph / S;;Entrada A La Boyaca-34, Bogota, Cundinamarca;;;;;Cun;;;
3/06/2025;06:40:07 AM;Desplazándose - Ign. apagada;;43 kph / S;;Av Boyaca 6d-4, Bogota, Cundinamarca;;;;;Cun;;;
3/06/2025;06:40:10 AM;Desplazándose - Ign. apagada;;43 kph / S;;Av Boyaca-15, Bogota, Cundinamarca;;;;;Cun;;;
3/06/2025;06:49:48 AM;Desplazándose - Ign. apagada;;43 kph / S;;Av Boyaca-15, Bogota, Cundinamarca;;;;;Cun;;;
3/06/2025;06:49:58 AM;Desplazándose - Ign. apagada;;35 kph / S;;Av Boyaca 51as-11, Bogota, Cundinamarca;;;;;Cun;;;
3/06/2025;06:50:36 AM;Desplazándose - Ign. apagada;;51 kph / S;;Av Boyaca 56as-21, Bogota, Cundinamarca;;;;;Cun;;;
3/06/2025;06:50:39 AM;Desplazándose - Ign. apagada;;58 kph / S;;Av Boyaca S 35, Bogota, Cundinamarca;;;;;Cun;;;
3/06/2025;06:55:57 AM;Desplazándose - Ign. apagada;;58 kph / S;;Av Boyaca S 35, Bogota, Cundinamarca;;;;;Cun;;;
3/06/2025;06:56:07 AM;Desplazándose - Ign. apagada;;19 kph / NE;;Cl. 68b Sur #69-45, Bogotá, Colombia;;;;;Bogotá;;111921;
3/06/2025;07:01:00 AM;Desplazándose - Ign. apagada;;23 kph / SE;;Cl68s, Bogota, Cundinamarca;;;;;Cun;;;
3/06/2025;07:01:04 AM;Desplazándose - Ign. apagada;;35 kph / SE;;Cl68s 45a-15, Bogota, Cundinamarca;;;;;Cun;;;
4/06/2025;02:54:10 PM;Desplazándose - Ign. apagada;;0 kph / SE;;Kr19bbisa 59as-20, Bogota, Cundinamarca, Colombia;;;;;;;;
4/06/2025;04:01:00 PM;Desplazándose - Ign. apagada;;3 kph / NE;;Kr18c 60gs-94, Bogota, Cundinamarca;;;;;Cun;;;
4/06/2025;04:11:25 PM;Desplazándose - Ign. apagada;;31 kph / N;;Av Boyaca 45as-46, Bogota, Cundinamarca;;;;;Cun;;;
4/06/2025;04:11:27 PM;Desplazándose - Ign. apagada;;31 kph / N;;Av Boyaca 45as-68, Bogota, Cundinamarca;;;;;Cun;;;
4/06/2025;04:21:51 PM;Desplazándose - Ign. apagada;;35 kph / N;;Av Boyaca 1s-29, Bogota, Cundinamarca;;;;;Cun;;;
4/06/2025;04:21:53 PM;Desplazándose - Ign. apagada;;35 kph / N;;Entrada A La Boyaca-35, Bogota, Cundinamarca;;;;;Cun;;;
4/06/2025;04:38:17 PM;Desplazándose - Ign. apagada;;0 kph / NE;;Av Boyaca-74, Bogota, Cundinamarca;;;;;Cun;;;
4/06/2025;04:38:26 PM;Desplazándose - Ign. apagada;;42 kph / NE;;Av Boyaca-74, Bogota, Cundinamarca;;;;;Cun;;;
4/06/2025;04:50:19 PM;Desplazándose - Ign. apagada;;0 kph / S;;Cl48 70d-62, Bogota, Cundinamarca, Colombia;;;;;;;;
4/06/2025;04:50:27 PM;Desplazándose - Ign. apagada;;29 kph / NE;;Tr76b 51a-85, Bogota, Cundinamarca;;;;;Cun;;;
4/06/2025;04:58:36 PM;Desplazándose - Ign. apagada;;0 kph / NE;;Kr73a 56a-92, Bogota, Cundinamarca;;;;;Cun;;;
4/06/2025;04:58:45 PM;Desplazándose - Ign. apagada;;45 kph / SW;;Kr60 57-69, Bogota, Cundinamarca, Colombia;;;;;;;;
4/06/2025;05:06:49 PM;Desplazándose - Ign. apagada;;0 kph / SW;;Kr60 53-70, Bogota, Cundinamarca;;;;;Cun;;;
4/06/2025;05:06:56 PM;Desplazándose - Ign. apagada;;0 kph / SW;;Kr54 26, Bogota, Cundinamarca, Colombia;;;;;;;;
4/06/2025;05:13:50 PM;Desplazándose - Ign. apagada;;0 kph / SW;;Kr54 26, Bogota, Cundinamarca, Colombia;;;;;;;;
4/06/2025;05:14:04 PM;Desplazándose - Ign. apagada;;8 kph / NW;;Cl26-79, Bogota, Cundinamarca;;;;;Cun;;;
4/06/2025;05:21:11 PM;Desplazándose - Ign. apagada;;0 kph / NW;;Cl26-79, Bogota, Cundinamarca;;;;;Cun;;;
4/06/2025;05:21:20 PM;Desplazándose - Ign. apagada;;0 kph / NW;;Cl26-79, Bogota, Cundinamarca;;;;;Cun;;;
4/06/2025;05:24:32 PM;Desplazándose - Ign. apagada;;10 kph / NW;;Cl26-88, Bogota, Cundinamarca, Colombia;;;;;;;;
4/06/2025;05:34:58 PM;Desplazándose - Ign. apagada;;26 kph / NW;;Cl26 96j-79, Bogota, Cundinamarca;;;;;Cun;;;
4/06/2025;05:35:02 PM;Desplazándose - Ign. apagada;;31 kph / NW;;Cl26 99-82, Bogota, Cundinamarca;;;;;Cun;;;
4/06/2025;05:45:27 PM;Desplazándose - Ign. apagada;;32 kph / SW;;Botanical Garden, Capital District;;;;;;;;
4/06/2025;05:45:31 PM;Desplazándose - Ign. apagada;;10 kph / SW;;Cl24d 99-98, Bogota, Cundinamarca;;;;;Cun;;;
4/06/2025;05:55:52 PM;Desplazándose - Ign. apagada;;10 kph / SW;;Cl24d 99-98, Bogota, Cundinamarca;;;;;Cun;;;
4/06/2025;06:49:16 PM;Desplazándose - Ign. apagada;;0 kph / NW;;Botanical Garden, Fontibón, Capital District;;;;;;;;
4/06/2025;06:49:26 PM;Desplazándose - Ign. apagada;;14 kph / E;;Cl26-22, Bogota, Cundinamarca, Colombia;;;;;;;;
4/06/2025;07:02:46 PM;Desplazándose - Ign. apagada;;0 kph / E;;Glorieta-55, Bogota, Cundinamarca;;;;;Cun;;;
4/06/2025;07:02:54 PM;Desplazándose - Ign. apagada;;5 kph / E;;Cl26-20, Bogota, Cundinamarca;;;;;Cun;;;
4/06/2025;07:06:24 PM;Desplazándose - Ign. apagada;;29 kph / NW;;Entrada A La Cl26-79, Bogota, Cundinamarca;;;;;Cun;;;
4/06/2025;07:06:27 PM;Desplazándose - Ign. apagada;;32 kph / NE;;Entrada A La Ciudad De Cali-97, Bogota, Cundinamarca, Colombia;;;;;;;;
4/06/2025;07:27:18 PM;Desplazándose - Ign. apagada;;0 kph / NE;;Via Principal-62, Bogota, Cundinamarca;;;;;Cun;;;
4/06/2025;07:35:57 PM;Desplazándose - Ign. apagada;;8 kph / N;;Kr105f 69-72, Bogota, Cundinamarca;;;;;Cun;;;
4/06/2025;07:37:45 PM;Desplazándose - Ign. apagada;;63 kph / NE;;Kr104 82-30, Bogota, Cundinamarca, Colombia;;;;;;;;
4/06/2025;07:37:50 PM;Desplazándose - Ign. apagada;;48 kph / NE;;Kr104 82-44, Bogota, Cundinamarca, Colombia;;;;;;;;
4/06/2025;07:48:10 PM;Desplazándose - Ign. apagada;;42 kph / SE;;Cl. 80 #111c-9, Bogotá, Colombia;;;;;Bogotá;;111031;
4/06/2025;07:48:14 PM;Desplazándose - Ign. apagada;;42 kph / SE;;Cl80 111a-9, Bogota, Cundinamarca;;;;;Cun;;;
4/06/2025;07:58:38 PM;Desplazándose - Ign. apagada;;42 kph / SE;;Cl80 111a-9, Bogota, Cundinamarca;;;;;Cun;;;
4/06/2025;07:58:54 PM;Desplazándose - Ign. apagada;;39 kph / SW;;Av Ciudad De Cali 68-26, Bogota, Cundinamarca;;;;;Cun;;;
4/06/2025;08:05:18 PM;Desplazándose - Ign. apagada;;39 kph / SW;;Av Ciudad De Cali 68-26, Bogota, Cundinamarca;;;;;Cun;;;
4/06/2025;08:05:27 PM;Desplazándose - Ign. apagada;;48 kph / SE;;Cl26 80c-10, Bogota, Cundinamarca;;;;;Cun;;;
4/06/2025;08:14:30 PM;Desplazándose - Ign. apagada;;0 kph / NW;;Entrada A La Boyaca-26, Bogota, Cundinamarca;;;;;Cun;;;
4/06/2025;08:14:51 PM;Desplazándose - Ign. apagada;;0 kph / NW;;Cl26 85b-51, Bogota, Cundinamarca, Colombia;;;;;;;;
4/06/2025;08:24:40 PM;Desplazándose - Ign. apagada;;2 kph / SW;;Kr85b 49-79, Bogota, Cundinamarca, Colombia;;;;;;;;
4/06/2025;10:00:29 PM;Desplazándose - Ign. apagada;;0 kph / SW;;Cl26 85b-27, Bogota, Cundinamarca, Colombia;;;;;;;;
4/06/2025;10:16:27 PM;Desplazándose - Ign. apagada;;39 kph / NE;;Entrada A La Dg 25g-59, Bogota, Cundinamarca;;;;;Cun;;;
4/06/2025;10:16:30 PM;Desplazándose - Ign. apagada;;51 kph / NE;;Av Ciudad De Cali-27, Bogota, Cundinamarca;;;;;Cun;;;
4/06/2025;10:21:24 PM;Desplazándose - Ign. apagada;;60 kph / SE;;Via Principal-55, Bogota, Cundinamarca, Colombia;;;;;;;;
4/06/2025;10:21:26 PM;Desplazándose - Ign. apagada;;56 kph / SE;;Entrada Ala Cl26-78, Bogota, Cundinamarca;;;;;Cun;;;
4/06/2025;10:27:35 PM;Desplazándose - Ign. apagada;;56 kph / SE;;Entrada Ala Cl26-78, Bogota, Cundinamarca;;;;;Cun;;;
4/06/2025;10:27:45 PM;Desplazándose - Ign. apagada;;0 kph / SE;;Kr10 19-51, Bogota, Cundinamarca;;;;;Cun;;;
4/06/2025;10:29:15 PM;Desplazándose - Ign. apagada;;26 kph / SW;;Kr10 13-76, Bogota, Cundinamarca;;;;;Cun;;;
4/06/2025;10:31:53 PM;Desplazándose - Ign. apagada;;23 kph / SW;;Kr10 5-64, Bogota, Cundinamarca;;;;;Cun;;;
4/06/2025;10:31:55 PM;Desplazándose - Ign. apagada;;31 kph / SW;;Kr10 5-37, Bogota, Cundinamarca, Colombia;;;;;;;;
4/06/2025;10:42:19 PM;Desplazándose - Ign. apagada;;10 kph / SW;;Cl14s 5be-30, Bogota, Cundinamarca;;;;;Cun;;;
4/06/2025;10:42:22 PM;Desplazándose - Ign. apagada;;29 kph / W;;Calle 14S # 5AE-1 a 5AE-99, Bogotá Distrito Capital, Cundinamarca, Colombia;;;;;Cundinamar;;;
4/06/2025;10:45:15 PM;Desplazándose - Ign. apagada;;29 kph / S;;Tr3be 23as-25, Bogota, Cundinamarca, Colombia;;;;;;;;
4/06/2025;10:45:19 PM;Desplazándose - Ign. apagada;;32 kph / S;;Tr3be 24s-72, Bogota, Cundinamarca;;;;;Cun;;;
4/06/2025;10:45:52 PM;Desplazándose - Ign. apagada;;23 kph / S;;Transversal 3b Este #28 Sur-2 a 28 Sur-60, Bogotá, Bogotá, Colombia;;;;;Bogotá;;110421;
4/06/2025;10:45:55 PM;Desplazándose - Ign. apagada;;26 kph / S;;Tr3be 28s-57, Bogota, Cundinamarca;;;;;Cun;;;
4/06/2025;10:51:42 PM;Desplazándose - Ign. apagada;;26 kph / S;;Tr3be 28s-57, Bogota, Cundinamarca;;;;;Cun;;;
4/06/2025;10:51:50 PM;Desplazándose - Ign. apagada;;34 kph / S;;Kr11be 46s-26, Bogota, Cundinamarca;;;;;Cun;;;
4/06/2025;10:52:45 PM;Desplazándose - Ign. apagada;;8 kph / SW;;Carrera 11BE # 48S-1 a 48S-99, Bogotá, Cundinamarca, Colombia;;;;;Cundinamar;;;
4/06/2025;10:52:49 PM;Desplazándose - Ign. apagada;;23 kph / SW;;South America, Bogota,D.C., Capital District;;;;;;;;
4/06/2025;10:58:04 PM;Desplazándose - Ign. apagada;;23 kph / SW;;South America, Bogota,D.C., Capital District;;;;;;;;
4/06/2025;10:58:13 PM;Desplazándose - Ign. apagada;;31 kph / N;;Cl43abiss 8e-91, Bogota, Cundinamarca;;;;;Cun;;;
4/06/2025;11:03:10 PM;Desplazándose - Ign. apagada;;47 kph / NW;;Cl36hs 1-47, Bogota, Cundinamarca;;;;;Cun;;;
4/06/2025;11:03:15 PM;Desplazándose - Ign. apagada;;47 kph / NW;;Cl36gs 1-86, Bogota, Cundinamarca;;;;;Cun;;;
4/06/2025;11:08:33 PM;Desplazándose - Ign. apagada;;47 kph / NW;;Cl36gs 1-86, Bogota, Cundinamarca;;;;;Cun;;;
4/06/2025;11:08:42 PM;Desplazándose - Ign. apagada;;0 kph / NW;;Kr10 27s-37, Bogota, Cundinamarca;;;;;Cun;;;
4/06/2025;11:13:36 PM;Desplazándose - Ign. apagada;;0 kph / NW;;Kr10 27s-37, Bogota, Cundinamarca;;;;;Cun;;;
4/06/2025;11:13:44 PM;Desplazándose - Ign. apagada;;58 kph / NE;;Kr10 0s-61, Bogota, Cundinamarca;;;;;Cun;;;
4/06/2025;11:23:09 PM;Desplazándose - Ign. apagada;;58 kph / NE;;Kr10 0s-61, Bogota, Cundinamarca;;;;;Cun;;;
4/06/2025;11:23:26 PM;Desplazándose - Ign. apagada;;47 kph / W;;Cl26 39, Bogota, Cundinamarca;;;;;Cun;;;
4/06/2025;11:24:04 PM;Desplazándose - Ign. apagada;;105 kph / NW;;Via Principal-49, Bogota, Cundinamarca;;;;;Cun;;;
4/06/2025;11:24:07 PM;Desplazándose - Ign. apagada;;105 kph / NW;;Via Principal-63, Bogota, Cundinamarca;;;;;Cun;;;
5/06/2025;00:12:24 AM;Desplazándose - Ign. apagada;;0 kph / NW;;Cl26 96j-71, Bogota, Cundinamarca, Colombia;;;;;;;;
5/06/2025;00:12:33 AM;Desplazándose - Ign. apagada;;14 kph / NW;;Cl26-46, Bogota, Cundinamarca;;;;;Cun;;;
5/06/2025;00:18:02 AM;Desplazándose - Ign. apagada;;55 kph / SE;;Cl26 100-98, Bogota, Cundinamarca;;;;;Cun;;;
5/06/2025;00:18:04 AM;Desplazándose - Ign. apagada;;55 kph / SE;;Cl26 99-54, Bogota, Cundinamarca;;;;;Cun;;;
5/06/2025;00:28:38 AM;Desplazándose - Ign. apagada;;43 kph / S;;Via Principal-31, Bogota, Cundinamarca;;;;;Cun;;;
5/06/2025;00:28:41 AM;Desplazándose - Ign. apagada;;14 kph / SW;;Via Principal-13, Bogota, Cundinamarca;;;;;Cun;;;
5/06/2025;00:34:30 AM;Desplazándose - Ign. apagada;;14 kph / SW;;Via Principal-13, Bogota, Cundinamarca;;;;;Cun;;;
5/06/2025;00:34:40 AM;Desplazándose - Ign. apagada;;32 kph / SW;;Kr79 50s-58, Bogota, Cundinamarca;;;;;Cun;;;
5/06/2025;00:38:56 AM;Desplazándose - Ign. apagada;;0 kph / SW;;Cl59s 79c, Bogota, Cundinamarca;;;;;Cun;;;
5/06/2025;00:44:01 AM;Desplazándose - Ign. apagada;;0 kph / SW;;Cl59s 79c, Bogota, Cundinamarca;;;;;Cun;;;
5/06/2025;00:44:16 AM;Desplazándose - Ign. apagada;;11 kph / W;;Carrera 77M # 65HS-1 a 65HS-99, Bogotá, Cundinamarca, Colombia;;;;;Cundinamar;;;
5/06/2025;00:49:22 AM;Desplazándose - Ign. apagada;;13 kph / E;;Calle 65GS # 78K-1 a 78K-99, Bogotá, Cundinamarca, Colombia;;;;;Cundinamar;;;
5/06/2025;00:49:26 AM;Desplazándose - Ign. apagada;;26 kph / E;;Kr79b 65fs-30, Bogota, Cundinamarca;;;;;Cun;;;
5/06/2025;01:21:12 AM;Desplazándose - Ign. apagada;;5 kph / E;;Kr79 53s-46, Bogota, Cundinamarca;;;;;Cun;;;
5/06/2025;01:31:36 AM;Desplazándose - Ign. apagada;;0 kph / E;;Cl45s 78g-33, Bogota, Cundinamarca;;;;;Cun;;;
5/06/2025;01:38:49 AM;Desplazándose - Ign. apagada;;0 kph / E;;Cl45s 78g-33, Bogota, Cundinamarca;;;;;Cun;;;
5/06/2025;01:39:08 AM;Desplazándose - Ign. apagada;;29 kph / SE;;Dg57abisbs 81j-86, Bogota, Cundinamarca, Colombia;;;;;;;;
5/06/2025;01:41:05 AM;Desplazándose - Ign. apagada;;13 kph / SE;;Dg57abisbs 81j-86, Bogota, Cundinamarca, Colombia;;;;;;;;
5/06/2025;01:42:03 AM;Desplazándose - Ign. apagada;;13 kph / SE;;Dg57abisbs 81j-86, Bogota, Cundinamarca, Colombia;;;;;;;;
5/06/2025;01:47:44 AM;Desplazándose - Ign. apagada;;6 kph / NE;;Carrera 81G # 57AS-1 a 57AS-99, Bogotá, Cundinamarca, Colombia;;;;;Cundinamar;;;
5/06/2025;01:48:09 AM;Desplazándose - Ign. apagada;;0 kph / NE;;Av Ciudad De Cali-25, Bogota, Cundinamarca;;;;;Cun;;;
5/06/2025;01:51:53 AM;Desplazándose - Ign. apagada;;0 kph / NE;;Av Ciudad De Cali-25, Bogota, Cundinamarca;;;;;Cun;;;
5/06/2025;01:52:03 AM;Desplazándose - Ign. apagada;;48 kph / NE;;Av Ciudad De Cali 6-32, Bogota, Cundinamarca;;;;;Cun;;;
5/06/2025;01:52:29 AM;Desplazándose - Ign. apagada;;87 kph / NE;;Av Ciudad De Cali, Bogota, Cundinamarca;;;;;Cun;;;
5/06/2025;01:52:34 AM;Desplazándose - Ign. apagada;;79 kph / NE;;Av Ciudad De Cali, Bogota, Cundinamarca;;;;;Cun;;;
5/06/2025;01:53:58 AM;Desplazándose - Ign. apagada;;79 kph / NE;;Av Ciudad De Cali 11b-81, Bogota, Cundinamarca;;;;;Cun;;;
5/06/2025;01:54:03 AM;Desplazándose - Ign. apagada;;76 kph / NE;;Av Ciudad De Cali 12-80, Bogota, Cundinamarca;;;;;Cun;;;
5/06/2025;01:57:03 AM;Desplazándose - Ign. apagada;;100 kph / NE;;Av Ciudad De Cali-53, Bogota, Cundinamarca;;;;;Cun;;;
5/06/2025;01:57:06 AM;Desplazándose - Ign. apagada;;105 kph / NE;;Av Ciudad De Cali 23j-49, Bogota, Cundinamarca;;;;;Cun;;;
5/06/2025;02:02:55 AM;Desplazándose - Ign. apagada;;50 kph / SE;;Glorieta-42, Bogota, Cundinamarca;;;;;Cun;;;
5/06/2025;02:03:00 AM;Desplazándose - Ign. apagada;;66 kph / SE;;Cl26-53, Bogota, Cundinamarca;;;;;Cun;;;
5/06/2025;02:12:55 AM;Desplazándose - Ign. apagada;;66 kph / SE;;Cl26-53, Bogota, Cundinamarca;;;;;Cun;;;
5/06/2025;02:13:03 AM;Desplazándose - Ign. apagada;;55 kph / SW;;Av Nqs 3-85, Bogota, Cundinamarca;;;;;Cun;;;
5/06/2025;02:13:22 AM;Desplazándose - Ign. apagada;;79 kph / SW;;Av Nqs 1d-68, Bogota, Cundinamarca;;;;;Cun;;;
5/06/2025;02:13:25 AM;Desplazándose - Ign. apagada;;84 kph / SW;;Av Nqs 1a-57, Bogota, Cundinamarca;;;;;Cun;;;
5/06/2025;02:22:52 AM;Desplazándose - Ign. apagada;;84 kph / SW;;Av Nqs 1a-57, Bogota, Cundinamarca;;;;;Cun;;;
5/06/2025;02:23:07 AM;Desplazándose - Ign. apagada;;37 kph / W;;Kr23 37s-25, Bogota, Cundinamarca, Colombia;;;;;;;;
5/06/2025;02:23:50 AM;Desplazándose - Ign. apagada;;37 kph / W;;Kr23 37s-25, Bogota, Cundinamarca, Colombia;;;;;;;;
5/06/2025;02:32:30 AM;Desplazándose - Ign. apagada;;0 kph / W;;Kr23 40s-84, Bogota, Cundinamarca, Colombia;;;;;;;;
5/06/2025;02:32:39 AM;Desplazándose - Ign. apagada;;0 kph / W;;Av Nqs 10s-56, Bogota, Cundinamarca;;;;;Cun;;;
5/06/2025;02:33:09 AM;Desplazándose - Ign. apagada;;72 kph / NE;;Av Nqs 1s-34, Bogota, Cundinamarca;;;;;Cun;;;
5/06/2025;02:33:13 AM;Desplazándose - Ign. apagada;;79 kph / NE;;Av Nqs 1b-7, Bogota, Cundinamarca;;;;;Cun;;;
5/06/2025;02:34:16 AM;Desplazándose - Ign. apagada;;8 kph / NE;;Av Nqs 5c-61, Bogota, Cundinamarca;;;;;Cun;;;
5/06/2025;02:34:23 AM;Desplazándose - Ign. apagada;;18 kph / NE;;Cl6-60, Bogota, Cundinamarca;;;;;Cun;;;
5/06/2025;02:44:16 AM;Desplazándose - Ign. apagada;;18 kph / NE;;Cl6-60, Bogota, Cundinamarca;;;;;Cun;;;
5/06/2025;02:44:25 AM;Desplazándose - Ign. apagada;;45 kph / NW;;Entrada A La Cl26-76, Bogota, Cundinamarca;;;;;Cun;;;
5/06/2025;02:44:43 AM;Desplazándose - Ign. apagada;;60 kph / NW;;Cl26-27, Bogota, Cundinamarca;;;;;Cun;;;
5/06/2025;02:44:47 AM;Desplazándose - Ign. apagada;;63 kph / NW;;Cl26-48, Bogota, Cundinamarca;;;;;Cun;;;
5/06/2025;02:49:39 AM;Desplazándose - Ign. apagada;;63 kph / NW;;Cl26-48, Bogota, Cundinamarca;;;;;Cun;;;
5/06/2025;02:49:50 AM;Desplazándose - Ign. apagada;;90 kph / SE;;Av Ciudad De Cali-52, Bogota, Cundinamarca;;;;;Cun;;;
5/06/2025;02:55:09 AM;Desplazándose - Ign. apagada;;39 kph / S;;Av Boyaca-48, Bogota, Cundinamarca;;;;;Cun;;;
5/06/2025;02:55:12 AM;Desplazándose - Ign. apagada;;43 kph / S;;Av Boyaca-31, Bogota, Cundinamarca;;;;;Cun;;;
5/06/2025;03:05:09 AM;Desplazándose - Ign. apagada;;43 kph / S;;Av Boyaca-31, Bogota, Cundinamarca;;;;;Cun;;;
5/06/2025;03:05:35 AM;Desplazándose - Ign. apagada;;40 kph / N;;Kr19abisb 59s-53, Bogota, Cundinamarca;;;;;Cun;;;
5/06/2025;03:05:42 AM;Desplazándose - Ign. apagada;;53 kph / NE;;Av Boyaca S-40, Bogota, Cundinamarca;;;;;Cun;;;
5/06/2025;03:15:33 AM;Desplazándose - Ign. apagada;;53 kph / NE;;Av Boyaca S-40, Bogota, Cundinamarca;;;;;Cun;;;
5/06/2025;03:15:42 AM;Desplazándose - Ign. apagada;;58 kph / NE;;Av Boyaca S-40, Bogota, Cundinamarca;;;;;Cun;;;
5/06/2025;03:16:02 AM;Desplazándose - Ign. apagada;;71 kph / W;;Kr19c 55s-14, Bogota, Cundinamarca;;;;;Cun;;;
5/06/2025;03:16:05 AM;Desplazándose - Ign. apagada;;61 kph / SW;;Carrera 19C # 56AS-1 a 56AS-99, Bogotá Distrito Capital, Cundinamarca, Colombia;;;;;Cundinamar;;;
5/06/2025;03:32:48 AM;Desplazándose - Ign. apagada;;0 kph / SW;;Cl54as 37a-77, Bogota, Cundinamarca;;;;;Cun;;;
5/06/2025;03:32:57 AM;Desplazándose - Ign. apagada;;47 kph / NE;;Kr68-18, Bogota, Cundinamarca;;;;;Cun;;;
5/06/2025;03:36:54 AM;Desplazándose - Ign. apagada;;71 kph / NE;;Via Principal-88, Bogota, Cundinamarca;;;;;Cun;;;
