GroupName,UnitName,StartTime,MovingTimeSecs,MilesDriven,MaxSpeed,StopTime,textbox43,StopLengthSecs,ContactName,textbox28,textbox29,textbox30,textbox32,MovingTimeSecs_1,MilesDriven_1,MaxSpeed_1,StopLengthSecs_1
,Unidad: CHN0177,1/12/2025 11:09 a.m.,00h:00m:00s,"0,00",0,1/12/2025 11:09:0.m.,Denido/Ralenti,00h:10m:20s,"I-40 # 30 a 100, Ibagué, Tolima, Colombia",46h:32m:46s,"445,35",55,162h:26m:17s,46h:32m:46s,"445,35",55,162h:26m:17s
,Unidad: CHN0177,1/12/2025 11:21 a.m.,00h:01m:40s,"0,26",6,1/12/2025 11:23:0.m.,Ralenti,00h:01m:00s,"Av 40-21, Ibague, Tolima",46h:32m:46s,"445,35",55,162h:26m:17s,46h:32m:46s,"445,35",55,162h:26m:17s
,Unidad: CHN0177,1/12/2025 11:24 a.m.,00h:10m:00s,"8,06",34,1/12/2025 11:34:0.m.,Ralenti,00h:00m:59s,"Valle De San Juan-4, Ibague, Tolima",46h:32m:46s,"445,35",55,162h:26m:17s,46h:32m:46s,"445,35",55,162h:26m:17s
,Unidad: CHN0177,1/12/2025 11:35 a.m.,00h:05m:31s,"5,28",38,1/12/2025 11:40:3.m.,Ralenti,00h:01m:30s,"Km 0 de la vía Alto de Gualanday, , Tolima",46h:32m:46s,"445,35",55,162h:26m:17s,46h:32m:46s,"445,35",55,162h:26m:17s
,Unidad: CHN0177,1/12/2025 11:42 a.m.,00h:05m:08s,"3,86",25,1/12/2025 11:47:1.m.,Ralenti,00h:00m:50s,"Av 40-34, Ibague, Tolima",46h:32m:46s,"445,35",55,162h:26m:17s,46h:32m:46s,"445,35",55,162h:26m:17s
,Unidad: CHN0177,1/12/2025 11:48 a.m.,00h:01m:02s,"0,06",6,1/12/2025 11:49:0.m.,Ralenti/Ign Apagada,00h:24m:01s,"Gualanday-Chicoral, Gualanday, Coello, Tolima, Colombia",46h:32m:46s,"445,35",55,162h:26m:17s,46h:32m:46s,"445,35",55,162h:26m:17s
,Unidad: CHN0177,1/12/2025 12:12 p.m.,00h:00m:00s,"0,00",0,1/12/2025 12:12:4.m.,Denido/Ralenti,00h:02m:00s,"Gualanday-Chicoral, Gualanday, Coello, Tolima, Colombia",46h:32m:46s,"445,35",55,162h:26m:17s,46h:32m:46s,"445,35",55,162h:26m:17s
,Unidad: CHN0177,1/12/2025 12:15 p.m.,00h:15m:00s,"10,80",37,1/12/2025 12:30:4.m.,Ralenti/Ign Apagada,00h:06m:20s,"South America, Chicoral, Tolima",46h:32m:46s,"445,35",55,162h:26m:17s,46h:32m:46s,"445,35",55,162h:26m:17s
,Unidad: CHN0177,1/12/2025 12:36 p.m.,00h:00m:00s,"0,00",0,1/12/2025 12:36:5.m.,Denido/Ralenti,00h:22m:06s,"South America, Chicoral, Tolima",46h:32m:46s,"445,35",55,162h:26m:17s,46h:32m:46s,"445,35",55,162h:26m:17s
,Unidad: CHN0177,1/12/2025 12:56 p.m.,00h:00m:00s,"0,00",0,1/12/2025 12:56:5.m.,Denido/Ralenti,00h:25m:34s,"Av 40, Ibague, Tolima",46h:32m:46s,"445,35",55,162h:26m:17s,46h:32m:46s,"445,35",55,162h:26m:17s
,Unidad: CHN0177,1/12/2025 1:21 p.m.,00h:00m:00s,"0,00",0,1/12/2025 1:22:2.m.,Denido/Ralenti,00h:06m:41s,"Av 40, Ibague, Tolima",46h:32m:46s,"445,35",55,162h:26m:17s,46h:32m:46s,"445,35",55,162h:26m:17s
,Unidad: CHN0177,1/12/2025 1:29 p.m.,00h:00m:00s,"0,00",0,1/12/2025 1:29:0.m.,Denido/Ralenti,00h:00m:00s,"Av 40, Ibague, Tolima",46h:32m:46s,"445,35",55,162h:26m:17s,46h:32m:46s,"445,35",55,162h:26m:17s
,Unidad: CHN0177,1/12/2025 1:30 p.m.,00h:37m:06s,"40,93",51,1/12/2025 2:07:0.m.,Ralenti,00h:00m:31s,"Kr15-40, Saldana, Tolima, Colombia",46h:32m:46s,"445,35",55,162h:26m:17s,46h:32m:46s,"445,35",55,162h:26m:17s
,Unidad: CHN0177,1/12/2025 2:07 p.m.,00h:15m:51s,"14,16",47,1/12/2025 2:23:3.m.,Ralenti/Ign Apagada,00h:09m:49s," Km 13 de la vía Saldaña - Aipe, , Tolima, Colombia",46h:32m:46s,"445,35",55,162h:26m:17s,46h:32m:46s,"445,35",55,162h:26m:17s
,Unidad: CHN0177,1/12/2025 2:31 p.m.,00h:00m:00s,"0,00",0,1/12/2025 2:31:5.m.,Denido/Ralenti,00h:00m:23s,"Castilla-Coyaima, Castilla, Coyaima, Tolima, Colombia",46h:32m:46s,"445,35",55,162h:26m:17s,46h:32m:46s,"445,35",55,162h:26m:17s
,Unidad: CHN0177,1/12/2025 2:33 p.m.,00h:00m:57s,"0,35",7,1/12/2025 2:34:1.m.,Ignición Apagada,00h:45m:23s,"South America, Tolima",46h:32m:46s,"445,35",55,162h:26m:17s,46h:32m:46s,"445,35",55,162h:26m:17s
,Unidad: CHN0177,1/12/2025 3:19 p.m.,00h:00m:00s,"0,00",0,1/12/2025 3:19:3.m.,Denido/Ralenti,00h:00m:00s,"South America, Tolima",46h:32m:46s,"445,35",55,162h:26m:17s,46h:32m:46s,"445,35",55,162h:26m:17s
,Unidad: CHN0177,1/12/2025 3:20 p.m.,00h:19m:20s,"22,11",53,1/12/2025 3:39:3.m.,Ignición Apagada,00h:06m:11s,"Km 35 de la vía Saldaña - Aipe, , Tolima, Colombia",46h:32m:46s,"445,35",55,162h:26m:17s,46h:32m:46s,"445,35",55,162h:26m:17s
,Unidad: CHN0177,1/12/2025 3:45 p.m.,00h:00m:00s,"0,00",0,1/12/2025 3:45:4.m.,Denido/Ralenti,00h:00m:00s,"Km 35 de la vía Saldaña - Aipe, , Tolima, Colombia",46h:32m:46s,"445,35",55,162h:26m:17s,46h:32m:46s,"445,35",55,162h:26m:17s
,Unidad: CHN0177,1/12/2025 3:46 p.m.,00h:00m:24s,"0,08",8,1/12/2025 3:46:2.m.,Ralenti,00h:00m:04s,"Km 35 de la vía Saldaña - Aipe, , Tolima, Colombia",46h:32m:46s,"445,35",55,162h:26m:17s,46h:32m:46s,"445,35",55,162h:26m:17s
,Unidad: CHN0177,1/12/2025 3:46 p.m.,00h:01m:10s,"0,31",9,1/12/2025 3:47:4.m.,Ignición Apagada,00h:05m:10s,"Cl. 2 #3-09, Natagaima, Tolima, Colombia",46h:32m:46s,"445,35",55,162h:26m:17s,46h:32m:46s,"445,35",55,162h:26m:17s
,Unidad: CHN0177,1/12/2025 3:52 p.m.,00h:00m:00s,"0,00",0,1/12/2025 3:52:5.m.,Denido/Ralenti,00h:00m:00s,"Cl. 2 #3-09, Natagaima, Tolima, Colombia",46h:32m:46s,"445,35",55,162h:26m:17s,46h:32m:46s,"445,35",55,162h:26m:17s
,Unidad: CHN0177,1/12/2025 3:53 p.m.,00h:31m:23s,"33,89",52,1/12/2025 4:24:5.m.,Ralenti/Ign Apagada,00h:09m:22s," Km 1 de la vía Saldaña - Aipe, , Tolima, Colombia",46h:32m:46s,"445,35",55,162h:26m:17s,46h:32m:46s,"445,35",55,162h:26m:17s
,Unidad: CHN0177,1/12/2025 4:33 p.m.,00h:00m:00s,"0,00",0,1/12/2025 4:33:3.m.,Denido/Ralenti,00h:00m:00s,"Km 1 de la vía Saldaña - Aipe, , Tolima",46h:32m:46s,"445,35",55,162h:26m:17s,46h:32m:46s,"445,35",55,162h:26m:17s
,Unidad: CHN0177,1/12/2025 4:33 p.m.,00h:20m:49s,"16,11",45,1/12/2025 4:54:3.m.,Ralenti/Ign Apagada,00h:11m:38s,"Cl5-81, Purificacion, Tolima, Colombia",46h:32m:46s,"445,35",55,162h:26m:17s,46h:32m:46s,"445,35",55,162h:26m:17s
,Unidad: CHN0177,1/12/2025 5:06 p.m.,00h:00m:00s,"0,00",0,1/12/2025 5:06:1.m.,Denido/Ralenti,00h:00m:00s,"Cl5-81, Purificacion, Tolima, Colombia",46h:32m:46s,"445,35",55,162h:26m:17s,46h:32m:46s,"445,35",55,162h:26m:17s
,Unidad: CHN0177,1/12/2025 5:07 p.m.,00h:14m:40s,"12,71",44,1/12/2025 5:21:5.m.,Ignición Apagada,00h:05m:50s,"Kr6-70, Prado, Tolima",46h:32m:46s,"445,35",55,162h:26m:17s,46h:32m:46s,"445,35",55,162h:26m:17s
,Unidad: CHN0177,1/12/2025 5:27 p.m.,00h:00m:00s,"0,00",0,1/12/2025 5:27:5.m.,Denido/Ralenti,00h:33m:48s,"Kr6-70, Prado, Tolima",46h:32m:46s,"445,35",55,162h:26m:17s,46h:32m:46s,"445,35",55,162h:26m:17s
,Unidad: CHN0177,1/12/2025 6:01 p.m.,00h:00m:00s,"0,00",0,1/12/2025 6:01:4.m.,Denido/Ralenti,00h:00m:00s,"Kr6-70, Prado, Tolima",46h:32m:46s,"445,35",55,162h:26m:17s,46h:32m:46s,"445,35",55,162h:26m:17s
,Unidad: CHN0177,1/12/2025 6:02 p.m.,00h:02m:23s,"0,72",9,1/12/2025 6:04:3.m.,Ignición Apagada,00h:06m:56s,"Cl12-68, Prado, Tolima",46h:32m:46s,"445,35",55,162h:26m:17s,46h:32m:46s,"445,35",55,162h:26m:17s
,Unidad: CHN0177,1/12/2025 6:08 p.m.,00h:00m:00s,"0,00",0,1/12/2025 6:08:0.m.,Denido/Ralenti,00h:00m:03s,"Cl12-68, Prado, Tolima",46h:32m:46s,"445,35",55,162h:26m:17s,46h:32m:46s,"445,35",55,162h:26m:17s
,Unidad: CHN0177,1/12/2025 6:08 p.m.,00h:33m:33s,"26,67",47,1/12/2025 6:42:0.m.,Ralenti/Ign Apagada,00h:06m:35s,"Kr16-48, Saldana, Tolima, Colombia",46h:32m:46s,"445,35",55,162h:26m:17s,46h:32m:46s,"445,35",55,162h:26m:17s
,Unidad: CHN0177,1/12/2025 6:48 p.m.,00h:00m:00s,"0,00",0,1/12/2025 6:48:1.m.,Denido/Ralenti,00h:01m:00s,"Cl. 15 #1515, Saldaña, Tolima, Colombia",46h:32m:46s,"445,35",55,162h:26m:17s,46h:32m:46s,"445,35",55,162h:26m:17s
,Unidad: CHN0177,1/12/2025 6:50 p.m.,00h:13m:17s,"12,91",53,1/12/2025 7:03:2.m.,Ralenti/Ign Apagada,00h:11m:31s,"Cl3-7, Guamo, Tolima, Colombia",46h:32m:46s,"445,35",55,162h:26m:17s,46h:32m:46s,"445,35",55,162h:26m:17s
,Unidad: CHN0177,1/12/2025 7:14 p.m.,00h:00m:00s,"0,00",0,1/12/2025 7:14:3.m.,Denido/Ralenti,00h:00m:05s,"Calle 3 #5-2 a 5-192, Guamo, Guamo, Tolima, Colombia",46h:32m:46s,"445,35",55,162h:26m:17s,46h:32m:46s,"445,35",55,162h:26m:17s
,Unidad: CHN0177,1/12/2025 7:15 p.m.,00h:01m:54s,"0,45",6,1/12/2025 7:17:3.m.,Ralenti,00h:00m:04s,"South America, Guamo, Tolima",46h:32m:46s,"445,35",55,162h:26m:17s,46h:32m:46s,"445,35",55,162h:26m:17s
,Unidad: CHN0177,1/12/2025 7:17 p.m.,00h:00m:52s,"0,37",9,1/12/2025 7:18:3.m.,Ralenti/Ign Apagada,00h:07m:38s,"Cl2a-78, Guamo, Tolima, Colombia",46h:32m:46s,"445,35",55,162h:26m:17s,46h:32m:46s,"445,35",55,162h:26m:17s
,Unidad: CHN0177,1/12/2025 7:25 p.m.,00h:00m:00s,"0,00",0,1/12/2025 7:25:2.m.,Denido/Ralenti,00h:00m:39s,"Kr10-51, Guamo, Tolima, Colombia",46h:32m:46s,"445,35",55,162h:26m:17s,46h:32m:46s,"445,35",55,162h:26m:17s
,Unidad: CHN0177,1/12/2025 7:26 p.m.,00h:01m:31s,"0,56",12,1/12/2025 7:28:2.m.,Ralenti,00h:03m:47s,"Cl3-45, Guamo, Tolima, Colombia",46h:32m:46s,"445,35",55,162h:26m:17s,46h:32m:46s,"445,35",55,162h:26m:17s
,Unidad: CHN0177,1/12/2025 7:32 p.m.,00h:01m:18s,"0,84",10,1/12/2025 7:33:3.m.,Ralenti/Ign Apagada,00h:05m:08s,"Cl2a-78, Guamo, Tolima, Colombia",46h:32m:46s,"445,35",55,162h:26m:17s,46h:32m:46s,"445,35",55,162h:26m:17s
,Unidad: CHN0177,1/12/2025 7:37 p.m.,00h:00m:00s,"0,00",0,1/12/2025 7:37:4.m.,Denido/Ralenti,00h:00m:00s,"Kr10-51, Guamo, Tolima, Colombia",46h:32m:46s,"445,35",55,162h:26m:17s,46h:32m:46s,"445,35",55,162h:26m:17s
,Unidad: CHN0177,1/12/2025 7:38 p.m.,00h:00m:53s,"0,40",12,1/12/2025 7:39:4.m.,Ralenti,00h:00m:03s,"Cl8-94, Guamo, Tolima, Colombia",46h:32m:46s,"445,35",55,162h:26m:17s,46h:32m:46s,"445,35",55,162h:26m:17s
,Unidad: CHN0177,1/12/2025 7:39 p.m.,00h:00m:52s,"0,18",7,1/12/2025 7:40:3.m.,Ralenti,00h:00m:38s,"Cl8-13, Guamo, Tolima, Colombia",46h:32m:46s,"445,35",55,162h:26m:17s,46h:32m:46s,"445,35",55,162h:26m:17s
,Unidad: CHN0177,1/12/2025 7:41 p.m.,00h:01m:35s,"0,26",11,1/12/2025 7:42:4.m.,Ralenti/Ign Apagada,00h:21m:36s,"Kr7a-68, Guamo, Tolima, Colombia",46h:32m:46s,"445,35",55,162h:26m:17s,46h:32m:46s,"445,35",55,162h:26m:17s
,Unidad: CHN0177,1/12/2025 8:04 p.m.,00h:00m:00s,"0,00",0,1/12/2025 8:04:1.m.,Denido/Ralenti,00h:01m:29s,"Kr7a-68, Guamo, Tolima, Colombia",46h:32m:46s,"445,35",55,162h:26m:17s,46h:32m:46s,"445,35",55,162h:26m:17s
,Unidad: CHN0177,1/12/2025 8:06 p.m.,00h:16m:40s,"16,66",51,1/12/2025 8:22:5.m.,Ralenti,00h:02m:19s,"Kr7-14, Espinal, Tolima, Colombia",46h:32m:46s,"445,35",55,162h:26m:17s,46h:32m:46s,"445,35",55,162h:26m:17s
,Unidad: CHN0177,1/12/2025 8:25 p.m.,00h:00m:51s,"0,42",9,1/12/2025 8:26:0.m.,Ralenti,00h:00m:37s,"Kr7-4, Espinal, Tolima, Colombia",46h:32m:46s,"445,35",55,162h:26m:17s,46h:32m:46s,"445,35",55,162h:26m:17s
,Unidad: CHN0177,1/12/2025 8:26 p.m.,00h:03m:31s,"1,67",15,1/12/2025 8:30:1.m.,Ralenti,00h:01m:01s,"Kr5-11, Espinal, Tolima, Colombia",46h:32m:46s,"445,35",55,162h:26m:17s,46h:32m:46s,"445,35",55,162h:26m:17s
,Unidad: CHN0177,1/12/2025 8:31 p.m.,00h:02m:00s,"0,95",19,1/12/2025 8:33:1.m.,Ralenti/Ign Apagada,00h:02m:10s,"Kr5, Espinal, Tolima, Colombia",46h:32m:46s,"445,35",55,162h:26m:17s,46h:32m:46s,"445,35",55,162h:26m:17s
,Unidad: CHN0177,1/12/2025 8:35 p.m.,00h:00m:00s,"0,00",0,1/12/2025 8:35:1.m.,Denido/Ralenti,00h:01m:12s,"Kr5, Espinal, Tolima, Colombia",46h:32m:46s,"445,35",55,162h:26m:17s,46h:32m:46s,"445,35",55,162h:26m:17s
,Unidad: CHN0177,1/12/2025 8:37 p.m.,00h:00m:40s,"0,32",7,1/12/2025 8:38:0.m.,Ralenti,00h:01m:36s,"Kr5a, Espinal, Tolima, Colombia",46h:32m:46s,"445,35",55,162h:26m:17s,46h:32m:46s,"445,35",55,162h:26m:17s
,Unidad: CHN0177,1/12/2025 8:39 p.m.,00h:01m:32s,"0,21",6,1/12/2025 8:41:1.m.,Ralenti,00h:03m:14s,"Kr5a, Espinal, Tolima, Colombia",46h:32m:46s,"445,35",55,162h:26m:17s,46h:32m:46s,"445,35",55,162h:26m:17s
,Unidad: CHN0177,1/12/2025 8:44 p.m.,00h:34m:46s,"30,26",55,1/12/2025 9:19:1.m.,Ralenti,00h:01m:00s,"Km 0 de la vía Alto de Gualanday, , Tolima",46h:32m:46s,"445,35",55,162h:26m:17s,46h:32m:46s,"445,35",55,162h:26m:17s
,Unidad: CHN0177,1/12/2025 9:20 p.m.,00h:13m:05s,"13,41",47,1/12/2025 9:33:2.m.,Ralenti,00h:00m:30s,"Avenida Picaleña, Ibagué, Ibagué, Tolima, Colombia",46h:32m:46s,"445,35",55,162h:26m:17s,46h:32m:46s,"445,35",55,162h:26m:17s
,Unidad: CHN0177,1/12/2025 9:33 p.m.,00h:00m:19s,"0,11",8,1/12/2025 9:34:1.m.,Ralenti/Ign Apagada,17h:13m:42s,"9VPC+F7 Ibague, Tolima, Colombia",46h:32m:46s,"445,35",55,162h:26m:17s,46h:32m:46s,"445,35",55,162h:26m:17s
,Unidad: CHN0177,2/12/2025 2:46 p.m.,00h:00m:00s,"0,00",0,2/12/2025 2:46:4.m.,Denido/Ralenti,41h:33m:35s,"9VPC+F7 Ibague, Tolima, Colombia",46h:32m:46s,"445,35",55,162h:26m:17s,46h:32m:46s,"445,35",55,162h:26m:17s
,Unidad: CHN0177,4/12/2025 7:24 a.m.,00h:00m:00s,"0,00",0,4/12/2025 7:24:3.m.,Denido/Ralenti,01h:01m:58s,"9VPC+F7 Ibague, Tolima, Colombia",46h:32m:46s,"445,35",55,162h:26m:17s,46h:32m:46s,"445,35",55,162h:26m:17s
,Unidad: CHN0177,4/12/2025 8:11 a.m.,00h:00m:00s,"0,00",0,4/12/2025 8:11:3.m.,Denido/Ralenti,00h:48m:11s,"9VPC+5F Ibague, Tolima, Colombia",46h:32m:46s,"445,35",55,162h:26m:17s,46h:32m:46s,"445,35",55,162h:26m:17s
,Unidad: CHN0177,4/12/2025 8:54 a.m.,00h:00m:00s,"0,00",0,4/12/2025 8:54:0.m.,Denido/Ralenti,00h:04m:29s,"9VPC+5F Ibague, Tolima, Colombia",46h:32m:46s,"445,35",55,162h:26m:17s,46h:32m:46s,"445,35",55,162h:26m:17s
,Unidad: CHN0177,4/12/2025 8:59 a.m.,00h:02m:31s,"1,13",27,4/12/2025 9:02:0.m.,Ralenti,00h:01m:00s,"Km 9 de la vía Buenos Aires - Picalena, , Tolima",46h:32m:46s,"445,35",55,162h:26m:17s,46h:32m:46s,"445,35",55,162h:26m:17s
,Unidad: CHN0177,4/12/2025 9:03 a.m.,00h:02m:55s,"1,79",25,4/12/2025 9:05:5.m.,Ralenti,00h:01m:42s,"Avenida Del Ferrocarril, Ibagué, Ibagué, Tolima, Colombia",46h:32m:46s,"445,35",55,162h:26m:17s,46h:32m:46s,"445,35",55,162h:26m:17s
,Unidad: CHN0177,4/12/2025 9:07 a.m.,00h:02m:00s,"1,13",8,4/12/2025 9:09:3.m.,Ignición Apagada,00h:25m:45s,"Km 1 de la vía Picalena - Santa Rita, , Tolima, Colombia",46h:32m:46s,"445,35",55,162h:26m:17s,46h:32m:46s,"445,35",55,162h:26m:17s
,Unidad: CHN0177,4/12/2025 9:35 a.m.,00h:00m:00s,"0,00",0,4/12/2025 9:35:2.m.,Denido/Ralenti,00h:01m:07s,"Km 1 de la vía Picalena - Santa Rita, , Tolima, Colombia",46h:32m:46s,"445,35",55,162h:26m:17s,46h:32m:46s,"445,35",55,162h:26m:17s
,Unidad: CHN0177,4/12/2025 9:36 a.m.,00h:00m:34s,"0,37",6,4/12/2025 9:37:2.m.,Ralenti,00h:02m:00s,"Km 1 de la vía Picalena - Santa Rita, , Tolima, Colombia",46h:32m:46s,"445,35",55,162h:26m:17s,46h:32m:46s,"445,35",55,162h:26m:17s
,Unidad: CHN0177,4/12/2025 9:39 a.m.,00h:05m:29s,"2,82",14,4/12/2025 9:44:5.m.,Ignición Apagada,00h:10m:34s,"Cra. 18F Bis Sur, Ibagué, Tolima, Colombia",46h:32m:46s,"445,35",55,162h:26m:17s,46h:32m:46s,"445,35",55,162h:26m:17s
,Unidad: CHN0177,4/12/2025 9:55 a.m.,00h:00m:00s,"0,00",0,4/12/2025 9:55:2.m.,Denido/Ralenti,00h:01m:29s,"Cra. 18F Bis Sur, Ibagué, Tolima, Colombia",46h:32m:46s,"445,35",55,162h:26m:17s,46h:32m:46s,"445,35",55,162h:26m:17s
,Unidad: CHN0177,4/12/2025 9:57 a.m.,00h:00m:35s,"0,71",10,4/12/2025 9:58:1.m.,Ralenti/Ign Apagada,00h:06m:10s,"Calle 126 #44a Sur-2 a 44a Sur-46, Ibagué, Ibagué, Tolima, Colombia",46h:32m:46s,"445,35",55,162h:26m:17s,46h:32m:46s,"445,35",55,162h:26m:17s
,Unidad: CHN0177,4/12/2025 10:03 a.m.,00h:00m:00s,"0,00",0,4/12/2025 10:03:2.m.,Denido/Ralenti,00h:00m:00s,"Kr44bs 124-47, Ibague, Tolima, Colombia",46h:32m:46s,"445,35",55,162h:26m:17s,46h:32m:46s,"445,35",55,162h:26m:17s
,Unidad: CHN0177,4/12/2025 10:04 a.m.,00h:00m:15s,"0,23",7,4/12/2025 10:04:3.m.,Ralenti,00h:03m:11s,"Cra. 44b Sur #122-16, Ibagué, Tolima, Colombia",46h:32m:46s,"445,35",55,162h:26m:17s,46h:32m:46s,"445,35",55,162h:26m:17s
,Unidad: CHN0177,4/12/2025 10:07 a.m.,00h:13m:37s,"10,28",40,4/12/2025 10:21:2.m.,Ignición Apagada,00h:04m:09s,,46h:32m:46s,"445,35",55,162h:26m:17s,46h:32m:46s,"445,35",55,162h:26m:17s
,Unidad: CHN0177,4/12/2025 10:25 a.m.,00h:00m:00s,"0,00",0,4/12/2025 10:25:3.m.,Denido/Ralenti,00h:00m:00s,"South America, Tolima",46h:32m:46s,"445,35",55,162h:26m:17s,46h:32m:46s,"445,35",55,162h:26m:17s
,Unidad: CHN0177,4/12/2025 10:26 a.m.,00h:00m:51s,"0,45",11,4/12/2025 10:27:2.m.,Ignición Apagada,00h:03m:23s,,46h:32m:46s,"445,35",55,162h:26m:17s,46h:32m:46s,"445,35",55,162h:26m:17s
,Unidad: CHN0177,4/12/2025 10:30 a.m.,00h:00m:00s,"0,00",0,4/12/2025 10:30:5.m.,Denido/Ralenti,00h:04m:48s,"Kr14 156, Ibague, Tolima, Colombia",46h:32m:46s,"445,35",55,162h:26m:17s,46h:32m:46s,"445,35",55,162h:26m:17s
,Unidad: CHN0177,4/12/2025 10:35 a.m.,00h:00m:00s,"0,00",0,4/12/2025 10:35:1.m.,Denido/Ralenti,00h:00m:00s,"Kr14 157, Ibague, Tolima, Colombia",46h:32m:46s,"445,35",55,162h:26m:17s,46h:32m:46s,"445,35",55,162h:26m:17s
,Unidad: CHN0177,4/12/2025 10:35 a.m.,00h:00m:51s,"0,23",16,4/12/2025 10:36:3.m.,Ralenti,00h:01m:38s,"Cra. 8B Bis, Ibagué, Ibagué, Tolima, Colombia",46h:32m:46s,"445,35",55,162h:26m:17s,46h:32m:46s,"445,35",55,162h:26m:17s
,Unidad: CHN0177,4/12/2025 10:38 a.m.,00h:00m:21s,"0,35",15,4/12/2025 10:38:3.m.,Ralenti,00h:00m:29s,"Cra. 14a #155-14, Ibagué, Tolima, Colombia",46h:32m:46s,"445,35",55,162h:26m:17s,46h:32m:46s,"445,35",55,162h:26m:17s
,Unidad: CHN0177,4/12/2025 10:39 a.m.,00h:03m:10s,"1,08",22,4/12/2025 10:42:1.m.,Ralenti/Ign Apagada,00h:02m:37s,"Kr14 144-65, Ibague, Tolima, Colombia",46h:32m:46s,"445,35",55,162h:26m:17s,46h:32m:46s,"445,35",55,162h:26m:17s
,Unidad: CHN0177,4/12/2025 10:44 a.m.,00h:00m:00s,"0,00",0,4/12/2025 10:44:2.m.,Denido/Ralenti,00h:05m:11s,"Cl144 14-9, Ibague, Tolima, Colombia",46h:32m:46s,"445,35",55,162h:26m:17s,46h:32m:46s,"445,35",55,162h:26m:17s
,Unidad: CHN0177,4/12/2025 10:49 a.m.,00h:00m:00s,"0,00",0,4/12/2025 10:49:3.m.,Denido/Ralenti,00h:00m:22s,"Cl144 14-9, Ibague, Tolima, Colombia",46h:32m:46s,"445,35",55,162h:26m:17s,46h:32m:46s,"445,35",55,162h:26m:17s
