GroupName,UnitName,StartTime,MovingTimeSecs,MilesDriven,MaxSpeed,StopTime,textbox43,StopLengthSecs,ContactName,textbox28,textbox29,textbox30,textbox32,MovingTimeSecs_1,MilesDriven_1,MaxSpeed_1,StopLengthSecs_1
,Unidad: LUL144,3/12/2025 9:00 p.m.,00h:29m:25s,"22,48",38,3/12/2025 9:29:4.m.,Ralenti/Ign Apagada,00h:40m:22s,"Cl11 6-50, Caparrapi, Cundinamarca, Colombia",36h:27m:22s,"1.639,00",58,130h:27m:17s,36h:27m:22s,"1.639,00",58,130h:27m:17s
,Unidad: LUL144,3/12/2025 10:07 p.m.,00h:00m:00s,"0,00",0,3/12/2025 10:07:5.m.,Denido/Ralenti,00h:02m:07s,"Cl11 6-50, Caparrapi, Cundinamarca, Colombia",36h:27m:22s,"1.639,00",58,130h:27m:17s,36h:27m:22s,"1.639,00",58,130h:27m:17s
,Unidad: LUL144,3/12/2025 10:10 p.m.,00h:25m:41s,"18,57",35,3/12/2025 10:36:3.m.,Ralenti,00h:00m:25s,"South America, Cundinamarca",36h:27m:22s,"1.639,00",58,130h:27m:17s,36h:27m:22s,"1.639,00",58,130h:27m:17s
,Unidad: LUL144,3/12/2025 10:37 p.m.,00h:07m:35s,"5,02",33,3/12/2025 10:44:3.m.,Ralenti,00h:01m:34s,"G9F8+MC Puerto Salgar, Cundinamarca, Colombia",36h:27m:22s,"1.639,00",58,130h:27m:17s,36h:27m:22s,"1.639,00",58,130h:27m:17s
,Unidad: LUL144,3/12/2025 10:46 p.m.,00h:08m:38s,"6,31",39,3/12/2025 10:54:5.m.,Ralenti/Ign Apagada,02h:38m:23s,"Av 45, Puerto Salgar, Cundinamarca, Colombia",36h:27m:22s,"1.639,00",58,130h:27m:17s,36h:27m:22s,"1.639,00",58,130h:27m:17s
,Unidad: LUL144,4/12/2025 1:17 a.m.,00h:00m:00s,"0,00",0,4/12/2025 1:17:0.m.,Denido/Ralenti,00h:52m:58s,"La Dorada-Puerto Libre, Puerto Salgar, Cundinamarca, Colombia",36h:27m:22s,"1.639,00",58,130h:27m:17s,36h:27m:22s,"1.639,00",58,130h:27m:17s
,Unidad: LUL144,4/12/2025 1:50 a.m.,00h:00m:00s,"0,00",0,4/12/2025 1:50:5.m.,Denido/Ralenti,00h:01m:47s,"La Dorada-Puerto Libre, Puerto Salgar, Cundinamarca, Colombia",36h:27m:22s,"1.639,00",58,130h:27m:17s,36h:27m:22s,"1.639,00",58,130h:27m:17s
,Unidad: LUL144,4/12/2025 1:53 a.m.,00h:47m:13s,"44,95",47,4/12/2025 2:40:5.m.,Ralenti,00h:01m:00s,"Km 58 de la vía Puerto Salgar - Puerto Boyaca, , Boyacá",36h:27m:22s,"1.639,00",58,130h:27m:17s,36h:27m:22s,"1.639,00",58,130h:27m:17s
,Unidad: LUL144,4/12/2025 2:41 a.m.,02h:04m:00s,"125,79",53,4/12/2025 4:45:5.m.,Ralenti,00h:01m:00s,"Km 185 de la vía Dorada - Sabana de Torres, , Santander",36h:27m:22s,"1.639,00",58,130h:27m:17s,36h:27m:22s,"1.639,00",58,130h:27m:17s
,Unidad: LUL144,4/12/2025 4:46 a.m.,00h:40m:00s,"32,03",41,4/12/2025 5:26:5.m.,Ralenti/Ign Apagada,01h:42m:20s,"Km 217 de la vía Dorada - Sabana de Torres, , Santander",36h:27m:22s,"1.639,00",58,130h:27m:17s,36h:27m:22s,"1.639,00",58,130h:27m:17s
,Unidad: LUL144,4/12/2025 6:44 a.m.,00h:00m:00s,"0,00",0,4/12/2025 6:44:4.m.,Denido/Ralenti,00h:04m:00s,"Km 217 de la vía Dorada - Sabana de Torres, , Santander",36h:27m:22s,"1.639,00",58,130h:27m:17s,36h:27m:22s,"1.639,00",58,130h:27m:17s
,Unidad: LUL144,4/12/2025 6:49 a.m.,00h:15m:54s,"12,49",42,4/12/2025 7:05:3.m.,Ralenti,00h:00m:11s,"Av 45-11, Barrancabermeja, Santander, Colombia",36h:27m:22s,"1.639,00",58,130h:27m:17s,36h:27m:22s,"1.639,00",58,130h:27m:17s
,Unidad: LUL144,4/12/2025 7:05 a.m.,00h:25m:54s,"21,76",45,4/12/2025 7:31:4.m.,Ralenti,00h:02m:01s,"Tr48 57-36, Barrancabermeja, Santander",36h:27m:22s,"1.639,00",58,130h:27m:17s,36h:27m:22s,"1.639,00",58,130h:27m:17s
,Unidad: LUL144,4/12/2025 7:33 a.m.,00h:02m:00s,"0,37",14,4/12/2025 7:35:4.m.,Ralenti,00h:01m:00s,"Tr48 60-62, Barrancabermeja, Santander",36h:27m:22s,"1.639,00",58,130h:27m:17s,36h:27m:22s,"1.639,00",58,130h:27m:17s
,Unidad: LUL144,4/12/2025 7:36 a.m.,00h:09m:00s,"3,67",21,4/12/2025 7:45:4.m.,Ralenti,00h:02m:00s,"Cl71 24-44, Barrancabermeja, Santander",36h:27m:22s,"1.639,00",58,130h:27m:17s,36h:27m:22s,"1.639,00",58,130h:27m:17s
,Unidad: LUL144,4/12/2025 7:47 a.m.,00h:08m:59s,"3,99",29,4/12/2025 7:56:4.m.,Ralenti,00h:07m:01s,"Cl74 5-39, Barrancabermeja, Santander",36h:27m:22s,"1.639,00",58,130h:27m:17s,36h:27m:22s,"1.639,00",58,130h:27m:17s
,Unidad: LUL144,4/12/2025 8:03 a.m.,00h:03m:00s,"0,82",17,4/12/2025 8:06:4.m.,Ralenti/Ign Apagada,00h:08m:15s,"Termo Barranca, Barrancabermeja, Santander, Colombia",36h:27m:22s,"1.639,00",58,130h:27m:17s,36h:27m:22s,"1.639,00",58,130h:27m:17s
,Unidad: LUL144,4/12/2025 8:14 a.m.,00h:00m:00s,"0,00",0,4/12/2025 8:14:4.m.,Denido/Ralenti,01h:12m:32s,"Termo Barranca, Barrancabermeja, Santander, Colombia",36h:27m:22s,"1.639,00",58,130h:27m:17s,36h:27m:22s,"1.639,00",58,130h:27m:17s
,Unidad: LUL144,4/12/2025 9:19 a.m.,00h:00m:00s,"0,00",0,4/12/2025 9:19:2.m.,Denido/Ralenti,00h:44m:11s,"Termo Barranca, Barrancabermeja, Santander, Colombia",36h:27m:22s,"1.639,00",58,130h:27m:17s,36h:27m:22s,"1.639,00",58,130h:27m:17s
,Unidad: LUL144,4/12/2025 9:45 a.m.,00h:00m:00s,"0,00",0,4/12/2025 9:45:0.m.,Denido/Ralenti,00h:01m:13s,"Termo Barranca, Barrancabermeja, Santander, Colombia",36h:27m:22s,"1.639,00",58,130h:27m:17s,36h:27m:22s,"1.639,00",58,130h:27m:17s
,Unidad: LUL144,4/12/2025 9:47 a.m.,00h:00m:54s,"0,23",7,4/12/2025 9:48:1.m.,Ignición Apagada,00h:01m:13s,"Puente, Barrancabermeja, Santander",36h:27m:22s,"1.639,00",58,130h:27m:17s,36h:27m:22s,"1.639,00",58,130h:27m:17s
,Unidad: LUL144,4/12/2025 9:49 a.m.,00h:00m:00s,"0,00",0,4/12/2025 9:49:2.m.,Denido/Ralenti,00h:00m:17s,"Puente, Barrancabermeja, Santander",36h:27m:22s,"1.639,00",58,130h:27m:17s,36h:27m:22s,"1.639,00",58,130h:27m:17s
,Unidad: LUL144,4/12/2025 9:50 a.m.,00h:01m:43s,"0,34",11,4/12/2025 9:52:0.m.,Ralenti,00h:01m:59s,"Puente, Barrancabermeja, Santander, Colombia",36h:27m:22s,"1.639,00",58,130h:27m:17s,36h:27m:22s,"1.639,00",58,130h:27m:17s
,Unidad: LUL144,4/12/2025 9:54 a.m.,00h:01m:01s,"0,24",7,4/12/2025 9:55:0.m.,Ralenti,00h:04m:59s,"Puente, Barrancabermeja, Santander",36h:27m:22s,"1.639,00",58,130h:27m:17s,36h:27m:22s,"1.639,00",58,130h:27m:17s
,Unidad: LUL144,4/12/2025 10:00 a.m.,00h:02m:01s,"1,43",7,4/12/2025 10:02:0.m.,Ralenti,00h:03m:36s,"Refinería Ecopetrol, Unnamed Road, Barrancabermeja, Santander, Colombia",36h:27m:22s,"1.639,00",58,130h:27m:17s,36h:27m:22s,"1.639,00",58,130h:27m:17s
,Unidad: LUL144,4/12/2025 10:05 a.m.,00h:02m:23s,"0,85",12,4/12/2025 10:08:0.m.,Ralenti/Ign Apagada,00h:47m:37s,"Refinería Ecopetrol, Unnamed Road, Barrancabermeja, Santander, Colombia",36h:27m:22s,"1.639,00",58,130h:27m:17s,36h:27m:22s,"1.639,00",58,130h:27m:17s
,Unidad: LUL144,4/12/2025 10:39 a.m.,00h:00m:00s,"0,00",0,4/12/2025 10:39:4.m.,Denido/Ralenti,00h:53m:09s,"Puente, Barrancabermeja, Santander, Colombia",36h:27m:22s,"1.639,00",58,130h:27m:17s,36h:27m:22s,"1.639,00",58,130h:27m:17s
,Unidad: LUL144,4/12/2025 11:27 a.m.,00h:00m:00s,"0,00",0,4/12/2025 11:27:2.m.,Denido/Ralenti,00h:18m:39s,"South America, Barrancabermeja, Santander",36h:27m:22s,"1.639,00",58,130h:27m:17s,36h:27m:22s,"1.639,00",58,130h:27m:17s
,Unidad: LUL144,4/12/2025 11:41 a.m.,00h:00m:00s,"0,00",0,4/12/2025 11:41:5.m.,Denido/Ralenti,04h:53m:50s,"Puente, Barrancabermeja, Santander, Colombia",36h:27m:22s,"1.639,00",58,130h:27m:17s,36h:27m:22s,"1.639,00",58,130h:27m:17s
,Unidad: LUL144,4/12/2025 3:52 p.m.,00h:00m:00s,"0,00",0,4/12/2025 3:52:1.m.,Denido/Ralenti,01h:49m:31s,"Puente, Barrancabermeja, Santander, Colombia",36h:27m:22s,"1.639,00",58,130h:27m:17s,36h:27m:22s,"1.639,00",58,130h:27m:17s
,Unidad: LUL144,4/12/2025 5:41 p.m.,00h:00m:00s,"0,00",0,4/12/2025 5:41:4.m.,Denido/Ralenti,00h:09m:38s,"Puente, Barrancabermeja, Santander, Colombia",36h:27m:22s,"1.639,00",58,130h:27m:17s,36h:27m:22s,"1.639,00",58,130h:27m:17s
,Unidad: LUL144,4/12/2025 5:47 p.m.,00h:00m:00s,"0,00",0,4/12/2025 5:47:0.m.,Denido/Ralenti,00h:11m:00s,"Puente, Barrancabermeja, Santander, Colombia",36h:27m:22s,"1.639,00",58,130h:27m:17s,36h:27m:22s,"1.639,00",58,130h:27m:17s
,Unidad: LUL144,4/12/2025 5:59 p.m.,00h:01m:00s,"0,50",10,4/12/2025 6:00:4.m.,Ralenti,00h:01m:42s,"Puente, Barrancabermeja, Santander",36h:27m:22s,"1.639,00",58,130h:27m:17s,36h:27m:22s,"1.639,00",58,130h:27m:17s
,Unidad: LUL144,4/12/2025 6:02 p.m.,00h:10m:18s,"3,67",22,4/12/2025 6:12:4.m.,Ralenti,00h:02m:00s,"Cl71 20-33, Barrancabermeja, Santander",36h:27m:22s,"1.639,00",58,130h:27m:17s,36h:27m:22s,"1.639,00",58,130h:27m:17s
,Unidad: LUL144,4/12/2025 6:14 p.m.,00h:03m:00s,"0,77",17,4/12/2025 6:17:4.m.,Ralenti,00h:00m:59s,"Kr30 69-37, Barrancabermeja, Santander",36h:27m:22s,"1.639,00",58,130h:27m:17s,36h:27m:22s,"1.639,00",58,130h:27m:17s
,Unidad: LUL144,4/12/2025 6:18 p.m.,00h:01m:00s,"0,06",6,4/12/2025 6:19:4.m.,Ralenti,00h:01m:01s,"Cl69 30-29, Barrancabermeja, Santander",36h:27m:22s,"1.639,00",58,130h:27m:17s,36h:27m:22s,"1.639,00",58,130h:27m:17s
,Unidad: LUL144,4/12/2025 6:20 p.m.,00h:02m:59s,"0,77",14,4/12/2025 6:23:4.m.,Ralenti,00h:06m:01s,"Dg60-16, Barrancabermeja, Santander",36h:27m:22s,"1.639,00",58,130h:27m:17s,36h:27m:22s,"1.639,00",58,130h:27m:17s
,Unidad: LUL144,4/12/2025 6:29 p.m.,00h:06m:00s,"2,40",21,4/12/2025 6:35:4.m.,Ralenti,00h:00m:59s,"Tr48 61-41, Barrancabermeja, Santander",36h:27m:22s,"1.639,00",58,130h:27m:17s,36h:27m:22s,"1.639,00",58,130h:27m:17s
,Unidad: LUL144,4/12/2025 6:36 p.m.,00h:13m:00s,"10,09",50,4/12/2025 6:49:4.m.,Ralenti,00h:01m:53s,"Km 20 de la vía A Barrancabermeja, , Santander, Colombia",36h:27m:22s,"1.639,00",58,130h:27m:17s,36h:27m:22s,"1.639,00",58,130h:27m:17s
,Unidad: LUL144,4/12/2025 6:51 p.m.,00h:15m:53s,"19,02",54,4/12/2025 7:07:2.m.,Ralenti,00h:02m:03s,"Av 45, Barrancabermeja, Santander",36h:27m:22s,"1.639,00",58,130h:27m:17s,36h:27m:22s,"1.639,00",58,130h:27m:17s
,Unidad: LUL144,4/12/2025 7:09 p.m.,00h:03m:12s,"2,12",34,4/12/2025 7:12:4.m.,Ralenti,00h:03m:00s,"Av 66, Barrancabermeja, Santander",36h:27m:22s,"1.639,00",58,130h:27m:17s,36h:27m:22s,"1.639,00",58,130h:27m:17s
,Unidad: LUL144,4/12/2025 7:15 p.m.,00h:40m:00s,"35,15",50,4/12/2025 7:55:4.m.,Ralenti,00h:01m:00s,"Av 45, Barrancabermeja, Santander",36h:27m:22s,"1.639,00",58,130h:27m:17s,36h:27m:22s,"1.639,00",58,130h:27m:17s
,Unidad: LUL144,4/12/2025 7:56 p.m.,00h:49m:20s,"57,07",54,4/12/2025 8:46:0.m.,Ralenti/Ign Apagada,00h:42m:29s,"Av 45, San Alberto, Cesar",36h:27m:22s,"1.639,00",58,130h:27m:17s,36h:27m:22s,"1.639,00",58,130h:27m:17s
,Unidad: LUL144,4/12/2025 9:07 p.m.,00h:00m:00s,"0,00",0,4/12/2025 9:07:1.m.,Denido/Ralenti,00h:00m:00s,"Av 45, San Alberto, Cesar",36h:27m:22s,"1.639,00",58,130h:27m:17s,36h:27m:22s,"1.639,00",58,130h:27m:17s
,Unidad: LUL144,4/12/2025 9:08 p.m.,00h:00m:36s,"0,16",9,4/12/2025 9:09:1.m.,Ralenti,00h:00m:47s,"Av 45, San Alberto, Cesar",36h:27m:22s,"1.639,00",58,130h:27m:17s,36h:27m:22s,"1.639,00",58,130h:27m:17s
,Unidad: LUL144,4/12/2025 9:10 p.m.,00h:01m:39s,"0,47",6,4/12/2025 9:11:4.m.,Ralenti,00h:10m:42s,"I-45, San Alberto, César, Colombia",36h:27m:22s,"1.639,00",58,130h:27m:17s,36h:27m:22s,"1.639,00",58,130h:27m:17s
,Unidad: LUL144,4/12/2025 9:22 p.m.,00h:00m:10s,"0,18",6,4/12/2025 9:22:3.m.,Ralenti,00h:03m:15s,"Av 45, San Alberto, Cesar, Colombia",36h:27m:22s,"1.639,00",58,130h:27m:17s,36h:27m:22s,"1.639,00",58,130h:27m:17s
,Unidad: LUL144,4/12/2025 9:25 p.m.,00h:02m:05s,"2,40",31,4/12/2025 9:27:5.m.,Ralenti/Ign Apagada,09h:43m:56s,"Km 2 de la vía San Alberto - Bosconia, , César",36h:27m:22s,"1.639,00",58,130h:27m:17s,36h:27m:22s,"1.639,00",58,130h:27m:17s
,Unidad: LUL144,5/12/2025 6:51 a.m.,00h:00m:00s,"0,00",0,5/12/2025 6:51:5.m.,Denido/Ralenti,01h:15m:54s,"Km 2 de la vía San Alberto - Bosconia, , César",36h:27m:22s,"1.639,00",58,130h:27m:17s,36h:27m:22s,"1.639,00",58,130h:27m:17s
,Unidad: LUL144,5/12/2025 8:04 a.m.,00h:00m:00s,"0,00",0,5/12/2025 8:04:3.m.,Denido/Ralenti,00h:05m:00s,"I-45, San Alberto, César, Colombia",36h:27m:22s,"1.639,00",58,130h:27m:17s,36h:27m:22s,"1.639,00",58,130h:27m:17s
,Unidad: LUL144,5/12/2025 8:10 a.m.,00h:03m:59s,"6,49",53,5/12/2025 8:14:3.m.,Ralenti,00h:03m:01s,"I-45, San Alberto, César, Colombia",36h:27m:22s,"1.639,00",58,130h:27m:17s,36h:27m:22s,"1.639,00",58,130h:27m:17s
,Unidad: LUL144,5/12/2025 8:17 a.m.,00h:25m:00s,"31,91",54,5/12/2025 8:42:3.m.,Ralenti,00h:00m:59s,"Av 45, Aguachica, Cesar",36h:27m:22s,"1.639,00",58,130h:27m:17s,36h:27m:22s,"1.639,00",58,130h:27m:17s
,Unidad: LUL144,5/12/2025 8:43 a.m.,00h:52m:01s,"62,81",58,5/12/2025 9:35:3.m.,Ralenti,00h:01m:00s,"Av 45-80, Pelaya, Cesar, Colombia",36h:27m:22s,"1.639,00",58,130h:27m:17s,36h:27m:22s,"1.639,00",58,130h:27m:17s
,Unidad: LUL144,5/12/2025 9:36 a.m.,00h:11m:00s,"5,57",39,5/12/2025 9:47:3.m.,Ralenti,00h:03m:00s,"La Gloria, La Gloria, Cesar",36h:27m:22s,"1.639,00",58,130h:27m:17s,36h:27m:22s,"1.639,00",58,130h:27m:17s
,Unidad: LUL144,5/12/2025 9:50 a.m.,00h:02m:00s,"0,35",7,5/12/2025 9:52:3.m.,Ralenti/Ign Apagada,00h:15m:31s,"La Gloria, La Gloria, Cesar",36h:27m:22s,"1.639,00",58,130h:27m:17s,36h:27m:22s,"1.639,00",58,130h:27m:17s
,Unidad: LUL144,5/12/2025 10:00 a.m.,00h:00m:00s,"0,00",0,5/12/2025 10:00:2.m.,Denido/Ralenti,01h:59m:25s,"La Gloria, La Gloria, Cesar",36h:27m:22s,"1.639,00",58,130h:27m:17s,36h:27m:22s,"1.639,00",58,130h:27m:17s
,Unidad: LUL144,5/12/2025 11:20 a.m.,00h:00m:00s,"0,00",0,5/12/2025 11:20:0.m.,Denido/Ralenti,00h:06m:14s,"La Gloria, La Gloria, Cesar",36h:27m:22s,"1.639,00",58,130h:27m:17s,36h:27m:22s,"1.639,00",58,130h:27m:17s
,Unidad: LUL144,5/12/2025 11:24 a.m.,00h:00m:00s,"0,00",0,5/12/2025 11:24:0.m.,Denido/Ralenti,00h:20m:33s,"La Gloria, La Gloria, Cesar",36h:27m:22s,"1.639,00",58,130h:27m:17s,36h:27m:22s,"1.639,00",58,130h:27m:17s
,Unidad: LUL144,5/12/2025 11:39 a.m.,00h:00m:00s,"0,00",0,5/12/2025 11:39:0.m.,Denido/Ralenti,00h:09m:11s,"La Gloria, La Gloria, Cesar",36h:27m:22s,"1.639,00",58,130h:27m:17s,36h:27m:22s,"1.639,00",58,130h:27m:17s
,Unidad: LUL144,5/12/2025 11:45 a.m.,00h:00m:00s,"0,00",0,5/12/2025 11:45:2.m.,Denido/Ralenti,00h:36m:06s,"La Gloria, La Gloria, Cesar",36h:27m:22s,"1.639,00",58,130h:27m:17s,36h:27m:22s,"1.639,00",58,130h:27m:17s
,Unidad: LUL144,5/12/2025 12:19 p.m.,00h:00m:00s,"0,00",0,5/12/2025 12:19:2.m.,Denido/Ralenti,00h:05m:55s,"La Gloria, La Gloria, Cesar",36h:27m:22s,"1.639,00",58,130h:27m:17s,36h:27m:22s,"1.639,00",58,130h:27m:17s
,Unidad: LUL144,5/12/2025 12:26 p.m.,00h:01m:06s,"0,42",7,5/12/2025 12:27:2.m.,Ralenti,00h:01m:33s,"La Gloria, La Gloria, Cesar",36h:27m:22s,"1.639,00",58,130h:27m:17s,36h:27m:22s,"1.639,00",58,130h:27m:17s
,Unidad: LUL144,5/12/2025 12:28 p.m.,00h:05m:27s,"4,31",40,5/12/2025 12:34:2.m.,Ralenti,00h:03m:00s,"La Gloria, La Gloria, Cesar, Colombia",36h:27m:22s,"1.639,00",58,130h:27m:17s,36h:27m:22s,"1.639,00",58,130h:27m:17s
,Unidad: LUL144,5/12/2025 12:37 p.m.,00h:01m:00s,"0,55",6,5/12/2025 12:38:2.m.,Ralenti,00h:01m:00s,"Km 100 de la vía San Alberto - Bosconia, , César, Colombia",36h:27m:22s,"1.639,00",58,130h:27m:17s,36h:27m:22s,"1.639,00",58,130h:27m:17s
,Unidad: LUL144,5/12/2025 12:39 p.m.,00h:01m:58s,"0,51",7,5/12/2025 12:41:2.m.,Ralenti,00h:00m:08s,"Km 100 de la vía San Alberto - Bosconia, , César, Colombia",36h:27m:22s,"1.639,00",58,130h:27m:17s,36h:27m:22s,"1.639,00",58,130h:27m:17s
,Unidad: LUL144,5/12/2025 12:41 p.m.,00h:01m:53s,"0,35",6,5/12/2025 12:43:2.m.,Ralenti,00h:01m:01s,"Av 45-74, Pelaya, Cesar",36h:27m:22s,"1.639,00",58,130h:27m:17s,36h:27m:22s,"1.639,00",58,130h:27m:17s
,Unidad: LUL144,5/12/2025 12:44 p.m.,02h:18m:59s,"155,98",53,5/12/2025 3:03:2.m.,Ralenti,00h:03m:01s,"Av 45, Barrancabermeja, Santander",36h:27m:22s,"1.639,00",58,130h:27m:17s,36h:27m:22s,"1.639,00",58,130h:27m:17s
,Unidad: LUL144,5/12/2025 3:06 p.m.,00h:33m:00s,"27,99",45,5/12/2025 3:39:2.m.,Ralenti/Ign Apagada,01h:01m:49s,"I-45, Barrancabermeja, Santander, Colombia",36h:27m:22s,"1.639,00",58,130h:27m:17s,36h:27m:22s,"1.639,00",58,130h:27m:17s
,Unidad: LUL144,5/12/2025 4:36 p.m.,00h:00m:00s,"0,00",0,5/12/2025 4:36:5.m.,Denido/Ralenti,00h:03m:00s,"I-45, Barrancabermeja, Santander, Colombia",36h:27m:22s,"1.639,00",58,130h:27m:17s,36h:27m:22s,"1.639,00",58,130h:27m:17s
,Unidad: LUL144,5/12/2025 4:40 p.m.,00h:05m:00s,"5,34",41,5/12/2025 4:45:5.m.,Ralenti,00h:02m:00s,"Av 66, Barrancabermeja, Santander",36h:27m:22s,"1.639,00",58,130h:27m:17s,36h:27m:22s,"1.639,00",58,130h:27m:17s
,Unidad: LUL144,5/12/2025 4:47 p.m.,00h:02m:59s,"1,85",39,5/12/2025 4:50:5.m.,Ralenti,00h:01m:00s,"Av 66, Barrancabermeja, Santander",36h:27m:22s,"1.639,00",58,130h:27m:17s,36h:27m:22s,"1.639,00",58,130h:27m:17s
,Unidad: LUL144,5/12/2025 4:51 p.m.,01h:02m:01s,"54,51",46,5/12/2025 5:53:5.m.,Ralenti,00h:01m:00s,"Km 199 de la vía Dorada - Sabana de Torres, , Santander",36h:27m:22s,"1.639,00",58,130h:27m:17s,36h:27m:22s,"1.639,00",58,130h:27m:17s
,Unidad: LUL144,5/12/2025 5:54 p.m.,00h:17m:59s,"13,33",34,5/12/2025 6:12:5.m.,Ralenti,00h:20m:01s,"Km 186 de la vía Dorada - Sabana de Torres, , Santander",36h:27m:22s,"1.639,00",58,130h:27m:17s,36h:27m:22s,"1.639,00",58,130h:27m:17s
,Unidad: LUL144,5/12/2025 6:32 p.m.,01h:17m:00s,"70,28",50,5/12/2025 7:49:5.m.,Ralenti,00h:08m:00s,"Km 115 de la vía Dorada - Sabana de Torres, , Santander",36h:27m:22s,"1.639,00",58,130h:27m:17s,36h:27m:22s,"1.639,00",58,130h:27m:17s
,Unidad: LUL144,5/12/2025 7:57 p.m.,00h:05m:59s,"4,81",40,5/12/2025 8:03:5.m.,Ralenti,00h:01m:01s,"Km 110 de la vía Dorada - Sabana de Torres, , Santander",36h:27m:22s,"1.639,00",58,130h:27m:17s,36h:27m:22s,"1.639,00",58,130h:27m:17s
,Unidad: LUL144,5/12/2025 8:04 p.m.,00h:51m:00s,"51,18",47,5/12/2025 8:55:5.m.,Ralenti,00h:01m:00s,"Km 58 de la vía Puerto Salgar - Puerto Boyaca, , Boyacá",36h:27m:22s,"1.639,00",58,130h:27m:17s,36h:27m:22s,"1.639,00",58,130h:27m:17s
,Unidad: LUL144,5/12/2025 8:56 p.m.,00h:29m:00s,"24,88",42,5/12/2025 9:25:5.m.,Ralenti/Ign Apagada,00h:18m:36s,"Av 45, Puerto Salgar, Cundinamarca",36h:27m:22s,"1.639,00",58,130h:27m:17s,36h:27m:22s,"1.639,00",58,130h:27m:17s
,Unidad: LUL144,5/12/2025 9:35 p.m.,00h:00m:00s,"0,00",0,5/12/2025 9:35:1.m.,Denido/Ralenti,00h:01m:31s,"South America, Cundinamarca",36h:27m:22s,"1.639,00",58,130h:27m:17s,36h:27m:22s,"1.639,00",58,130h:27m:17s
,Unidad: LUL144,5/12/2025 9:37 p.m.,00h:59m:00s,"48,41",47,5/12/2025 10:36:5.m.,Ralenti,00h:01m:00s,"Cl11 6-50, Caparrapi, Cundinamarca, Colombia",36h:27m:22s,"1.639,00",58,130h:27m:17s,36h:27m:22s,"1.639,00",58,130h:27m:17s
,Unidad: LUL144,5/12/2025 10:37 p.m.,00h:42m:00s,"29,93",37,5/12/2025 11:19:5.m.,Ralenti/Ign Apagada,02h:15m:27s,"Guaduas - Caparrapi-65, Honda, Tolima, Colombia",36h:27m:22s,"1.639,00",58,130h:27m:17s,36h:27m:22s,"1.639,00",58,130h:27m:17s
,Unidad: LUL144,6/12/2025 1:30 a.m.,00h:00m:00s,"0,00",0,6/12/2025 1:30:3.m.,Denido/Ralenti,00h:03m:00s,"Guaduas - Caparrapi-65, Honda, Tolima, Colombia",36h:27m:22s,"1.639,00",58,130h:27m:17s,36h:27m:22s,"1.639,00",58,130h:27m:17s
,Unidad: LUL144,6/12/2025 1:34 a.m.,00h:00m:58s,"0,74",15,6/12/2025 1:35:3.m.,Ralenti,00h:01m:02s,"Guaduas - Caparrapi-69, Honda, Tolima, Colombia",36h:27m:22s,"1.639,00",58,130h:27m:17s,36h:27m:22s,"1.639,00",58,130h:27m:17s
,Unidad: LUL144,6/12/2025 1:36 a.m.,00h:07m:00s,"2,96",18,6/12/2025 1:43:3.m.,Ralenti,00h:01m:00s,"Kr5 18-57, Guaduas, Cundinamarca, Colombia",36h:27m:22s,"1.639,00",58,130h:27m:17s,36h:27m:22s,"1.639,00",58,130h:27m:17s
,Unidad: LUL144,6/12/2025 1:44 a.m.,00h:11m:00s,"5,89",35,6/12/2025 1:55:3.m.,Ralenti,00h:01m:00s,"Cl2 12-24, Guaduas, Cundinamarca",36h:27m:22s,"1.639,00",58,130h:27m:17s,36h:27m:22s,"1.639,00",58,130h:27m:17s
,Unidad: LUL144,6/12/2025 1:56 a.m.,00h:04m:00s,"1,26",19,6/12/2025 2:00:3.m.,Ralenti,00h:01m:00s,"Av 50-63, Guaduas, Cundinamarca",36h:27m:22s,"1.639,00",58,130h:27m:17s,36h:27m:22s,"1.639,00",58,130h:27m:17s
,Unidad: LUL144,6/12/2025 2:01 a.m.,00h:19m:27s,"7,35",19,6/12/2025 2:21:0.m.,Ralenti,00h:01m:33s,"South America, Guaduas, Cundinamarca",36h:27m:22s,"1.639,00",58,130h:27m:17s,36h:27m:22s,"1.639,00",58,130h:27m:17s
,Unidad: LUL144,6/12/2025 2:22 a.m.,00h:49m:00s,"24,17",27,6/12/2025 3:11:3.m.,Ralenti,00h:05m:30s,"Km 65 de la vía Honda - Villeta, , Cundinamarca",36h:27m:22s,"1.639,00",58,130h:27m:17s,36h:27m:22s,"1.639,00",58,130h:27m:17s
,Unidad: LUL144,6/12/2025 3:17 a.m.,00h:35m:30s,"21,69",39,6/12/2025 3:52:3.m.,Ralenti,00h:00m:48s,"Km 5 de la vía Autopista Medellín -  La Vega - Villeta, , Cundinamarca",36h:27m:22s,"1.639,00",58,130h:27m:17s,36h:27m:22s,"1.639,00",58,130h:27m:17s
,Unidad: LUL144,6/12/2025 3:53 a.m.,00h:08m:12s,"3,99",27,6/12/2025 4:01:3.m.,Ralenti,00h:04m:59s,"Kr4 21a, La Vega, Cundinamarca",36h:27m:22s,"1.639,00",58,130h:27m:17s,36h:27m:22s,"1.639,00",58,130h:27m:17s
